genome	contig	length
MFD09779.bin.1.78.fa	contig_30303	395541
MFD09779.bin.1.78.fa	contig_46263	26332
MFD09779.bin.1.78.fa	contig_51332	243560
MFD09779.bin.1.78.fa	contig_58495	395910
MFD09779.bin.1.78.fa	contig_65818	25522
MFD09779.bin.1.78.fa	contig_96283	37197
MFD09779.bin.1.81.fa	contig_10620	235643
MFD09779.bin.1.81.fa	contig_16076	76700
MFD09779.bin.1.81.fa	contig_23962	695455
MFD09779.bin.1.81.fa	contig_33581	473218
MFD09779.bin.1.81.fa	contig_36945	19054
MFD09779.bin.1.81.fa	contig_38417	455722
MFD09779.bin.1.81.fa	contig_52049	1340699
MFD09779.bin.1.81.fa	contig_57053	508036
MFD09779.bin.1.81.fa	contig_59932	89450
MFD09779.bin.1.82.fa	contig_10954	450013
MFD09779.bin.1.82.fa	contig_14591	375719
MFD09779.bin.1.82.fa	contig_44873	520615
MFD09779.bin.1.82.fa	contig_44884	917447
MFD09779.bin.1.82.fa	contig_91889	210554
MFD09779.bin.1.83.fa	contig_11972	3831139
MFD09779.bin.1.83.fa	contig_34256	39563
MFD09779.bin.1.83.fa	contig_66942	10955
MFD09779.bin.1.83.fa	contig_93678	63152
MFD09779.bin.1.84.fa	contig_12186	395319
MFD09779.bin.1.84.fa	contig_14675	840790
MFD09779.bin.1.84.fa	contig_16050	336349
MFD09779.bin.1.84.fa	contig_16052	106836
MFD09779.bin.1.84.fa	contig_16059	533449
MFD09779.bin.1.84.fa	contig_18925	20884
MFD09779.bin.1.84.fa	contig_18927	31429
MFD09779.bin.1.84.fa	contig_38913	251255
MFD09779.bin.1.84.fa	contig_4128	31150
MFD09779.bin.1.84.fa	contig_41514	123016
MFD09779.bin.1.84.fa	contig_56975	57035
MFD09779.bin.1.84.fa	contig_61369	92285
MFD09779.bin.1.84.fa	contig_61717	33492
MFD09779.bin.1.84.fa	contig_64925	325878
MFD09779.bin.1.84.fa	contig_75469	303964
MFD09779.bin.1.84.fa	contig_78759	100226
MFD09779.bin.1.84.fa	contig_92107	58439
MFD09779.bin.1.84.fa	contig_95793	53383
MFD09779.bin.1.84.fa	contig_9593	17982
MFD09779.bin.1.86.fa	contig_15614	186701
MFD09779.bin.1.86.fa	contig_15622	15675
MFD09779.bin.1.86.fa	contig_19346	1293253
MFD09779.bin.1.86.fa	contig_33539	506024
MFD09779.bin.1.86.fa	contig_34787	775074
MFD09779.bin.1.86.fa	contig_5282	10351
MFD09779.bin.1.86.fa	contig_5298	120200
MFD09779.bin.1.86.fa	contig_86804	4398
MFD09779.bin.1.86.fa	contig_90815	35120
MFD09779.bin.1.87.fa	contig_11338	56966
MFD09779.bin.1.87.fa	contig_12886	151531
MFD09779.bin.1.87.fa	contig_29108	82457
MFD09779.bin.1.87.fa	contig_29453	795062
MFD09779.bin.1.87.fa	contig_30910	126318
MFD09779.bin.1.87.fa	contig_31695	83362
MFD09779.bin.1.87.fa	contig_32159	615988
MFD09779.bin.1.87.fa	contig_34730	369860
MFD09779.bin.1.87.fa	contig_37858	225329
MFD09779.bin.1.87.fa	contig_40369	94500
MFD09779.bin.1.87.fa	contig_44254	142731
MFD09779.bin.1.87.fa	contig_49682	7403
MFD09779.bin.1.87.fa	contig_50651	364168
MFD09779.bin.1.87.fa	contig_51114	283437
MFD09779.bin.1.87.fa	contig_53762	203517
MFD09779.bin.1.87.fa	contig_54681	275619
MFD09779.bin.1.87.fa	contig_5822	61766
MFD09779.bin.1.87.fa	contig_59277	75013
MFD09779.bin.1.87.fa	contig_59535	214742
MFD09779.bin.1.87.fa	contig_65524	145277
MFD09779.bin.1.87.fa	contig_68519	175396
MFD09779.bin.1.87.fa	contig_6868	172548
MFD09779.bin.1.87.fa	contig_8792	504745
MFD09779.bin.1.88.fa	contig_10238	87411
MFD09779.bin.1.88.fa	contig_10339	69869
MFD09779.bin.1.88.fa	contig_10345	122676
MFD09779.bin.1.88.fa	contig_12939	38211
MFD09779.bin.1.88.fa	contig_13049	89945
MFD09779.bin.1.88.fa	contig_13050	161802
MFD09779.bin.1.88.fa	contig_13051	99300
MFD09779.bin.1.88.fa	contig_13282	223320
MFD09779.bin.1.88.fa	contig_18061	59199
MFD09779.bin.1.88.fa	contig_21815	101775
MFD09779.bin.1.88.fa	contig_22817	172807
MFD09779.bin.1.88.fa	contig_23276	254374
MFD09779.bin.1.88.fa	contig_23798	111487
MFD09779.bin.1.88.fa	contig_27776	48481
MFD09779.bin.1.88.fa	contig_31207	40123
MFD09779.bin.1.88.fa	contig_32877	154807
MFD09779.bin.1.88.fa	contig_38371	113122
MFD09779.bin.1.88.fa	contig_38465	53782
MFD09779.bin.1.88.fa	contig_39420	282517
MFD09779.bin.1.88.fa	contig_39548	317057
MFD09779.bin.1.88.fa	contig_39577	119195
MFD09779.bin.1.88.fa	contig_42277	281198
MFD09779.bin.1.88.fa	contig_45090	56495
MFD09779.bin.1.88.fa	contig_45963	45633
MFD09779.bin.1.88.fa	contig_45964	22788
MFD09779.bin.1.88.fa	contig_55063	37808
MFD09779.bin.1.88.fa	contig_55064	27034
MFD09779.bin.1.88.fa	contig_58415	11643
MFD09779.bin.1.88.fa	contig_66296	127838
MFD09779.bin.1.88.fa	contig_68225	86274
MFD09779.bin.1.88.fa	contig_69635	3836
MFD09779.bin.1.88.fa	contig_75970	12689
MFD09779.bin.1.88.fa	contig_78881	28697
MFD09779.bin.1.88.fa	contig_84941	264241
MFD09779.bin.1.88.fa	contig_96318	47628
MFD09779.bin.1.9.fa	contig_21290	2638849
MFD09779.bin.1.9.fa	contig_70325	150577
MFD09779.bin.1.9.fa	contig_91614	139368
MFD09779.bin.1.91.fa	contig_11329	1278309
MFD09779.bin.1.91.fa	contig_31140	1345672
MFD09779.bin.1.91.fa	contig_45248	120731
MFD09779.bin.1.96.fa	contig_12126	113127
MFD09779.bin.1.96.fa	contig_13597	345475
MFD09779.bin.1.96.fa	contig_1425	349511
MFD09779.bin.1.96.fa	contig_14938	67755
MFD09779.bin.1.96.fa	contig_14939	424141
MFD09779.bin.1.96.fa	contig_18708	242058
MFD09779.bin.1.96.fa	contig_27686	174264
MFD09779.bin.1.96.fa	contig_27810	30604
MFD09779.bin.1.96.fa	contig_28041	216885
MFD09779.bin.1.96.fa	contig_28043	46646
MFD09779.bin.1.96.fa	contig_31583	239154
MFD09779.bin.1.96.fa	contig_3160	88327
MFD09779.bin.1.96.fa	contig_34974	173522
MFD09779.bin.1.96.fa	contig_36379	32031
MFD09779.bin.1.96.fa	contig_36380	124927
MFD09779.bin.1.96.fa	contig_36383	73361
MFD09779.bin.1.96.fa	contig_41936	36546
MFD09779.bin.1.96.fa	contig_6432	566848
MFD09779.bin.1.96.fa	contig_6493	841458
MFD09779.bin.1.96.fa	contig_66120	18208
MFD09779.bin.1.96.fa	contig_75361	84646
MFD09779.bin.1.96.fa	contig_79473	161293
MFD09779.bin.1.96.fa	contig_85358	157050
MFD09779.bin.1.96.fa	contig_87506	38476
MFD09779.bin.1.96.fa	contig_91509	75644
MFD09779.bin.1.96.fa	contig_92236	55839
MFD09779.bin.1.96.fa	contig_95399	113505
MFD09779.bin.1.96.fa	contig_97166	40542
MFD09779.bin.1.97.fa	contig_10223	360001
MFD09779.bin.1.97.fa	contig_12061	477233
MFD09779.bin.1.97.fa	contig_12777	110264
MFD09779.bin.1.97.fa	contig_13444	262318
MFD09779.bin.1.97.fa	contig_13452	25968
MFD09779.bin.1.97.fa	contig_13461	136726
MFD09779.bin.1.97.fa	contig_14371	365366
MFD09779.bin.1.97.fa	contig_15538	78972
MFD09779.bin.1.97.fa	contig_15545	174316
MFD09779.bin.1.97.fa	contig_16085	292453
MFD09779.bin.1.97.fa	contig_18171	174978
MFD09779.bin.1.97.fa	contig_20971	210943
MFD09779.bin.1.97.fa	contig_2327	230550
MFD09779.bin.1.97.fa	contig_32607	365999
MFD09779.bin.1.97.fa	contig_34776	33838
MFD09779.bin.1.97.fa	contig_39929	555408
MFD09779.bin.1.97.fa	contig_39957	160884
MFD09779.bin.1.97.fa	contig_39959	32704
MFD09779.bin.1.97.fa	contig_45606	124969
MFD09779.bin.1.97.fa	contig_45608	18091
MFD09779.bin.1.97.fa	contig_5748	713215
MFD09779.bin.1.97.fa	contig_60306	16322
MFD09779.bin.1.97.fa	contig_60413	165050
MFD09779.bin.1.97.fa	contig_60625	34286
MFD09779.bin.1.97.fa	contig_6900	151597
MFD09779.bin.1.97.fa	contig_69597	89647
MFD09779.bin.1.97.fa	contig_6988	33743
MFD09779.bin.1.97.fa	contig_84267	18555
MFD09779.bin.1.97.fa	contig_90024	16882
MFD09779.bin.1.97.fa	contig_90809	104015
MFD09779.bin.1.97.fa	contig_93306	122745
MFD09779.bin.1.97.fa	contig_9705	180094
MFD09779.bin.1.97.fa	contig_98245	11927
MFD09779.bin.1.99.fa	contig_12807	599701
MFD09779.bin.1.99.fa	contig_14245	1219381
MFD09779.bin.1.99.fa	contig_23610	465581
MFD09779.bin.1.99.fa	contig_38694	135461
MFD09779.bin.1.99.fa	contig_45024	230328
MFD09779.bin.1.99.fa	contig_45025	13760
MFD09779.bin.1.99.fa	contig_47114	87815
MFD09779.bin.1.99.fa	contig_48625	36132
MFD09779.bin.1.99.fa	contig_54560	90441
MFD09779.bin.1.99.fa	contig_69361	64342
MFD09779.bin.1.99.fa	contig_77304	67487
MFD09779.bin.1.99.fa	contig_91630	16982
MFD09779.bin.2.10.fa	contig_11560	256523
MFD09779.bin.2.10.fa	contig_16019	594137
MFD09779.bin.2.10.fa	contig_16160	200370
MFD09779.bin.2.10.fa	contig_23412	115191
MFD09779.bin.2.10.fa	contig_31367	407815
MFD09779.bin.2.10.fa	contig_39534	362368
MFD09779.bin.2.10.fa	contig_44858	113603
MFD09779.bin.2.10.fa	contig_45875	593471
MFD09779.bin.2.10.fa	contig_56292	209211
MFD09779.bin.2.10.fa	contig_57749	105954
MFD09779.bin.2.10.fa	contig_61810	65329
MFD09779.bin.2.10.fa	contig_72576	178481
MFD09779.bin.2.10.fa	contig_75776	39048
MFD09779.bin.2.10.fa	contig_77490	127257
MFD09779.bin.2.10.fa	contig_87089	43187
MFD09779.bin.2.10.fa	contig_88877	69198
MFD09779.bin.2.10.fa	contig_93730	66977
MFD09779.bin.2.10.fa	contig_95807	93359
MFD09779.bin.2.107.fa	contig_1426	263247
MFD09779.bin.2.107.fa	contig_1427	51441
MFD09779.bin.2.107.fa	contig_1439	7263
MFD09779.bin.2.107.fa	contig_20896	64974
MFD09779.bin.2.107.fa	contig_20897	46973
MFD09779.bin.2.107.fa	contig_25013	22361
MFD09779.bin.2.107.fa	contig_2620	442847
MFD09779.bin.2.107.fa	contig_33197	262004
MFD09779.bin.2.107.fa	contig_34062	114453
MFD09779.bin.2.107.fa	contig_39692	129208
MFD09779.bin.2.107.fa	contig_39859	125633
MFD09779.bin.2.107.fa	contig_42080	227349
MFD09779.bin.2.107.fa	contig_42252	346749
MFD09779.bin.2.107.fa	contig_42253	69555
MFD09779.bin.2.107.fa	contig_44074	184196
MFD09779.bin.2.107.fa	contig_46289	204396
MFD09779.bin.2.107.fa	contig_496	615832
MFD09779.bin.2.107.fa	contig_49738	385285
MFD09779.bin.2.107.fa	contig_50719	165067
MFD09779.bin.2.107.fa	contig_56208	185156
MFD09779.bin.2.107.fa	contig_57756	15619
MFD09779.bin.2.107.fa	contig_57757	15882
MFD09779.bin.2.107.fa	contig_65637	146000
MFD09779.bin.2.107.fa	contig_71678	203396
MFD09779.bin.2.107.fa	contig_75280	17713
MFD09779.bin.2.107.fa	contig_80776	7051
MFD09779.bin.2.107.fa	contig_83788	24629
MFD09779.bin.2.107.fa	contig_86132	43332
MFD09779.bin.2.107.fa	contig_93030	18691
MFD09779.bin.2.107.fa	contig_93687	24452
MFD09779.bin.2.107.fa	contig_94285	93016
MFD09779.bin.2.107.fa	contig_94286	7029
MFD09779.bin.2.107.fa	contig_97251	27472
MFD09779.bin.2.107.fa	contig_97252	27749
MFD09779.bin.2.118.fa	contig_14725	259554
MFD09779.bin.2.118.fa	contig_15420	121898
MFD09779.bin.2.118.fa	contig_24688	35255
MFD09779.bin.2.118.fa	contig_24689	83309
MFD09779.bin.2.118.fa	contig_25328	291756
MFD09779.bin.2.118.fa	contig_29246	230528
MFD09779.bin.2.118.fa	contig_29411	248994
MFD09779.bin.2.118.fa	contig_30975	29840
MFD09779.bin.2.118.fa	contig_40597	343885
MFD09779.bin.2.118.fa	contig_43560	452020
MFD09779.bin.2.118.fa	contig_4596	218578
MFD09779.bin.2.118.fa	contig_4851	366512
MFD09779.bin.2.118.fa	contig_53360	19597
MFD09779.bin.2.118.fa	contig_56827	177049
MFD09779.bin.2.118.fa	contig_56831	57026
MFD09779.bin.2.118.fa	contig_60636	98188
MFD09779.bin.2.118.fa	contig_6182	172108
MFD09779.bin.2.118.fa	contig_64488	243687
MFD09779.bin.2.118.fa	contig_70106	13175
MFD09779.bin.2.118.fa	contig_81397	43525
MFD09779.bin.2.118.fa	contig_9305	194941
MFD09779.bin.2.118.fa	contig_9879	122986
MFD09779.bin.2.122.fa	contig_12935	311644
MFD09779.bin.2.122.fa	contig_13152	56955
MFD09779.bin.2.122.fa	contig_13175	17431
MFD09779.bin.2.122.fa	contig_19148	38814
MFD09779.bin.2.122.fa	contig_19149	103258
MFD09779.bin.2.122.fa	contig_25545	608522
MFD09779.bin.2.122.fa	contig_25645	60237
MFD09779.bin.2.122.fa	contig_25647	304343
MFD09779.bin.2.122.fa	contig_25656	51760
MFD09779.bin.2.122.fa	contig_25681	47197
MFD09779.bin.2.122.fa	contig_31281	81222
MFD09779.bin.2.122.fa	contig_37926	125862
MFD09779.bin.2.122.fa	contig_8381	666475
MFD09779.bin.2.122.fa	contig_91785	23423
MFD09779.bin.2.125.fa	contig_10670	68703
MFD09779.bin.2.125.fa	contig_14543	53210
MFD09779.bin.2.125.fa	contig_14544	26363
MFD09779.bin.2.125.fa	contig_17247	89643
MFD09779.bin.2.125.fa	contig_20341	271351
MFD09779.bin.2.125.fa	contig_22308	30609
MFD09779.bin.2.125.fa	contig_24904	152594
MFD09779.bin.2.125.fa	contig_27611	58564
MFD09779.bin.2.125.fa	contig_32780	79630
MFD09779.bin.2.125.fa	contig_32787	24119
MFD09779.bin.2.125.fa	contig_32790	36118
MFD09779.bin.2.125.fa	contig_32793	30305
MFD09779.bin.2.125.fa	contig_36359	109879
MFD09779.bin.2.125.fa	contig_38835	39311
MFD09779.bin.2.125.fa	contig_38962	35360
MFD09779.bin.2.125.fa	contig_39766	72523
MFD09779.bin.2.125.fa	contig_39769	37922
MFD09779.bin.2.125.fa	contig_39770	16903
MFD09779.bin.2.125.fa	contig_39771	67996
MFD09779.bin.2.125.fa	contig_39789	32445
MFD09779.bin.2.125.fa	contig_41660	23595
MFD09779.bin.2.125.fa	contig_41661	58608
MFD09779.bin.2.125.fa	contig_43295	48540
MFD09779.bin.2.125.fa	contig_45040	23671
MFD09779.bin.2.125.fa	contig_50520	26768
MFD09779.bin.2.125.fa	contig_52389	18859
MFD09779.bin.2.125.fa	contig_66240	45125
MFD09779.bin.2.125.fa	contig_67702	46675
MFD09779.bin.2.125.fa	contig_67903	19382
MFD09779.bin.2.125.fa	contig_74476	64260
MFD09779.bin.2.125.fa	contig_74527	16709
MFD09779.bin.2.125.fa	contig_74528	31973
MFD09779.bin.2.125.fa	contig_84017	16401
MFD09779.bin.2.125.fa	contig_92520	40285
MFD09779.bin.2.125.fa	contig_92523	15280
MFD09779.bin.2.125.fa	contig_93178	31288
MFD09779.bin.2.125.fa	contig_93290	17591
MFD09779.bin.2.126.fa	contig_10121	79993
MFD09779.bin.2.126.fa	contig_11564	28759
MFD09779.bin.2.126.fa	contig_16197	56739
MFD09779.bin.2.126.fa	contig_16205	23890
MFD09779.bin.2.126.fa	contig_16206	20002
MFD09779.bin.2.126.fa	contig_27618	69714
MFD09779.bin.2.126.fa	contig_27619	15187
MFD09779.bin.2.126.fa	contig_30648	55000
MFD09779.bin.2.126.fa	contig_30651	119553
MFD09779.bin.2.126.fa	contig_32778	65367
MFD09779.bin.2.126.fa	contig_33674	203523
MFD09779.bin.2.126.fa	contig_34854	203109
MFD09779.bin.2.126.fa	contig_40757	15389
MFD09779.bin.2.126.fa	contig_45672	133139
MFD09779.bin.2.126.fa	contig_52384	46371
MFD09779.bin.2.126.fa	contig_52386	57240
MFD09779.bin.2.126.fa	contig_62578	88342
MFD09779.bin.2.126.fa	contig_6322	129312
MFD09779.bin.2.126.fa	contig_8540	61452
MFD09779.bin.2.126.fa	contig_8702	45614
MFD09779.bin.2.126.fa	contig_89968	35855
MFD09779.bin.2.126.fa	contig_90281	85484
MFD09779.bin.2.126.fa	contig_98168	21184
MFD09779.bin.2.126.fa	contig_9892	148766
MFD09779.bin.2.126.fa	contig_9893	182524
MFD09779.bin.2.127.fa	contig_15870	16498
MFD09779.bin.2.127.fa	contig_17595	23159
MFD09779.bin.2.127.fa	contig_17596	196643
MFD09779.bin.2.127.fa	contig_25445	69401
MFD09779.bin.2.127.fa	contig_32775	120017
MFD09779.bin.2.127.fa	contig_36316	150268
MFD09779.bin.2.127.fa	contig_39638	17602
MFD09779.bin.2.127.fa	contig_49073	146326
MFD09779.bin.2.127.fa	contig_51438	153063
MFD09779.bin.2.127.fa	contig_57309	71532
MFD09779.bin.2.127.fa	contig_63224	82635
MFD09779.bin.2.127.fa	contig_71265	13522
MFD09779.bin.2.127.fa	contig_73223	134622
MFD09779.bin.2.127.fa	contig_73224	28184
MFD09779.bin.2.127.fa	contig_80375	190565
MFD09779.bin.2.127.fa	contig_8761	10947
MFD09779.bin.2.127.fa	contig_95978	11825
MFD09779.bin.2.128.fa	contig_10312	153979
MFD09779.bin.2.128.fa	contig_11400	274307
MFD09779.bin.2.128.fa	contig_14676	52881
MFD09779.bin.2.128.fa	contig_16915	168744
MFD09779.bin.2.128.fa	contig_19921	140192
MFD09779.bin.2.128.fa	contig_24218	617813
MFD09779.bin.2.128.fa	contig_27359	68219
MFD09779.bin.2.128.fa	contig_31165	164185
MFD09779.bin.2.128.fa	contig_34078	251448
MFD09779.bin.2.128.fa	contig_35308	510326
MFD09779.bin.2.128.fa	contig_44871	96487
MFD09779.bin.2.128.fa	contig_46255	31014
MFD09779.bin.2.128.fa	contig_49010	100431
MFD09779.bin.2.128.fa	contig_51722	292742
MFD09779.bin.2.128.fa	contig_56794	124606
MFD09779.bin.2.128.fa	contig_57061	308862
MFD09779.bin.2.128.fa	contig_63302	104745
MFD09779.bin.2.128.fa	contig_67580	49004
MFD09779.bin.2.128.fa	contig_71591	238008
MFD09779.bin.2.128.fa	contig_80771	10457
MFD09779.bin.2.128.fa	contig_92333	16912
MFD09779.bin.2.128.fa	contig_94056	17693
MFD09779.bin.2.128.fa	contig_96221	33860
MFD09779.bin.2.128.fa	contig_98344	94607
MFD09779.bin.2.131.fa	contig_12797	527207
MFD09779.bin.2.131.fa	contig_13053	178021
MFD09779.bin.2.131.fa	contig_13951	555911
MFD09779.bin.2.131.fa	contig_16336	641518
MFD09779.bin.2.131.fa	contig_18650	395555
MFD09779.bin.2.131.fa	contig_25262	990518
MFD09779.bin.2.131.fa	contig_26216	17106
MFD09779.bin.2.131.fa	contig_26847	359986
MFD09779.bin.2.131.fa	contig_26940	326182
MFD09779.bin.2.131.fa	contig_29327	21788
MFD09779.bin.2.131.fa	contig_33533	87559
MFD09779.bin.2.131.fa	contig_37856	269071
MFD09779.bin.2.131.fa	contig_39693	108512
MFD09779.bin.2.131.fa	contig_40565	165837
MFD09779.bin.2.131.fa	contig_43108	529517
MFD09779.bin.2.131.fa	contig_63885	50036
MFD09779.bin.2.131.fa	contig_67896	46802
MFD09779.bin.2.131.fa	contig_6962	207731
MFD09779.bin.2.131.fa	contig_79239	21594
MFD09779.bin.2.131.fa	contig_79240	17897
MFD09779.bin.2.131.fa	contig_84349	33001
MFD09779.bin.2.131.fa	contig_92768	66611
MFD09779.bin.2.131.fa	contig_93278	23411
MFD09779.bin.2.131.fa	contig_93786	16686
MFD09779.bin.2.131.fa	contig_94049	10568
MFD09779.bin.2.135.fa	contig_12324	22985
MFD09779.bin.2.135.fa	contig_12327	367289
MFD09779.bin.2.135.fa	contig_14891	314791
MFD09779.bin.2.135.fa	contig_14894	19053
MFD09779.bin.2.135.fa	contig_14895	22040
MFD09779.bin.2.135.fa	contig_17724	95542
MFD09779.bin.2.135.fa	contig_17725	443656
MFD09779.bin.2.135.fa	contig_17726	109267
MFD09779.bin.2.135.fa	contig_22358	7860
MFD09779.bin.2.135.fa	contig_28499	26652
MFD09779.bin.2.135.fa	contig_29068	10631
MFD09779.bin.2.135.fa	contig_29069	11800
MFD09779.bin.2.135.fa	contig_3155	11162
MFD09779.bin.2.135.fa	contig_38125	94332
MFD09779.bin.2.135.fa	contig_41743	17278
MFD09779.bin.2.135.fa	contig_42219	39743
MFD09779.bin.2.135.fa	contig_44482	42842
MFD09779.bin.2.135.fa	contig_49355	3939
MFD09779.bin.2.135.fa	contig_51424	63594
MFD09779.bin.2.135.fa	contig_51425	20691
MFD09779.bin.2.135.fa	contig_56036	18966
MFD09779.bin.2.135.fa	contig_63109	8785
MFD09779.bin.2.135.fa	contig_63732	25821
MFD09779.bin.2.135.fa	contig_64956	6106
MFD09779.bin.2.135.fa	contig_66709	68663
MFD09779.bin.2.135.fa	contig_67254	38882
MFD09779.bin.2.135.fa	contig_68035	18050
MFD09779.bin.2.135.fa	contig_68684	17555
MFD09779.bin.2.135.fa	contig_78605	16573
MFD09779.bin.2.135.fa	contig_8159	324556
MFD09779.bin.2.135.fa	contig_8160	335142
MFD09779.bin.2.135.fa	contig_90998	12981
MFD09779.bin.2.135.fa	contig_94535	53245
MFD09779.bin.2.135.fa	contig_96918	30914
MFD09779.bin.2.135.fa	contig_97011	63325
MFD09779.bin.2.135.fa	contig_98363	29272
MFD09779.bin.2.137.fa	contig_10403	188257
MFD09779.bin.2.137.fa	contig_10792	17211
MFD09779.bin.2.137.fa	contig_1083	119732
MFD09779.bin.2.137.fa	contig_11109	149910
MFD09779.bin.2.137.fa	contig_11119	332482
MFD09779.bin.2.137.fa	contig_11714	13673
MFD09779.bin.2.137.fa	contig_17943	214474
MFD09779.bin.2.137.fa	contig_19340	37992
MFD09779.bin.2.137.fa	contig_19926	165291
MFD09779.bin.2.137.fa	contig_20745	40095
MFD09779.bin.2.137.fa	contig_20819	67922
MFD09779.bin.2.137.fa	contig_20826	136444
MFD09779.bin.2.137.fa	contig_21508	133583
MFD09779.bin.2.137.fa	contig_22992	248301
MFD09779.bin.2.137.fa	contig_27169	204537
MFD09779.bin.2.137.fa	contig_29231	148748
MFD09779.bin.2.137.fa	contig_30243	33837
MFD09779.bin.2.137.fa	contig_32443	116434
MFD09779.bin.2.137.fa	contig_33250	25566
MFD09779.bin.2.137.fa	contig_46916	116674
MFD09779.bin.2.137.fa	contig_48300	33610
MFD09779.bin.2.137.fa	contig_53225	25702
MFD09779.bin.2.137.fa	contig_53736	93473
MFD09779.bin.2.137.fa	contig_5610	163567
MFD09779.bin.2.137.fa	contig_5644	142939
MFD09779.bin.2.137.fa	contig_69664	15502
MFD09779.bin.2.137.fa	contig_71956	203421
MFD09779.bin.2.137.fa	contig_80685	36151
MFD09779.bin.2.137.fa	contig_91295	41150
MFD09779.bin.2.137.fa	contig_92942	48191
MFD09779.bin.2.137.fa	contig_9750	31540
MFD09779.bin.2.14.fa	contig_11634	7645
MFD09779.bin.2.14.fa	contig_15260	59888
MFD09779.bin.2.14.fa	contig_21627	81443
MFD09779.bin.2.14.fa	contig_21630	227725
MFD09779.bin.2.14.fa	contig_22479	11042
MFD09779.bin.2.14.fa	contig_22515	64415
MFD09779.bin.2.14.fa	contig_31487	92619
MFD09779.bin.2.14.fa	contig_41189	190859
MFD09779.bin.2.14.fa	contig_42387	27535
MFD09779.bin.2.14.fa	contig_5045	325950
MFD09779.bin.2.14.fa	contig_56607	66011
MFD09779.bin.2.14.fa	contig_57853	23921
MFD09779.bin.2.14.fa	contig_66207	225312
MFD09779.bin.2.14.fa	contig_66333	62776
MFD09779.bin.2.14.fa	contig_66471	46165
MFD09779.bin.2.14.fa	contig_72553	122546
MFD09779.bin.2.14.fa	contig_77594	135905
MFD09779.bin.2.14.fa	contig_79719	20536
MFD09779.bin.2.14.fa	contig_84019	30708
MFD09779.bin.2.14.fa	contig_84420	201990
MFD09779.bin.2.14.fa	contig_86660	46986
MFD09779.bin.2.14.fa	contig_91373	37789
MFD09779.bin.2.14.fa	contig_95032	73606
MFD09779.bin.2.14.fa	contig_97817	88586
MFD09779.bin.2.140.fa	contig_18015	306544
MFD09779.bin.2.140.fa	contig_22804	211005
MFD09779.bin.2.140.fa	contig_27051	204131
MFD09779.bin.2.140.fa	contig_36002	419826
MFD09779.bin.2.140.fa	contig_3866	828712
MFD09779.bin.2.140.fa	contig_45138	232108
MFD09779.bin.2.140.fa	contig_50345	506565
MFD09779.bin.2.140.fa	contig_57488	264948
MFD09779.bin.2.140.fa	contig_78581	241239
MFD09779.bin.2.141.fa	contig_23528	212079
MFD09779.bin.2.141.fa	contig_26506	258855
MFD09779.bin.2.141.fa	contig_36238	15328
MFD09779.bin.2.141.fa	contig_42289	116871
MFD09779.bin.2.141.fa	contig_428	1072839
MFD09779.bin.2.141.fa	contig_4308	443410
MFD09779.bin.2.141.fa	contig_4850	1741543
MFD09779.bin.2.141.fa	contig_57545	812613
MFD09779.bin.2.141.fa	contig_61623	12810
MFD09779.bin.2.141.fa	contig_66049	145732
MFD09779.bin.2.141.fa	contig_80376	175247
MFD09779.bin.2.141.fa	contig_93911	9953
MFD09779.bin.2.141.fa	contig_9692	312024
MFD09779.bin.2.144.fa	contig_12917	401491
MFD09779.bin.2.144.fa	contig_37370	468358
MFD09779.bin.2.144.fa	contig_38472	38048
MFD09779.bin.2.144.fa	contig_38474	423913
MFD09779.bin.2.144.fa	contig_40814	131444
MFD09779.bin.2.144.fa	contig_42283	275694
MFD09779.bin.2.144.fa	contig_42392	358466
MFD09779.bin.2.144.fa	contig_45290	603012
MFD09779.bin.2.144.fa	contig_54231	730376
MFD09779.bin.2.144.fa	contig_57020	173011
MFD09779.bin.2.144.fa	contig_62938	475262
MFD09779.bin.2.144.fa	contig_6777	1144245
MFD09779.bin.2.144.fa	contig_69348	332681
MFD09779.bin.2.144.fa	contig_74882	100766
MFD09779.bin.2.144.fa	contig_92177	196820
MFD09779.bin.2.146.fa	contig_12096	39242
MFD09779.bin.2.146.fa	contig_12097	134846
MFD09779.bin.2.146.fa	contig_12098	39967
MFD09779.bin.2.146.fa	contig_16372	244833
MFD09779.bin.2.146.fa	contig_19084	112909
MFD09779.bin.2.146.fa	contig_20662	131496
MFD09779.bin.2.146.fa	contig_31247	474320
MFD09779.bin.2.146.fa	contig_35676	450022
MFD09779.bin.2.146.fa	contig_38870	143179
MFD09779.bin.2.146.fa	contig_40529	261660
MFD09779.bin.2.146.fa	contig_52241	312957
MFD09779.bin.2.146.fa	contig_9922	209717
MFD09779.bin.2.149.fa	contig_15312	279438
MFD09779.bin.2.149.fa	contig_18095	71954
MFD09779.bin.2.149.fa	contig_18167	122830
MFD09779.bin.2.149.fa	contig_18657	87616
MFD09779.bin.2.149.fa	contig_20230	463580
MFD09779.bin.2.149.fa	contig_27807	17700
MFD09779.bin.2.149.fa	contig_30476	127830
MFD09779.bin.2.149.fa	contig_32093	124035
MFD09779.bin.2.149.fa	contig_34287	33658
MFD09779.bin.2.149.fa	contig_34621	179999
MFD09779.bin.2.149.fa	contig_34622	18036
MFD09779.bin.2.149.fa	contig_34625	136942
MFD09779.bin.2.149.fa	contig_36658	29173
MFD09779.bin.2.149.fa	contig_36660	231461
