genome	contig	length
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_30153	547567
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_31934	40566
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_34491	465970
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_34492	8262
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_39600	1772223
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_41076	1354805
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_52401	13553
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_52565	8235
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_53341	8381
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_53342	1691425
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_58859	238696
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_63568	10139
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_63569	23907
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_63570	7994
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_63573	5541
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_76663	10777
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_77040	189230
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_77944	68951
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_79690	75947
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_86775	8668
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_88485	18844
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_93019	15397
093-US1-47.bin.1.44.fa	093-US1-47.bin.1.44_contig_94887	26155
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_104977	17842
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_119498	120701
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_123684	35594
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_16711	313396
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_17572	124637
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_24769	349310
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_30625	452827
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_4503	2206483
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_49426	86972
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_53778	612057
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_69015	63906
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_7695	1646226
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_7834	164279
093-US1-47.bin.1.448.fa	093-US1-47.bin.1.448_contig_90949	50934
093-US1-47.bin.1.45.fa	093-US1-47.bin.1.45_contig_8185	2984488
093-US1-47.bin.1.47.fa	093-US1-47.bin.1.47_contig_119545	38833
093-US1-47.bin.1.47.fa	093-US1-47.bin.1.47_contig_12186	678330
093-US1-47.bin.1.47.fa	093-US1-47.bin.1.47_contig_58737	163488
093-US1-47.bin.1.47.fa	093-US1-47.bin.1.47_contig_83414	174810
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_113241	7226
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_118683	192216
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_14312	1051085
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_199	111158
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_22035	124527
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_23475	322904
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_29271	200243
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_30323	141737
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_30614	1178881
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_35561	391428
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_36513	115274
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_54813	64547
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_54818	53716
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_54823	748168
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_5814	674902
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_68149	524657
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_78146	204450
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_78194	90439
093-US1-47.bin.1.503.fa	093-US1-47.bin.1.503_contig_9750	533649
093-US1-47.bin.1.509.fa	093-US1-47.bin.1.509_contig_7792	6324966
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_115172	86483
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_115173	52713
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_115996	47575
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_115999	147505
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_116000	63563
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_14202	116641
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31553	588190
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31558	329062
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31561	496150
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31570	316871
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31573	275815
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31578	407970
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31580	896104
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31588	206460
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31593	692004
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31599	151444
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31604	180397
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_31606	130242
093-US1-47.bin.1.512.fa	093-US1-47.bin.1.512_contig_8263	83277
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_112459	16826
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_20242	573338
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_20268	160518
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_32367	310537
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_5393	996741
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_6416	279717
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_776	429831
093-US1-47.bin.1.520.fa	093-US1-47.bin.1.520_contig_7879	499783
093-US1-47.bin.1.522.fa	093-US1-47.bin.1.522_contig_118841	64707
093-US1-47.bin.1.522.fa	093-US1-47.bin.1.522_contig_12325	977869
093-US1-47.bin.1.522.fa	093-US1-47.bin.1.522_contig_34789	19284
093-US1-47.bin.1.528.fa	093-US1-47.bin.1.528_contig_120095	10608
093-US1-47.bin.1.528.fa	093-US1-47.bin.1.528_contig_5080	1899979
093-US1-47.bin.1.528.fa	093-US1-47.bin.1.528_contig_5173	601033
093-US1-47.bin.1.528.fa	093-US1-47.bin.1.528_contig_61383	452494
093-US1-47.bin.1.528.fa	093-US1-47.bin.1.528_contig_6745	1043510
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_102166	363977
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_121394	26536
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_121395	75794
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_21018	90882
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_48956	168867
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_49887	98171
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_54597	531728
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_6474	1080758
093-US1-47.bin.1.53.fa	093-US1-47.bin.1.53_contig_91324	620184
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_10896	31718
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_113686	23537
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_115106	20935
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_115342	47890
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_14984	3697698
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_25342	55007
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_59946	38033
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_70350	7895
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_70351	13640
093-US1-47.bin.1.532.fa	093-US1-47.bin.1.532_contig_70365	10968
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_112263	29653
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_112778	150579
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_113525	132973
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_12043	372526
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_120535	27628
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_121265	9035
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_121798	57911
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_12784	163115
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_14105	585582
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_18693	1243262
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_2811	348285
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_32789	822156
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_33485	1077973
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_43746	1202445
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_44915	104106
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_4506	2653782
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_4594	109302
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_49644	302082
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_49676	105246
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_5571	352947
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_57187	278946
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_57190	379634
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_58251	190777
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_59965	33018
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_80528	26614
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_80532	305816
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_8659	511417
093-US1-47.bin.1.533.fa	093-US1-47.bin.1.533_contig_925	557855
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_112283	135186
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_112592	51064
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_115392	28719
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_13173	233686
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_35823	138795
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_41158	451513
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_49410	1340623
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_55022	30518
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_55132	36197
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_6703	413261
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_7518	692597
093-US1-47.bin.1.542.fa	093-US1-47.bin.1.542_contig_75994	92838
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_11341	381808
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_115545	35405
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_115675	57929
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_11900	378880
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_119576	66761
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_120227	43395
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_120228	76658
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_14393	431688
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_24569	538075
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_24612	470403
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_25247	1067287
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_29640	272586
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_30686	491091
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_30754	898482
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_3378	1090732
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_35837	345681
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_46794	94535
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_5055	242817
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_51638	256529
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_58983	285598
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_62386	117934
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_64482	7728
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_68902	167945
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_70610	28336
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_70998	13370
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_71449	37879
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_73404	225282
093-US1-47.bin.1.547.fa	093-US1-47.bin.1.547_contig_83919	227118
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_113458	213805
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_113460	85668
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_120648	502915
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_13653	477337
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_1800	376523
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_2159	379442
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_2162	12306
093-US1-47.bin.1.548.fa	093-US1-47.bin.1.548_contig_65465	88179
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_111915	198584
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_12658	190550
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_2897	1093077
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_39605	1062150
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_5349	1307916
093-US1-47.bin.1.55.fa	093-US1-47.bin.1.55_contig_88050	81407
093-US1-47.bin.1.555.fa	093-US1-47.bin.1.555_contig_114374	75198
093-US1-47.bin.1.555.fa	093-US1-47.bin.1.555_contig_19938	731674
093-US1-47.bin.1.555.fa	093-US1-47.bin.1.555_contig_23790	9121
093-US1-47.bin.1.555.fa	093-US1-47.bin.1.555_contig_4013	2480051
093-US1-47.bin.1.555.fa	093-US1-47.bin.1.555_contig_95227	284027
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_14099	1645338
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_22348	1801953
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_24618	747140
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_45324	85886
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_45325	38683
093-US1-47.bin.1.563.fa	093-US1-47.bin.1.563_contig_49976	1327898
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_120698	61140
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_14813	2133607
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_19395	328612
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_25711	1653376
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_45717	606553
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_6651	150453
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_68303	212373
093-US1-47.bin.1.569.fa	093-US1-47.bin.1.569_contig_68660	199049
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_104766	61870
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_106187	163734
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_106711	99143
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_108573	34921
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_108579	44011
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_118397	171216
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_119542	68538
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_44830	155117
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_46010	55248
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_49636	92985
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_55055	285191
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_55437	27162
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_56353	43035
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_56354	304984
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_56355	211757
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_57835	69491
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_73569	121219
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_7582	748436
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_75927	316510
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_87832	45022
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_93180	63391
093-US1-47.bin.1.571.fa	093-US1-47.bin.1.571_contig_94138	22664
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_114705	254297
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_35597	706044
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_47286	2308755
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_50991	1037761
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_76111	186055
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_88122	237984
093-US1-47.bin.1.58.fa	093-US1-47.bin.1.58_contig_907	777822
093-US1-47.bin.1.581.fa	093-US1-47.bin.1.581_contig_18383	5013238
093-US1-47.bin.1.581.fa	093-US1-47.bin.1.581_contig_49027	11730
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_112199	10201
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_112200	88955
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_116069	97823
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_118408	90622
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_12231	72667
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_21981	96761
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_27083	35800
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_28450	86237
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_31001	18888
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_31005	302824
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_32128	22241
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_34895	382660
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_3622	389075
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_37229	164399
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_37260	110199
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_37262	16989
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_37928	341176
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_39122	231611
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_47479	124540
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_48765	196142
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_50022	414957
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_53662	23341
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_57493	10673
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_57642	24093
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_5907	1061024
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_62474	61360
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_63871	75505
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_69655	85869
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_71821	27898
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_75250	31694
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_7840	13886
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_7843	26388
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_95166	40950
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_95167	14309
093-US1-47.bin.1.583.fa	093-US1-47.bin.1.583_contig_95172	9666
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_116616	22572
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_117857	52742
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_25451	152358
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_37181	887499
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_43010	627422
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_6420	412754
093-US1-47.bin.1.585.fa	093-US1-47.bin.1.585_contig_742	1064424
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_11541	646241
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_118053	150081
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_14371	178124
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_34525	157717
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_34528	55243
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_42996	319769
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_43003	102927
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_46345	88787
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_46996	545723
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_69730	415993
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_90084	199798
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_90086	6816
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_90265	199573
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_92044	126967
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_92703	20716
093-US1-47.bin.1.588.fa	093-US1-47.bin.1.588_contig_95905	72686
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_102562	31959
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_104905	22204
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_109451	21628
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_112393	154200
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_113010	90409
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_115181	226023
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_13220	65153
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_13950	196651
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_14692	62081
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_25755	278286
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_25760	208331
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_27858	101871
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_28128	71320
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_29586	13940
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_31096	214694
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_3462	431634
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_3601	29488
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_37398	374794
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_37399	88406
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_41958	18656
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_46955	156599
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_53062	9424
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_54123	115050
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_5839	9869
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_5840	10621
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_60613	20095
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_64205	185158
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_65087	245178
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_68003	126431
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_70576	131086
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_83370	8765
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_83371	8643
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_85009	27286
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_87937	255694
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_93203	68635
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_93550	137842
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_93581	126633
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_94276	33878
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_94337	16341
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_94338	20978
093-US1-47.bin.1.591.fa	093-US1-47.bin.1.591_contig_94389	38015
093-US1-47.bin.1.595.fa	093-US1-47.bin.1.595_contig_19475	1492470
093-US1-47.bin.1.595.fa	093-US1-47.bin.1.595_contig_2882	26609
