genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1
033-IN-11.bin.2.79	033-IN-11.bin.2.79_contig_12988	1	466081	480299	TRUE	putative_wzy_dependent_NO_OPX				033-IN-11.bin.2.79_contig_12988	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__	FLASV20621.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_17180;	HQ	033-IN-11.bin.2.79_contig_12988.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.2.79	033-IN-11.bin.2.79_contig_30205	1	268786	308207	FALSE	putative_ABC_dependent_NO_OPX				033-IN-11.bin.2.79_contig_30205	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__	FLASV20621.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_17180;	HQ	033-IN-11.bin.2.79_contig_30205.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.2.79	033-IN-11.bin.2.79_contig_30205	2	388208	422603	FALSE	putative_ABC_dependent_NO_OPX				033-IN-11.bin.2.79_contig_30205	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__	FLASV20621.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_17180;	HQ	033-IN-11.bin.2.79_contig_30205.region002.gbk_region_1	Uncharacterised
033-IN-11.bin.2.79	033-IN-11.bin.2.79_contig_30205	3	1329537	1355001	FALSE	putative_wzy_dependent_NO_OPX				033-IN-11.bin.2.79_contig_30205	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__JAGOBP01	s__	FLASV20621.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:midas_f_3181,g:midas_g_3181,s:midas_s_17180;	HQ	033-IN-11.bin.2.79_contig_30205.region003.gbk_region_1	Uncharacterised
021-CZ-11.bin.1.349	021-CZ-11.bin.1.349_contig_11765	1	92277	148791	FALSE	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.1.349_contig_11765	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__JAEWQP01	s__	FLASV7720.1484;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Opitutaceae,g:Alterococcus,s:midas_s_7720;	HQ	021-CZ-11.bin.1.349_contig_11765.region001.gbk_region_1	Uncharacterised
021-CZ-11.bin.1.349	021-CZ-11.bin.1.349_contig_11765	2	344918	373532	FALSE	putative_ABC_or_wzy_dependent				021-CZ-11.bin.1.349_contig_11765	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__JAEWQP01	s__	FLASV7720.1484;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Opitutaceae,g:Alterococcus,s:midas_s_7720;	HQ	021-CZ-11.bin.1.349_contig_11765.region002.gbk_region_1	Uncharacterised
096-US2-26.bin.1.200	096-US2-26.bin.1.200_contig_51657	1	52598	79455	FALSE	alginate				096-US2-26.bin.1.200_contig_51657	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__	s__	FLASV51795.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micavibrionales,f:midas_f_15419,g:midas_g_33954,s:midas_s_51795;	HQ	096-US2-26.bin.1.200_contig_51657.region001.gbk_region_1	alginate
065-CA-03.bin.1.640	065-CA-03.bin.1.640_contig_34832	1	119309	194068	FALSE	putative_wzy_dependent				065-CA-03.bin.1.640_contig_34832	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__	FLASV11852.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:Sphingobium_subterraneum;	HQ	065-CA-03.bin.1.640_contig_34832.region001.gbk_region_1	Uncharacterised
065-CA-03.bin.1.640	065-CA-03.bin.1.640_contig_34832	2	326893	355466	FALSE	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.640_contig_34832	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__	FLASV11852.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:Sphingobium_subterraneum;	HQ	065-CA-03.bin.1.640_contig_34832.region002.gbk_region_1	Uncharacterised
065-CA-03.bin.1.640	065-CA-03.bin.1.640_contig_34832	3	603158	656304	FALSE	putative_wzy_dependent				065-CA-03.bin.1.640_contig_34832	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__	FLASV11852.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:Sphingobium_subterraneum;	HQ	065-CA-03.bin.1.640_contig_34832.region003.gbk_region_1	Uncharacterised
065-CA-03.bin.1.640	065-CA-03.bin.1.640_contig_8687	1	467605	497873	FALSE	putative_wzy_dependent				065-CA-03.bin.1.640_contig_8687	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__	FLASV11852.1308;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium,s:Sphingobium_subterraneum;	HQ	065-CA-03.bin.1.640_contig_8687.region001.gbk_region_1	Uncharacterised
091-US1-126.bin.2.663	091-US1-126.bin.2.663_contig_16295	1	4116	53382	TRUE	zooglan				091-US1-126.bin.2.663_contig_16295	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__CAISIP01	s__	FLASV74261.1356;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_56834;	HQ	091-US1-126.bin.2.663_contig_16295.region001.gbk_region_1	zooglan
091-US1-126.bin.2.663	091-US1-126.bin.2.663_contig_6824	1	471389	529401	TRUE	putative_wzy_dependent				091-US1-126.bin.2.663_contig_6824	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__CAISIP01	s__	FLASV74261.1356;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_56834;	HQ	091-US1-126.bin.2.663_contig_6824.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.735	008-AR-23.bin.1.735_contig_10957	1	936024	976942	FALSE	putative_wzy_dependent				008-AR-23.bin.1.735_contig_10957	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV1726.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Leptothrix,s:midas_s_386;	HQ	008-AR-23.bin.1.735_contig_10957.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.735	008-AR-23.bin.1.735_contig_46181	1	216494	291214	TRUE	zooglan				008-AR-23.bin.1.735_contig_46181	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV1726.1453;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Leptothrix,s:midas_s_386;	HQ	008-AR-23.bin.1.735_contig_46181.region001.gbk_region_1	zooglan
033-IN-11.bin.c.11	033-IN-11.bin.c.11_contig_4878	1	963499	998832	FALSE	putative_wzy_dependent				033-IN-11.bin.c.11_contig_4878	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__	FLASV12563.1339;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:JGI_0001001-H03,s:midas_s_12563;	HQ	033-IN-11.bin.c.11_contig_4878.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_100403	1	21867	75007	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_100403	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_100403.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_177368	1	39883	99630	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_177368	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_177368.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_215110	1	278379	317938	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_215110	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_215110.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_44147	1	409640	459750	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_44147	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_44147.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_44147	2	482083	531815	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_44147	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_44147.region002.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_7871	1	341000	378243	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_7871	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_7871.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.2.232	006-MY-06.bin.2.232_contig_7871	2	1405454	1457986	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.2.232_contig_7871	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__CFX5	s__	FLASV39048.1320;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_4374,s:midas_s_39048;	HQ	006-MY-06.bin.2.232_contig_7871.region002.gbk_region_1	Uncharacterised
087-SA-04.bin.2.80	087-SA-04.bin.2.80_contig_488	1	371374	403339	FALSE	putative_wzy_dependent_NO_OPX				087-SA-04.bin.2.80_contig_488	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__UBA5793	g__	s__	FLASV26798.1342;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae,g:I-8,s:midas_s_26798;	HQ	087-SA-04.bin.2.80_contig_488.region001.gbk_region_1	Uncharacterised
093-US1-47.bin.1.27	093-US1-47.bin.1.27_contig_5640	1	268020	297986	TRUE	putative_wzy_dependent_NO_OPX				093-US1-47.bin.1.27_contig_5640	Uncharacterised	1	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__CAUJGP01	s__	FLASV114125.1335;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_114125;	HQ	093-US1-47.bin.1.27_contig_5640.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.1.510	059-AT-02.bin.1.510_contig_5142	1	379428	428184	FALSE	putative_wzy_dependent				059-AT-02.bin.1.510_contig_5142	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Agriterribacter	s__Agriterribacter sp019454915	FLASV17110.1357;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_10639,s:midas_s_17110;	HQ	059-AT-02.bin.1.510_contig_5142.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.1.510	059-AT-02.bin.1.510_contig_5179	1	693085	724278	FALSE	putative_wzy_dependent				059-AT-02.bin.1.510_contig_5179	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Agriterribacter	s__Agriterribacter sp019454915	FLASV17110.1357;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_10639,s:midas_s_17110;	HQ	059-AT-02.bin.1.510_contig_5179.region001.gbk_region_1	Uncharacterised
051-IN-23.bin.2.31	051-IN-23.bin.2.31_contig_15397	1	232408	269094	FALSE	putative_wzy_dependent				051-IN-23.bin.2.31_contig_15397	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Albidovulum	s__	FLASV337.1389;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Defluviimonas,s:midas_s_337;	HQ	051-IN-23.bin.2.31_contig_15397.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.213	048-UY-15.bin.1.213_contig_13010	1	166041	194962	FALSE	putative_wzy_dependent				048-UY-15.bin.1.213_contig_13010	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JAFLBB01	s__	FLASV3298.1417;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_3298;	HQ	048-UY-15.bin.1.213_contig_13010.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.213	048-UY-15.bin.1.213_contig_31357	1	392950	411042	TRUE	putative_ABC_dependent_NO_OPX				048-UY-15.bin.1.213_contig_31357	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JAFLBB01	s__	FLASV3298.1417;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_3298;	HQ	048-UY-15.bin.1.213_contig_31357.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.213	048-UY-15.bin.1.213_contig_43	1	200713	249936	FALSE	putative_wzy_dependent				048-UY-15.bin.1.213_contig_43	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JAFLBB01	s__	FLASV3298.1417;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_3298;	HQ	048-UY-15.bin.1.213_contig_43.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.213	048-UY-15.bin.1.213_contig_48874	1	28349	48087	FALSE	cellulose-generic				048-UY-15.bin.1.213_contig_48874	Synthase	2	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JAFLBB01	s__	FLASV3298.1417;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:midas_s_3298;	HQ	048-UY-15.bin.1.213_contig_48874.region001.gbk_region_1	cellulose-generic
028-AU-34.bin.1.26	028-AU-34.bin.1.26_contig_61185	1	476143	488144	FALSE	curdlan-like				028-AU-34.bin.1.26_contig_61185	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV7630.1403;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:Hyphomicrobium_denitrificans;	HQ	028-AU-34.bin.1.26_contig_61185.region001.gbk_region_1	curdlan-like
028-AU-34.bin.1.26	028-AU-34.bin.1.26_contig_72753	1	160767	241198	FALSE	putative_wzy_dependent				028-AU-34.bin.1.26_contig_72753	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV7630.1403;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:Hyphomicrobium_denitrificans;	HQ	028-AU-34.bin.1.26_contig_72753.region001.gbk_region_1	Uncharacterised
066-CH-22.bin.1.213	066-CH-22.bin.1.213_contig_6316	1	352166	377490	FALSE	putative_wzy_dependent				066-CH-22.bin.1.213_contig_6316	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__CAITIQ01	s__	FLASV32788.1374;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:midas_s_32788;	HQ	066-CH-22.bin.1.213_contig_6316.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_15004	1	2091561	2143530	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_15004	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_15004.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_15004	2	2333339	2348206	FALSE	putative_wzy_dependent_NO_OPX				059-AT-02.bin.2.75_contig_15004	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_15004.region002.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_15004	3	3632703	3684683	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_15004	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_15004.region003.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_15004	4	4190677	4250641	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_15004	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_15004.region004.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_6397	1	219281	262497	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_6397	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_6397.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_6397	2	747300	798438	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_6397	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_6397.region002.gbk_region_1	Uncharacterised
059-AT-02.bin.2.75	059-AT-02.bin.2.75_contig_6397	3	1816886	1864481	FALSE	putative_wzy_dependent				059-AT-02.bin.2.75_contig_6397	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__JAGQPK01	s__	FLASV5160.1460;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Blastopirellula,s:midas_s_5160;	HQ	059-AT-02.bin.2.75_contig_6397.region003.gbk_region_1	Uncharacterised
071-HK-01.bin.1.387	071-HK-01.bin.1.387_contig_97360	1	13787	103358	TRUE	zooglan				071-HK-01.bin.1.387_contig_97360	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__	FLASV30882.1354;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Methyloversatilis,s:Methyloversatilis_universalis;	HQ	071-HK-01.bin.1.387_contig_97360.region001.gbk_region_1	zooglan
003-CA-05.bin.1.52	003-CA-05.bin.1.52_contig_8782	1	2449470	2465042	FALSE	PNAG-pga				003-CA-05.bin.1.52_contig_8782	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA7239	g__UBA7239	s__	FLASV3851.1454;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Halomonadaceae,g:Halomonas,s:midas_s_3851;	HQ	003-CA-05.bin.1.52_contig_8782.region001.gbk_region_1	PNAG-pga
082-NL-09.bin.c.26	082-NL-09.bin.c.26_contig_5592	1	902435	937713	FALSE	putative_wzy_dependent_NO_OPX				082-NL-09.bin.c.26_contig_5592	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Phototrophicaceae	g__Flexifilum	s__	FLASV27545.1316;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:Flexifilaceae,g:midas_g_27545,s:midas_s_27545;	HQ	082-NL-09.bin.c.26_contig_5592.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.c.26	082-NL-09.bin.c.26_contig_5592	2	2735654	2759397	FALSE	putative_wzy_dependent_NO_OPX				082-NL-09.bin.c.26_contig_5592	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Phototrophicaceae	g__Flexifilum	s__	FLASV27545.1316;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:Flexifilaceae,g:midas_g_27545,s:midas_s_27545;	HQ	082-NL-09.bin.c.26_contig_5592.region002.gbk_region_1	Uncharacterised
046-US2-03.bin.1.136	046-US2-03.bin.1.136_contig_4183	1	1886633	1921365	FALSE	putative_wzy_dependent_NO_OPX				046-US2-03.bin.1.136_contig_4183	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Rhizomicrobium	s__	FLASV7570.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micropepsales,f:Micropepsaceae,g:midas_g_4351,s:midas_s_7570;	HQ	046-US2-03.bin.1.136_contig_4183.region001.gbk_region_1	Uncharacterised
046-US2-03.bin.1.136	046-US2-03.bin.1.136_contig_4183	2	2137228	2189719	FALSE	putative_wzy_dependent_NO_OPX				046-US2-03.bin.1.136_contig_4183	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Rhizomicrobium	s__	FLASV7570.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micropepsales,f:Micropepsaceae,g:midas_g_4351,s:midas_s_7570;	HQ	046-US2-03.bin.1.136_contig_4183.region002.gbk_region_1	Uncharacterised
046-US2-03.bin.1.136	046-US2-03.bin.1.136_contig_4183	3	2756009	2787542	FALSE	putative_wzy_dependent				046-US2-03.bin.1.136_contig_4183	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__Rhizomicrobium	s__	FLASV7570.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Micropepsales,f:Micropepsaceae,g:midas_g_4351,s:midas_s_7570;	HQ	046-US2-03.bin.1.136_contig_4183.region003.gbk_region_1	Uncharacterised
