genome_id	contig_id	region_id	gene_id	location	product	Query	e-value	bitscore	pfam_hit
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_623	[26057:26738](+)	pel-like				PF02589.18 (LUD domain): [46:224] (score: 89.3, e-value: 2.60E-25)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_624	[26974:28423](+)	pel-like				PF02597.23 (ThiS family): [6:91] (score: 48.7, e-value: 9.70E-13)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_624	[26974:28423](+)	pel-like				PF00899.24 (ThiF family): [106:342] (score: 199.9, e-value: 3.30E-59)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_624	[26974:28423](+)	pel-like				PF00581.23 (Rhodanese-like domain): [379:472] (score: 49.0, e-value: 8.00E-13)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_625	[28587:29733](-)	pel-like				PF00800.21 (Prephenate dehydratase): [103:285] (score: 185.3, e-value: 1.00E-54)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_625	[28587:29733](-)	pel-like				PF01817.24 (Chorismate mutase type II): [8:87] (score: 56.5, e-value: 2.80E-15)
097-US2-29.bin.1.496	097-US2-29.bin.1.496_contig_10279	region001	ctg1_626	[30011:31700](+)	pel-like				PF00920.24 (Dehydratase family): [41:559] (score: 675.4, e-value: 5.40E-203)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1749	[293:1028](+)	pel-like				PF00009.30 (Elongation factor Tu GTP binding domain): [24:115] (score: 41.6, e-value: 1.00E-10)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1749	[293:1028](+)	pel-like				PF07650.20 (KH domain): [150:227] (score: 65.7, e-value: 2.60E-18)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1750	[1032:1383](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1751	[1481:2246](+)	pel-like				PF13476.9 (AAA domain): [40:97] (score: 35.0, e-value: 2.20E-08)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1751	[1481:2246](+)	pel-like				PF13304.9 (AAA domain, putative AbiEii toxin, Type IV TA system): [157:206] (score: 34.2, e-value: 2.50E-08)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1752	[2289:3009](+)	pel-like				PF11967.11 (Recombination protein O N terminal): [0:71] (score: 64.4, e-value: 7.70E-18)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1752	[2289:3009](+)	pel-like				PF02565.18 (Recombination protein O C terminal): [83:221] (score: 87.0, e-value: 1.20E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1753	[3229:3742](+)	pel-like				PF00583.28 (Acetyltransferase (GNAT) family): [67:152] (score: 30.0, e-value: 5.50E-07)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1754	[3839:4133](-)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1755	[4406:4646](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1756	[4805:7070](+)	pel-like				PF00521.23 (DNA gyrase/topoisomerase IV, subunit A): [41:472] (score: 472.8, e-value: 1.00E-141)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1756	[4805:7070](+)	pel-like				PF03989.16 (DNA gyrase C-terminal domain, beta-propeller): [658:695] (score: 24.6, e-value: 1.30E-05)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1757	[7241:7679](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1758	[7708:8470](-)	pel-like				PF04377.18 (Arginine-tRNA-protein transferase, C terminus): [106:239] (score: 118.9, e-value: 2.50E-34)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1758	[7708:8470](-)	pel-like				PF04376.16 (Arginine-tRNA-protein transferase, N terminus): [16:87] (score: 57.5, e-value: 1.40E-15)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1759	[8801:11105](+)	pel-like	pelA	8.6e-72	240.0	
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1760	[11094:12579](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1761	[12679:14020](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1762	[14032:15004](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	pelF	1.6e-156	519.9	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	pelF	1.6e-156	519.9	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	pelF_pos	6.8e-129	428.4	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	pelF_pos	6.8e-129	428.4	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	zooGT5_zooglan	5e-33	112.1	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	zooGT5_zooglan	5e-33	112.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_zooGT5_zooglan	5e-33	112.1	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_zooGT5_zooglan	5e-33	112.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_zooGT1_zooglan	6.7e-10	36.1	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_zooGT1_zooglan	6.7e-10	36.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	epsF_pnag	1.9e-16	57.6	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	epsF_pnag	1.9e-16	57.6	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	1028_lactobacillus	1.3e-23	81.2	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	1028_lactobacillus	1.3e-23	81.2	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_1028_lactobacillus	1.3e-23	81.2	PF11997.11 (Domain of unknown function (DUF3492)): [15:286] (score: 240.3, e-value: 3.30E-71)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1763	[15000:16536](+)	pel-like	l_1028_lactobacillus	1.3e-23	81.2	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 85.0, e-value: 4.50E-24)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1764	[16540:17992](+)	pel-like	pelG	1.6e-103	344.6	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:456] (score: 365.7, e-value: 3.90E-109)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1765	[18017:19088](-)	pel-like				PF03537.16 (Glycoside-hydrolase family GH114): [70:333] (score: 103.2, e-value: 1.30E-29)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1766	[19118:20240](-)	pel-like				PF03537.16 (Glycoside-hydrolase family GH114): [91:365] (score: 89.4, e-value: 2.30E-25)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1767	[20450:20669](-)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1768	[21105:21312](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1769	[21412:22702](+)	pel-like				PF01053.23 (Cys/Met metabolism PLP-dependent enzyme): [9:426] (score: 447.9, e-value: 2.30E-134)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1770	[22743:23067](+)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1771	[23349:23874](+)	pel-like				PF10604.12 (Polyketide cyclase / dehydrase and lipid transport): [45:168] (score: 64.8, e-value: 1.10E-17)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1772	[23693:24245](-)	pel-like				
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1773	[24505:25888](-)	pel-like				PF00120.27 (Glutamine synthetase, catalytic domain): [121:456] (score: 328.6, e-value: 4.40E-98)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1774	[25910:27302](-)	pel-like				PF00202.24 (Aminotransferase class-III): [55:432] (score: 140.5, e-value: 6.50E-41)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1775	[27426:28854](-)	pel-like				PF00171.25 (Aldehyde dehydrogenase family): [17:471] (score: 519.7, e-value: 6.10E-156)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1776	[29184:29994](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [78:116] (score: 38.1, e-value: 9.00E-10)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1776	[29184:29994](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [134:164] (score: 19.5, e-value: 6.20E-04)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1776	[29184:29994](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [208:248] (score: 57.5, e-value: 7.90E-16)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1777	[30179:30992](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [55:89] (score: 29.6, e-value: 4.20E-07)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1777	[30179:30992](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [84:115] (score: 34.8, e-value: 9.60E-09)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1777	[30179:30992](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [135:163] (score: 19.5, e-value: 5.90E-04)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1777	[30179:30992](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [185:219] (score: 30.2, e-value: 2.60E-07)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1777	[30179:30992](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [214:250] (score: 38.7, e-value: 5.90E-10)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1778	[31005:31848](+)	pel-like				PF06707.14 (Protein of unknown function (DUF1194)): [33:248] (score: 176.9, e-value: 3.10E-52)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1779	[31998:32817](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [213:250] (score: 34.1, e-value: 1.70E-08)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1779	[31998:32817](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [184:215] (score: 21.4, e-value: 1.50E-04)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1779	[31998:32817](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [140:169] (score: 17.8, e-value: 2.00E-03)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1779	[31998:32817](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [102:140] (score: 21.6, e-value: 1.30E-04)
048-UY-15.bin.c.15	048-UY-15.bin.c.15_contig_15942	region001	ctg1_1779	[31998:32817](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [68:99] (score: 15.9, e-value: 8.20E-03)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_429	[479:680](+)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_430	[877:1696](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [68:102] (score: 19.8, e-value: 4.90E-04)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_430	[877:1696](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [102:140] (score: 19.9, e-value: 4.40E-04)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_430	[877:1696](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [140:169] (score: 15.8, e-value: 9.00E-03)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_430	[877:1696](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [184:217] (score: 25.8, e-value: 6.60E-06)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_430	[877:1696](+)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [213:250] (score: 33.6, e-value: 2.30E-08)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_431	[1819:2677](-)	pel-like				PF06707.14 (Protein of unknown function (DUF1194)): [38:253] (score: 179.4, e-value: 5.50E-53)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_432	[2690:3503](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [214:250] (score: 40.4, e-value: 1.70E-10)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_432	[2690:3503](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [185:219] (score: 30.2, e-value: 2.70E-07)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_432	[2690:3503](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [135:163] (score: 19.5, e-value: 5.90E-04)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_432	[2690:3503](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [84:115] (score: 34.9, e-value: 9.10E-09)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_432	[2690:3503](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [55:89] (score: 27.5, e-value: 1.90E-06)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_433	[3676:4489](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [209:249] (score: 56.3, e-value: 1.90E-15)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_433	[3676:4489](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [135:165] (score: 17.4, e-value: 2.70E-03)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_433	[3676:4489](-)	pel-like				PF00805.25 (Pentapeptide repeats (8 copies)): [79:117] (score: 38.1, e-value: 9.00E-10)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_434	[4653:6081](+)	pel-like				PF00171.25 (Aldehyde dehydrogenase family): [16:471] (score: 518.1, e-value: 1.90E-155)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_435	[6205:7597](+)	pel-like				PF00202.24 (Aminotransferase class-III): [55:432] (score: 137.6, e-value: 5.00E-40)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_436	[7619:9002](+)	pel-like				PF00120.27 (Glutamine synthetase, catalytic domain): [121:456] (score: 326.0, e-value: 2.60E-97)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_437	[9129:9654](-)	pel-like				PF10604.12 (Polyketide cyclase / dehydrase and lipid transport): [45:168] (score: 64.3, e-value: 1.50E-17)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_438	[9913:10237](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_439	[10278:11568](-)	pel-like				PF01053.23 (Cys/Met metabolism PLP-dependent enzyme): [9:426] (score: 445.4, e-value: 1.30E-133)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_440	[11668:11875](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_441	[12311:12530](+)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_442	[12740:13862](+)	pel-like				PF03537.16 (Glycoside-hydrolase family GH114): [91:365] (score: 89.3, e-value: 2.40E-25)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_443	[13892:14963](+)	pel-like				PF03537.16 (Glycoside-hydrolase family GH114): [70:332] (score: 105.6, e-value: 2.50E-30)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_444	[15000:16452](-)	pel-like	pelG	2.3e-102	338.4	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:456] (score: 361.2, e-value: 8.90E-108)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	pelF	8.9e-158	521.6	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	pelF	8.9e-158	521.6	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	pelF_pos	1.2e-129	428.5	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	pelF_pos	1.2e-129	428.5	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	zooGT5_zooglan	1.8e-33	111.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	zooGT5_zooglan	1.8e-33	111.1	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_zooGT5_zooglan	1.8e-33	111.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_zooGT5_zooglan	1.8e-33	111.1	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_zooGT1_zooglan	3.1e-10	34.8	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_zooGT1_zooglan	3.1e-10	34.8	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	1029_lactobacillus	7.9e-15	50.1	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	1029_lactobacillus	7.9e-15	50.1	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	epsF_pnag	2e-17	58.5	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	epsF_pnag	2e-17	58.5	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	1028_lactobacillus	5.3e-24	80.0	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	1028_lactobacillus	5.3e-24	80.0	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_1028_lactobacillus	5.3e-24	80.0	PF00534.23 (Glycosyl transferases group 1): [310:473] (score: 83.8, e-value: 1.10E-23)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_445	[16456:17992](-)	pel-like	l_1028_lactobacillus	5.3e-24	80.0	PF11997.11 (Domain of unknown function (DUF3492)): [16:287] (score: 240.8, e-value: 2.30E-71)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_446	[17988:18960](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_447	[18972:20049](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_448	[20371:21856](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_449	[21845:24161](-)	pel-like	pelA	4.1e-74	245.2	
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_450	[24492:25254](+)	pel-like				PF04376.16 (Arginine-tRNA-protein transferase, N terminus): [16:87] (score: 57.5, e-value: 1.40E-15)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_450	[24492:25254](+)	pel-like				PF04377.18 (Arginine-tRNA-protein transferase, C terminus): [106:239] (score: 119.1, e-value: 2.20E-34)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_451	[25284:25710](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_452	[25793:28058](-)	pel-like				PF03989.16 (DNA gyrase C-terminal domain, beta-propeller): [658:695] (score: 24.6, e-value: 1.30E-05)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_452	[25793:28058](-)	pel-like				PF00521.23 (DNA gyrase/topoisomerase IV, subunit A): [41:472] (score: 471.3, e-value: 3.10E-141)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_453	[28465:28897](+)	pel-like				PF00034.24 (Cytochrome c): [43:140] (score: 25.3, e-value: 2.60E-05)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_454	[29115:29796](-)	pel-like				PF00583.28 (Acetyltransferase (GNAT) family): [122:208] (score: 29.2, e-value: 9.40E-07)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_455	[29847:30567](-)	pel-like				PF02565.18 (Recombination protein O C terminal): [82:219] (score: 86.7, e-value: 1.40E-24)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_455	[29847:30567](-)	pel-like				PF11967.11 (Recombination protein O N terminal): [0:71] (score: 64.4, e-value: 7.70E-18)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_456	[30610:31375](-)	pel-like				PF13304.9 (AAA domain, putative AbiEii toxin, Type IV TA system): [158:206] (score: 32.3, e-value: 9.30E-08)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_456	[30610:31375](-)	pel-like				PF13476.9 (AAA domain): [40:79] (score: 34.3, e-value: 3.70E-08)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_457	[31472:31823](-)	pel-like				
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_458	[31827:32766](-)	pel-like				PF07650.20 (KH domain): [218:295] (score: 65.1, e-value: 4.20E-18)
033-IN-11.bin.1.336	033-IN-11.bin.1.336_contig_126057	region001	ctg2_458	[31827:32766](-)	pel-like				PF01926.26 (50S ribosome-binding GTPase): [20:135] (score: 82.3, e-value: 2.80E-23)
006-MY-06.bin.1.480	006-MY-06.bin.1.480_contig_14588	region001	ctg2_1822	[481:1003](+)	pel-like				
