genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	shared_name	product_1
012-PT-06.bin.1.891	012-PT-06.bin.1.891_contig_2203	2	210436	273294	FALSE	Uncharacterised				012-PT-06.bin.1.891_contig_2203	Uncharacterised	1	012-PT-06.bin.1.891_contig_2203.region002.gbk_region_1	Uncharacterised
012-PT-06.bin.1.891	012-PT-06.bin.1.891_contig_2203	3	307783	383807	FALSE	Uncharacterised				012-PT-06.bin.1.891_contig_2203	Uncharacterised	1	012-PT-06.bin.1.891_contig_2203.region003.gbk_region_1	Uncharacterised
012-PT-06.bin.1.891	012-PT-06.bin.1.891_contig_2203	4	405970	456928	FALSE	Uncharacterised				012-PT-06.bin.1.891_contig_2203	Uncharacterised	1	012-PT-06.bin.1.891_contig_2203.region004.gbk_region_1	Uncharacterised
065-CA-03.bin.1.142	065-CA-03.bin.1.142_contig_5087	1	935493	957865	FALSE	Pel				065-CA-03.bin.1.142_contig_5087	Synthase	2	065-CA-03.bin.1.142_contig_5087.region001.gbk_region_1	Pel
065-CA-03.bin.1.142	065-CA-03.bin.1.142_contig_5087	2	2794732	2852537	FALSE	Zooglan				065-CA-03.bin.1.142_contig_5087	Wzx/Wzy	3	065-CA-03.bin.1.142_contig_5087.region002.gbk_region_1	Zooglan
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_13271	1	75854	113751	FALSE	Uncharacterised				006-MY-06.bin.1.276_contig_13271	Uncharacterised	1	006-MY-06.bin.1.276_contig_13271.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_39048	1	96020	118978	FALSE	Pel				006-MY-06.bin.1.276_contig_39048	Synthase	2	006-MY-06.bin.1.276_contig_39048.region001.gbk_region_1	Pel
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_42541	1	203382	250453	FALSE	Uncharacterised				006-MY-06.bin.1.276_contig_42541	Uncharacterised	1	006-MY-06.bin.1.276_contig_42541.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_47933	1	309972	334904	FALSE	MiDAS_GCF_13				006-MY-06.bin.1.276_contig_47933	Uncharacterised	1	006-MY-06.bin.1.276_contig_47933.region001.gbk_region_1	MiDAS_GCF_13
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_47933	2	738631	789958	FALSE	Uncharacterised				006-MY-06.bin.1.276_contig_47933	Uncharacterised	1	006-MY-06.bin.1.276_contig_47933.region002.gbk_region_1	Uncharacterised
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_62233	1	23975	78784	FALSE	Uncharacterised				006-MY-06.bin.1.276_contig_62233	Uncharacterised	1	006-MY-06.bin.1.276_contig_62233.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.276	006-MY-06.bin.1.276_contig_88563	1	665713	691576	TRUE	Uncharacterised				006-MY-06.bin.1.276_contig_88563	Uncharacterised	1	006-MY-06.bin.1.276_contig_88563.region001.gbk_region_1	Uncharacterised
060-AU-05.bin.1.903	060-AU-05.bin.1.903_contig_73381	1	50035	105144	FALSE	Uncharacterised				060-AU-05.bin.1.903_contig_73381	Uncharacterised	1	060-AU-05.bin.1.903_contig_73381.region001.gbk_region_1	Uncharacterised
046-US2-03.bin.1.156	046-US2-03.bin.1.156_contig_15078	1	721293	757430	FALSE	Uncharacterised				046-US2-03.bin.1.156_contig_15078	Uncharacterised	1	046-US2-03.bin.1.156_contig_15078.region001.gbk_region_1	Uncharacterised
046-US2-03.bin.1.156	046-US2-03.bin.1.156_contig_15477	1	302818	330644	FALSE	MiDAS_GCF_2				046-US2-03.bin.1.156_contig_15477	Uncharacterised	1	046-US2-03.bin.1.156_contig_15477.region001.gbk_region_1	MiDAS_GCF_2
046-US2-03.bin.1.156	046-US2-03.bin.1.156_contig_15477	2	395702	427738	FALSE	Uncharacterised				046-US2-03.bin.1.156_contig_15477	Uncharacterised	1	046-US2-03.bin.1.156_contig_15477.region002.gbk_region_1	Uncharacterised
006-MY-06.bin.1.16	006-MY-06.bin.1.16_contig_47065	1	970080	1019386	FALSE	Uncharacterised				006-MY-06.bin.1.16_contig_47065	Uncharacterised	1	006-MY-06.bin.1.16_contig_47065.region001.gbk_region_1	Uncharacterised
072-HK-05.bin.3.832	072-HK-05.bin.3.832_contig_1848	1	56511	106940	FALSE	Uncharacterised				072-HK-05.bin.3.832_contig_1848	Uncharacterised	1	072-HK-05.bin.3.832_contig_1848.region001.gbk_region_1	Uncharacterised
072-HK-05.bin.3.832	072-HK-05.bin.3.832_contig_18755	1	303514	357773	FALSE	Uncharacterised				072-HK-05.bin.3.832_contig_18755	Uncharacterised	1	072-HK-05.bin.3.832_contig_18755.region001.gbk_region_1	Uncharacterised
072-HK-05.bin.3.832	072-HK-05.bin.3.832_contig_40169	1	163784	186681	FALSE	Pel				072-HK-05.bin.3.832_contig_40169	Synthase	2	072-HK-05.bin.3.832_contig_40169.region001.gbk_region_1	Pel
027-AU-18.bin.1.258	027-AU-18.bin.1.258_contig_5300	1	402203	448569	FALSE	Uncharacterised				027-AU-18.bin.1.258_contig_5300	Uncharacterised	1	027-AU-18.bin.1.258_contig_5300.region001.gbk_region_1	Uncharacterised
027-AU-18.bin.1.258	027-AU-18.bin.1.258_contig_6107	1	12783	73099	TRUE	Uncharacterised				027-AU-18.bin.1.258_contig_6107	Uncharacterised	1	027-AU-18.bin.1.258_contig_6107.region001.gbk_region_1	Uncharacterised
027-AU-18.bin.1.258	027-AU-18.bin.1.258_contig_6118	1	73525	107796	FALSE	Uncharacterised				027-AU-18.bin.1.258_contig_6118	Uncharacterised	1	027-AU-18.bin.1.258_contig_6118.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.428	033-IN-11.bin.1.428_contig_2240	1	563944	625611	FALSE	Uncharacterised				033-IN-11.bin.1.428_contig_2240	Uncharacterised	1	033-IN-11.bin.1.428_contig_2240.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.428	033-IN-11.bin.1.428_contig_30068	1	636046	686017	FALSE	Uncharacterised				033-IN-11.bin.1.428_contig_30068	Uncharacterised	1	033-IN-11.bin.1.428_contig_30068.region001.gbk_region_1	Uncharacterised
083-NL-13.bin.1.442	083-NL-13.bin.1.442_contig_5465	1	1321574	1384264	FALSE	Uncharacterised				083-NL-13.bin.1.442_contig_5465	Uncharacterised	1	083-NL-13.bin.1.442_contig_5465.region001.gbk_region_1	Uncharacterised
018-CH-08.bin.1.263	018-CH-08.bin.1.263_contig_121105	1	0	30423	TRUE	Uncharacterised				018-CH-08.bin.1.263_contig_121105	Uncharacterised	1	018-CH-08.bin.1.263_contig_121105.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.543	008-AR-23.bin.1.543_contig_40857	1	24819	77541	TRUE	Zooglan				008-AR-23.bin.1.543_contig_40857	Wzx/Wzy	3	008-AR-23.bin.1.543_contig_40857.region001.gbk_region_1	Zooglan
008-AR-23.bin.1.543	008-AR-23.bin.1.543_contig_8974	1	774130	818519	FALSE	Uncharacterised				008-AR-23.bin.1.543_contig_8974	Uncharacterised	1	008-AR-23.bin.1.543_contig_8974.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.543	008-AR-23.bin.1.543_contig_8974	2	952005	992263	TRUE	Uncharacterised				008-AR-23.bin.1.543_contig_8974	Uncharacterised	1	008-AR-23.bin.1.543_contig_8974.region002.gbk_region_1	Uncharacterised
008-AR-23.bin.1.645	008-AR-23.bin.1.645_contig_154838	1	0	55645	TRUE	Uncharacterised				008-AR-23.bin.1.645_contig_154838	Uncharacterised	1	008-AR-23.bin.1.645_contig_154838.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.645	008-AR-23.bin.1.645_contig_6255	1	103923	171006	FALSE	Uncharacterised				008-AR-23.bin.1.645_contig_6255	Uncharacterised	1	008-AR-23.bin.1.645_contig_6255.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.1.645	008-AR-23.bin.1.645_contig_82790	1	157466	196734	FALSE	Uncharacterised				008-AR-23.bin.1.645_contig_82790	Uncharacterised	1	008-AR-23.bin.1.645_contig_82790.region001.gbk_region_1	Uncharacterised
093-US1-47.bin.2.197	093-US1-47.bin.2.197_contig_27124	1	210459	303749	FALSE	Uncharacterised				093-US1-47.bin.2.197_contig_27124	Uncharacterised	1	093-US1-47.bin.2.197_contig_27124.region001.gbk_region_1	Uncharacterised
093-US1-47.bin.2.197	093-US1-47.bin.2.197_contig_37795	1	28189	50160	FALSE	Curdlan				093-US1-47.bin.2.197_contig_37795	Synthase	2	093-US1-47.bin.2.197_contig_37795.region001.gbk_region_1	Curdlan
038-SE-10.bin.2.218	038-SE-10.bin.2.218_contig_90681	1	212977	258630	FALSE	Uncharacterised				038-SE-10.bin.2.218_contig_90681	Uncharacterised	1	038-SE-10.bin.2.218_contig_90681.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.1.422	059-AT-02.bin.1.422_contig_4902	1	433921	519286	FALSE	Uncharacterised				059-AT-02.bin.1.422_contig_4902	Uncharacterised	1	059-AT-02.bin.1.422_contig_4902.region001.gbk_region_1	Uncharacterised
060-AU-05.bin.1.983	060-AU-05.bin.1.983_contig_863	1	1499670	1558791	FALSE	Uncharacterised				060-AU-05.bin.1.983_contig_863	Uncharacterised	1	060-AU-05.bin.1.983_contig_863.region001.gbk_region_1	Uncharacterised
060-AU-05.bin.1.983	060-AU-05.bin.1.983_contig_863	2	2123293	2243114	FALSE	Uncharacterised				060-AU-05.bin.1.983_contig_863	Uncharacterised	1	060-AU-05.bin.1.983_contig_863.region002.gbk_region_1	Uncharacterised
060-AU-05.bin.1.983	060-AU-05.bin.1.983_contig_863	3	2684637	2751130	FALSE	Uncharacterised				060-AU-05.bin.1.983_contig_863	Uncharacterised	1	060-AU-05.bin.1.983_contig_863.region003.gbk_region_1	Uncharacterised
029-CA-06.bin.1.325	029-CA-06.bin.1.325_contig_15244	1	293370	333905	FALSE	Uncharacterised				029-CA-06.bin.1.325_contig_15244	Uncharacterised	1	029-CA-06.bin.1.325_contig_15244.region001.gbk_region_1	Uncharacterised
029-CA-06.bin.1.325	029-CA-06.bin.1.325_contig_15923	1	607666	637222	FALSE	Uncharacterised				029-CA-06.bin.1.325_contig_15923	Uncharacterised	1	029-CA-06.bin.1.325_contig_15923.region001.gbk_region_1	Uncharacterised
029-CA-06.bin.1.325	029-CA-06.bin.1.325_contig_43693	1	582236	623923	FALSE	Uncharacterised				029-CA-06.bin.1.325_contig_43693	Uncharacterised	1	029-CA-06.bin.1.325_contig_43693.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.1.79	096-US2-26.bin.1.79_contig_19977	1	109537	162313	FALSE	Uncharacterised				096-US2-26.bin.1.79_contig_19977	Uncharacterised	1	096-US2-26.bin.1.79_contig_19977.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.1.79	096-US2-26.bin.1.79_contig_33441	1	81609	123669	FALSE	Uncharacterised				096-US2-26.bin.1.79_contig_33441	Uncharacterised	1	096-US2-26.bin.1.79_contig_33441.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.1.79	096-US2-26.bin.1.79_contig_38450	1	312141	351465	FALSE	Uncharacterised				096-US2-26.bin.1.79_contig_38450	Uncharacterised	1	096-US2-26.bin.1.79_contig_38450.region001.gbk_region_1	Uncharacterised
096-US2-26.bin.1.79	096-US2-26.bin.1.79_contig_621	1	523774	557678	FALSE	MiDAS_GCF_8				096-US2-26.bin.1.79_contig_621	Uncharacterised	1	096-US2-26.bin.1.79_contig_621.region001.gbk_region_1	MiDAS_GCF_8
096-US2-26.bin.1.79	096-US2-26.bin.1.79_contig_91023	1	61280	111014	TRUE	Uncharacterised				096-US2-26.bin.1.79_contig_91023	Uncharacterised	1	096-US2-26.bin.1.79_contig_91023.region001.gbk_region_1	Uncharacterised
078-MX-10.bin.1.533	078-MX-10.bin.1.533_contig_12361	1	124658	161805	FALSE	Uncharacterised				078-MX-10.bin.1.533_contig_12361	Uncharacterised	1	078-MX-10.bin.1.533_contig_12361.region001.gbk_region_1	Uncharacterised
064-CA-01.bin.1.236	064-CA-01.bin.1.236_contig_29567	1	25049	87432	FALSE	Uncharacterised				064-CA-01.bin.1.236_contig_29567	Uncharacterised	1	064-CA-01.bin.1.236_contig_29567.region001.gbk_region_1	Uncharacterised
064-CA-01.bin.1.236	064-CA-01.bin.1.236_contig_29567	2	94280	150051	FALSE	Uncharacterised				064-CA-01.bin.1.236_contig_29567	Uncharacterised	1	064-CA-01.bin.1.236_contig_29567.region002.gbk_region_1	Uncharacterised
059-AT-02.bin.1.415	059-AT-02.bin.1.415_contig_2686	1	780344	805386	FALSE	MiDAS_GCF_4				059-AT-02.bin.1.415_contig_2686	Uncharacterised	1	059-AT-02.bin.1.415_contig_2686.region001.gbk_region_1	MiDAS_GCF_4
059-AT-02.bin.1.415	059-AT-02.bin.1.415_contig_2686	2	1248161	1285794	FALSE	Uncharacterised				059-AT-02.bin.1.415_contig_2686	Uncharacterised	1	059-AT-02.bin.1.415_contig_2686.region002.gbk_region_1	Uncharacterised
059-AT-02.bin.1.415	059-AT-02.bin.1.415_contig_7209	1	816249	848758	FALSE	MiDAS_GCF_2				059-AT-02.bin.1.415_contig_7209	Uncharacterised	1	059-AT-02.bin.1.415_contig_7209.region001.gbk_region_1	MiDAS_GCF_2
059-AT-02.bin.1.415	059-AT-02.bin.1.415_contig_7209	2	1212952	1244397	TRUE	Uncharacterised				059-AT-02.bin.1.415_contig_7209	Uncharacterised	1	059-AT-02.bin.1.415_contig_7209.region002.gbk_region_1	Uncharacterised
090-US1-124.bin.1.778	090-US1-124.bin.1.778_contig_123887	1	361922	420799	FALSE	Uncharacterised				090-US1-124.bin.1.778_contig_123887	Uncharacterised	1	090-US1-124.bin.1.778_contig_123887.region001.gbk_region_1	Uncharacterised
090-US1-124.bin.1.778	090-US1-124.bin.1.778_contig_126172	1	0	23019	TRUE	Uncharacterised				090-US1-124.bin.1.778_contig_126172	Uncharacterised	1	090-US1-124.bin.1.778_contig_126172.region001.gbk_region_1	Uncharacterised
090-US1-124.bin.1.778	090-US1-124.bin.1.778_contig_86769	1	2226	82976	TRUE	Uncharacterised				090-US1-124.bin.1.778_contig_86769	Uncharacterised	1	090-US1-124.bin.1.778_contig_86769.region001.gbk_region_1	Uncharacterised
094-US2-01.bin.1.125	094-US2-01.bin.1.125_contig_59458	1	538670	602976	FALSE	Uncharacterised				094-US2-01.bin.1.125_contig_59458	Uncharacterised	1	094-US2-01.bin.1.125_contig_59458.region001.gbk_region_1	Uncharacterised
094-US2-01.bin.1.125	094-US2-01.bin.1.125_contig_59458	2	615036	694893	FALSE	Zooglan				094-US2-01.bin.1.125_contig_59458	Wzx/Wzy	3	094-US2-01.bin.1.125_contig_59458.region002.gbk_region_1	Zooglan
036-NL-06.bin.1.265	036-NL-06.bin.1.265_contig_205208	1	23675	81313	FALSE	Uncharacterised				036-NL-06.bin.1.265_contig_205208	Uncharacterised	1	036-NL-06.bin.1.265_contig_205208.region001.gbk_region_1	Uncharacterised
036-NL-06.bin.1.265	036-NL-06.bin.1.265_contig_205817	1	174648	201525	FALSE	MiDAS_GCF_4				036-NL-06.bin.1.265_contig_205817	Uncharacterised	1	036-NL-06.bin.1.265_contig_205817.region001.gbk_region_1	MiDAS_GCF_4
026-AT-03.bin.1.714	026-AT-03.bin.1.714_contig_121501	1	179522	224203	FALSE	Uncharacterised				026-AT-03.bin.1.714_contig_121501	Uncharacterised	1	026-AT-03.bin.1.714_contig_121501.region001.gbk_region_1	Uncharacterised
026-AT-03.bin.1.714	026-AT-03.bin.1.714_contig_36869	1	715157	747989	FALSE	Uncharacterised				026-AT-03.bin.1.714_contig_36869	Uncharacterised	1	026-AT-03.bin.1.714_contig_36869.region001.gbk_region_1	Uncharacterised
026-AT-03.bin.1.714	026-AT-03.bin.1.714_contig_36869	2	841028	892627	FALSE	Uncharacterised				026-AT-03.bin.1.714_contig_36869	Uncharacterised	1	026-AT-03.bin.1.714_contig_36869.region002.gbk_region_1	Uncharacterised
026-AT-03.bin.1.714	026-AT-03.bin.1.714_contig_92310	1	388266	446298	FALSE	Uncharacterised				026-AT-03.bin.1.714_contig_92310	Uncharacterised	1	026-AT-03.bin.1.714_contig_92310.region001.gbk_region_1	Uncharacterised
009-AU-01.bin.2.170	009-AU-01.bin.2.170_contig_24408	1	87337	121487	FALSE	MiDAS_GCF_8				009-AU-01.bin.2.170_contig_24408	Uncharacterised	1	009-AU-01.bin.2.170_contig_24408.region001.gbk_region_1	MiDAS_GCF_8
009-AU-01.bin.2.170	009-AU-01.bin.2.170_contig_8018	1	81136	121510	FALSE	Uncharacterised				009-AU-01.bin.2.170_contig_8018	Uncharacterised	1	009-AU-01.bin.2.170_contig_8018.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.132	067-CH-23.bin.1.132_contig_13011	1	65493	101488	FALSE	Uncharacterised				067-CH-23.bin.1.132_contig_13011	Uncharacterised	1	067-CH-23.bin.1.132_contig_13011.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.132	067-CH-23.bin.1.132_contig_89984	1	18326	75242	FALSE	Uncharacterised				067-CH-23.bin.1.132_contig_89984	Uncharacterised	1	067-CH-23.bin.1.132_contig_89984.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.132	067-CH-23.bin.1.132_contig_89984	2	192246	285687	FALSE	Uncharacterised				067-CH-23.bin.1.132_contig_89984	Uncharacterised	1	067-CH-23.bin.1.132_contig_89984.region002.gbk_region_1	Uncharacterised
009-AU-01.bin.2.31	009-AU-01.bin.2.31_contig_152451	1	107150	169715	FALSE	Uncharacterised				009-AU-01.bin.2.31_contig_152451	Uncharacterised	1	009-AU-01.bin.2.31_contig_152451.region001.gbk_region_1	Uncharacterised
009-AU-01.bin.2.31	009-AU-01.bin.2.31_contig_64663	1	248257	274724	FALSE	Uncharacterised				009-AU-01.bin.2.31_contig_64663	Uncharacterised	1	009-AU-01.bin.2.31_contig_64663.region001.gbk_region_1	Uncharacterised
009-AU-01.bin.2.31	009-AU-01.bin.2.31_contig_66923	1	1178	42368	TRUE	Uncharacterised				009-AU-01.bin.2.31_contig_66923	Uncharacterised	1	009-AU-01.bin.2.31_contig_66923.region001.gbk_region_1	Uncharacterised
009-AU-01.bin.2.31	009-AU-01.bin.2.31_contig_78822	1	222396	286716	FALSE	Uncharacterised				009-AU-01.bin.2.31_contig_78822	Uncharacterised	1	009-AU-01.bin.2.31_contig_78822.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.647	048-UY-15.bin.1.647_contig_25228	1	1069784	1132369	FALSE	Uncharacterised				048-UY-15.bin.1.647_contig_25228	Uncharacterised	1	048-UY-15.bin.1.647_contig_25228.region001.gbk_region_1	Uncharacterised
048-UY-15.bin.1.647	048-UY-15.bin.1.647_contig_77562	1	167835	196382	FALSE	Uncharacterised				048-UY-15.bin.1.647_contig_77562	Uncharacterised	1	048-UY-15.bin.1.647_contig_77562.region001.gbk_region_1	Uncharacterised
066-CH-22.bin.1.441	066-CH-22.bin.1.441_contig_16434	1	462122	518904	FALSE	Uncharacterised				066-CH-22.bin.1.441_contig_16434	Uncharacterised	1	066-CH-22.bin.1.441_contig_16434.region001.gbk_region_1	Uncharacterised
066-CH-22.bin.1.441	066-CH-22.bin.1.441_contig_16434	2	644033	733381	FALSE	Uncharacterised				066-CH-22.bin.1.441_contig_16434	Uncharacterised	1	066-CH-22.bin.1.441_contig_16434.region002.gbk_region_1	Uncharacterised
066-CH-22.bin.1.441	066-CH-22.bin.1.441_contig_43996	1	181252	210323	TRUE	Uncharacterised				066-CH-22.bin.1.441_contig_43996	Uncharacterised	1	066-CH-22.bin.1.441_contig_43996.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.368	071-HK-01.bin.1.368_contig_51000	1	665708	701907	FALSE	Uncharacterised				071-HK-01.bin.1.368_contig_51000	Uncharacterised	1	071-HK-01.bin.1.368_contig_51000.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.368	071-HK-01.bin.1.368_contig_71892	1	594300	635692	FALSE	Uncharacterised				071-HK-01.bin.1.368_contig_71892	Uncharacterised	1	071-HK-01.bin.1.368_contig_71892.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.368	071-HK-01.bin.1.368_contig_89628	1	447401	474341	FALSE	MiDAS_GCF_4				071-HK-01.bin.1.368_contig_89628	Uncharacterised	1	071-HK-01.bin.1.368_contig_89628.region001.gbk_region_1	MiDAS_GCF_4
058-AR-20.bin.1.338	058-AR-20.bin.1.338_contig_336	1	1666081	1717380	FALSE	Uncharacterised				058-AR-20.bin.1.338_contig_336	Uncharacterised	1	058-AR-20.bin.1.338_contig_336.region001.gbk_region_1	Uncharacterised
058-AR-20.bin.1.338	058-AR-20.bin.1.338_contig_336	2	2740920	2797180	FALSE	Zooglan				058-AR-20.bin.1.338_contig_336	Wzx/Wzy	3	058-AR-20.bin.1.338_contig_336.region002.gbk_region_1	Zooglan
058-AR-20.bin.1.337	058-AR-20.bin.1.337_contig_86591	1	176929	215775	TRUE	Uncharacterised				058-AR-20.bin.1.337_contig_86591	Uncharacterised	1	058-AR-20.bin.1.337_contig_86591.region001.gbk_region_1	Uncharacterised
089-SG-01.bin.1.458	089-SG-01.bin.1.458_contig_57768	1	27788	59390	FALSE	Uncharacterised				089-SG-01.bin.1.458_contig_57768	Uncharacterised	1	089-SG-01.bin.1.458_contig_57768.region001.gbk_region_1	Uncharacterised
089-SG-01.bin.1.458	089-SG-01.bin.1.458_contig_57768	2	431685	498809	FALSE	Uncharacterised				089-SG-01.bin.1.458_contig_57768	Uncharacterised	1	089-SG-01.bin.1.458_contig_57768.region002.gbk_region_1	Uncharacterised
089-SG-01.bin.1.458	089-SG-01.bin.1.458_contig_72795	1	529645	593958	FALSE	Uncharacterised				089-SG-01.bin.1.458_contig_72795	Uncharacterised	1	089-SG-01.bin.1.458_contig_72795.region001.gbk_region_1	Uncharacterised
061-AU-11.bin.c.51	061-AU-11.bin.c.51_contig_2920	1	771800	838538	FALSE	Zooglan				061-AU-11.bin.c.51_contig_2920	Wzx/Wzy	3	061-AU-11.bin.c.51_contig_2920.region001.gbk_region_1	Zooglan
061-AU-11.bin.c.51	061-AU-11.bin.c.51_contig_2920	2	1531857	1597849	FALSE	Uncharacterised				061-AU-11.bin.c.51_contig_2920	Uncharacterised	1	061-AU-11.bin.c.51_contig_2920.region002.gbk_region_1	Uncharacterised
043-US1-27.bin.1.540	043-US1-27.bin.1.540_contig_13235	1	80096	132568	FALSE	Uncharacterised				043-US1-27.bin.1.540_contig_13235	Uncharacterised	1	043-US1-27.bin.1.540_contig_13235.region001.gbk_region_1	Uncharacterised
043-US1-27.bin.1.540	043-US1-27.bin.1.540_contig_191307	1	25597	78357	FALSE	Uncharacterised				043-US1-27.bin.1.540_contig_191307	Uncharacterised	1	043-US1-27.bin.1.540_contig_191307.region001.gbk_region_1	Uncharacterised
094-US2-01.bin.1.358	094-US2-01.bin.1.358_contig_21865	1	1112152	1155839	FALSE	Uncharacterised				094-US2-01.bin.1.358_contig_21865	Uncharacterised	1	094-US2-01.bin.1.358_contig_21865.region001.gbk_region_1	Uncharacterised
001-SG-02.bin.1.265	001-SG-02.bin.1.265_contig_18726	1	158203	199606	FALSE	Uncharacterised				001-SG-02.bin.1.265_contig_18726	Uncharacterised	1	001-SG-02.bin.1.265_contig_18726.region001.gbk_region_1	Uncharacterised
001-SG-02.bin.1.265	001-SG-02.bin.1.265_contig_33317	1	235300	318134	FALSE	Uncharacterised				001-SG-02.bin.1.265_contig_33317	Uncharacterised	1	001-SG-02.bin.1.265_contig_33317.region001.gbk_region_1	Uncharacterised
001-SG-02.bin.1.265	001-SG-02.bin.1.265_contig_33317	2	1236409	1289525	FALSE	Uncharacterised				001-SG-02.bin.1.265_contig_33317	Uncharacterised	1	001-SG-02.bin.1.265_contig_33317.region002.gbk_region_1	Uncharacterised
063-AU-32.bin.1.69	063-AU-32.bin.1.69_contig_3183	1	1076262	1104758	FALSE	Uncharacterised				063-AU-32.bin.1.69_contig_3183	Uncharacterised	1	063-AU-32.bin.1.69_contig_3183.region001.gbk_region_1	Uncharacterised
063-AU-32.bin.1.69	063-AU-32.bin.1.69_contig_3183	2	1619525	1702065	FALSE	Uncharacterised				063-AU-32.bin.1.69_contig_3183	Uncharacterised	1	063-AU-32.bin.1.69_contig_3183.region002.gbk_region_1	Uncharacterised
064-CA-01.bin.1.240	064-CA-01.bin.1.240_contig_15343	1	771997	811427	FALSE	Uncharacterised				064-CA-01.bin.1.240_contig_15343	Uncharacterised	1	064-CA-01.bin.1.240_contig_15343.region001.gbk_region_1	Uncharacterised
064-CA-01.bin.1.240	064-CA-01.bin.1.240_contig_566	1	285354	343154	FALSE	Uncharacterised				064-CA-01.bin.1.240_contig_566	Uncharacterised	1	064-CA-01.bin.1.240_contig_566.region001.gbk_region_1	Uncharacterised
064-CA-01.bin.1.240	064-CA-01.bin.1.240_contig_9032	1	348105	405747	FALSE	Uncharacterised				064-CA-01.bin.1.240_contig_9032	Uncharacterised	1	064-CA-01.bin.1.240_contig_9032.region001.gbk_region_1	Uncharacterised
064-CA-01.bin.1.240	064-CA-01.bin.1.240_contig_9775	1	145393	212041	TRUE	Uncharacterised				064-CA-01.bin.1.240_contig_9775	Uncharacterised	1	064-CA-01.bin.1.240_contig_9775.region001.gbk_region_1	Uncharacterised
010-BE-17.bin.1.612	010-BE-17.bin.1.612_contig_12307	1	956583	1027420	FALSE	Uncharacterised				010-BE-17.bin.1.612_contig_12307	Uncharacterised	1	010-BE-17.bin.1.612_contig_12307.region001.gbk_region_1	Uncharacterised
039-SE-29.bin.1.17	039-SE-29.bin.1.17_contig_2024	1	269911	314101	FALSE	Uncharacterised				039-SE-29.bin.1.17_contig_2024	Uncharacterised	1	039-SE-29.bin.1.17_contig_2024.region001.gbk_region_1	Uncharacterised
039-SE-29.bin.1.17	039-SE-29.bin.1.17_contig_36859	1	71787	100835	FALSE	Uncharacterised				039-SE-29.bin.1.17_contig_36859	Uncharacterised	1	039-SE-29.bin.1.17_contig_36859.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.2.332	031-CZ-17.bin.2.332_contig_42143	1	2028	57533	TRUE	Uncharacterised				031-CZ-17.bin.2.332_contig_42143	Uncharacterised	1	031-CZ-17.bin.2.332_contig_42143.region001.gbk_region_1	Uncharacterised
060-AU-05.bin.1.415	060-AU-05.bin.1.415_contig_14239	1	714394	770778	FALSE	Uncharacterised				060-AU-05.bin.1.415_contig_14239	Uncharacterised	1	060-AU-05.bin.1.415_contig_14239.region001.gbk_region_1	Uncharacterised
095-US2-13.bin.1.280	095-US2-13.bin.1.280_contig_7481	1	968479	1019470	TRUE	Uncharacterised				095-US2-13.bin.1.280_contig_7481	Uncharacterised	1	095-US2-13.bin.1.280_contig_7481.region001.gbk_region_1	Uncharacterised
016-PL-06.bin.1.76	016-PL-06.bin.1.76_contig_1703	1	83301	143387	TRUE	Uncharacterised				016-PL-06.bin.1.76_contig_1703	Uncharacterised	1	016-PL-06.bin.1.76_contig_1703.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.3.395	013-IT-11.bin.3.395_contig_16104	1	7866	71869	TRUE	Uncharacterised				013-IT-11.bin.3.395_contig_16104	Uncharacterised	1	013-IT-11.bin.3.395_contig_16104.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.3.395	013-IT-11.bin.3.395_contig_79856	1	485369	541026	FALSE	Uncharacterised				013-IT-11.bin.3.395_contig_79856	Uncharacterised	1	013-IT-11.bin.3.395_contig_79856.region001.gbk_region_1	Uncharacterised
