genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	Database	derep	HQ	file_name
094-US2-01.bin.1.318	contig_14788	1	23835	115398	TRUE	zooglan				094-US2-01.bin.1.318_contig_14788	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	094-US2-01.bin.1.318_contig_14788.region001
094-US2-01.bin.1.318	contig_9847	1	98122	112944	TRUE	PNAG-pga				094-US2-01.bin.1.318_contig_9847	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	094-US2-01.bin.1.318_contig_9847.region001
095-US2-13.bin.1.198	contig_4565	1	343802	371869	FALSE	Uncharacterised				095-US2-13.bin.1.198_contig_4565	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.198_contig_4565.region001
093-US1-47.bin.1.290	contig_3310	1	858412	879260	FALSE	Uncharacterised				093-US1-47.bin.1.290_contig_3310	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C zavarzinii	MiDAS Global	TRUE	TRUE	093-US1-47.bin.1.290_contig_3310.region001
093-US1-47.bin.1.290	contig_33973	1	241782	280297	FALSE	Uncharacterised				093-US1-47.bin.1.290_contig_33973	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	Hyphomicrobium_C zavarzinii	MiDAS Global	TRUE	TRUE	093-US1-47.bin.1.290_contig_33973.region001
099-UY-16.bin.3.270	contig_10334	1	300853	321405	FALSE	Uncharacterised				contig_10334	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.3.270_contig_10334.region001
071-HK-01.bin.1.29	contig_124118	1	10539	44786	TRUE	Uncharacterised				071-HK-01.bin.1.29_contig_124118	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	TRUE	071-HK-01.bin.1.29_contig_124118.region001
071-HK-01.bin.1.29	contig_44900	1	5698	26885	TRUE	Uncharacterised				071-HK-01.bin.1.29_contig_44900	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	TRUE	071-HK-01.bin.1.29_contig_44900.region001
071-HK-01.bin.1.29	contig_49847	1	33096	48521	FALSE	PNAG-pga				071-HK-01.bin.1.29_contig_49847	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	TRUE	071-HK-01.bin.1.29_contig_49847.region001
077-MX-09.bin.1.323	contig_159280	1	30008	92048	FALSE	Uncharacterised				077-MX-09.bin.1.323_contig_159280	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	077-MX-09.bin.1.323_contig_159280.region001
097-US2-29.bin.3.850	contig_72409	1	19004	51284	TRUE	Uncharacterised				contig_72409	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	FALSE	097-US2-29.bin.3.850_contig_72409.region001
025-FI-01.bin.2.72	contig_141505	1	0	59266	TRUE	Uncharacterised				contig_141505	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	025-FI-01.bin.2.72_contig_141505.region001
028-AU-34.bin.1.26	contig_61185	1	476143	488144	FALSE	curdlan-like				028-AU-34.bin.1.26_contig_61185	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	028-AU-34.bin.1.26_contig_61185.region001
028-AU-34.bin.1.26	contig_72753	1	223775	241198	FALSE	Uncharacterised				028-AU-34.bin.1.26_contig_72753	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	028-AU-34.bin.1.26_contig_72753.region001
091-US1-126.bin.1.383	contig_73505	1	16519	27160	TRUE	Uncharacterised				091-US1-126.bin.1.383_contig_73505	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	091-US1-126.bin.1.383_contig_73505.region001
018-CH-08.bin.1.315	contig_115210	1	69186	130208	FALSE	Uncharacterised				018-CH-08.bin.1.315_contig_115210	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	018-CH-08.bin.1.315_contig_115210.region001
018-CH-08.bin.1.315	contig_224779	1	351213	390953	FALSE	Uncharacterised				018-CH-08.bin.1.315_contig_224779	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	018-CH-08.bin.1.315_contig_224779.region001
018-CH-08.bin.1.315	contig_71123	1	22688	54334	FALSE	Uncharacterised				018-CH-08.bin.1.315_contig_71123	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	018-CH-08.bin.1.315_contig_71123.region001
013-IT-11.bin.1.106	contig_25163	1	454168	550874	FALSE	Uncharacterised				013-IT-11.bin.1.106_contig_25163	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.106_contig_25163.region001
025-FI-01.bin.1.147	contig_16596	1	901909	933119	FALSE	Uncharacterised				025-FI-01.bin.1.147_contig_16596	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	025-FI-01.bin.1.147_contig_16596.region001
025-FI-01.bin.1.147	contig_16596	2	964708	990287	FALSE	Uncharacterised				025-FI-01.bin.1.147_contig_16596	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	025-FI-01.bin.1.147_contig_16596.region002
099-UY-16.bin.2.82	contig_12690	1	115605	200630	FALSE	Uncharacterised				contig_12690	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp019752245	MiDAS Global	TRUE	FALSE	099-UY-16.bin.2.82_contig_12690.region001
017-IL-02.bin.1.8	contig_2734	1	372981	487132	FALSE	Uncharacterised				017-IL-02.bin.1.8_contig_2734	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	017-IL-02.bin.1.8_contig_2734.region001
003-CA-05.bin.1.391	contig_1049	1	577232	620892	FALSE	zooglan				003-CA-05.bin.1.391_contig_1049	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	Zoogloea sp008011925	MiDAS Global	TRUE	TRUE	003-CA-05.bin.1.391_contig_1049.region001
053-PL-24.bin.1.203	contig_7917	1	160774	191940	FALSE	Uncharacterised				053-PL-24.bin.1.203_contig_7917	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	053-PL-24.bin.1.203_contig_7917.region001
020-NO1-03.bin.2.213	contig_102775	1	189847	224099	FALSE	Uncharacterised				contig_102775	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.2.213_contig_102775.region001
020-NO1-03.bin.2.213	contig_102775	2	296666	315310	FALSE	Uncharacterised				contig_102775	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.2.213_contig_102775.region002
020-NO1-03.bin.2.213	contig_38155	1	86609	109350	TRUE	Uncharacterised				contig_38155	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.2.213_contig_38155.region001
020-NO1-03.bin.2.213	contig_74219	1	87355	120153	TRUE	Uncharacterised				contig_74219	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.2.213_contig_74219.region001
020-NO1-03.bin.2.213	contig_9261	1	200696	213524	FALSE	pel-like				contig_9261	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.2.213_contig_9261.region001
027-AU-18.bin.1.65	contig_237	1	935652	980336	FALSE	Uncharacterised				027-AU-18.bin.1.65_contig_237	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	027-AU-18.bin.1.65_contig_237.region001
027-AU-18.bin.1.65	contig_7610	1	2196	32702	TRUE	Uncharacterised				027-AU-18.bin.1.65_contig_7610	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	027-AU-18.bin.1.65_contig_7610.region001
040-UK-14.bin.1.248	contig_40684	1	776166	820996	FALSE	Uncharacterised				040-UK-14.bin.1.248_contig_40684	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp016703625	MiDAS Global	TRUE	TRUE	040-UK-14.bin.1.248_contig_40684.region001
020-NO1-03.bin.3.212	contig_123903	1	4827	30304	TRUE	Uncharacterised				contig_123903	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	020-NO1-03.bin.3.212_contig_123903.region001
003-CA-05.bin.1.366	contig_3935	1	594207	677516	FALSE	Uncharacterised				003-CA-05.bin.1.366_contig_3935	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	003-CA-05.bin.1.366_contig_3935.region001
061-AU-11.bin.c.9	contig_8392	1	3562118	3606341	FALSE	Uncharacterised				061-AU-11.bin.c.9_contig_8392	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	TRUE	061-AU-11.bin.c.9_contig_8392.region001
062-AU-26.bin.1.251	contig_4649	1	16029	30871	FALSE	PNAG-pga				062-AU-26.bin.1.251_contig_4649	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016709495	MiDAS Global	TRUE	TRUE	062-AU-26.bin.1.251_contig_4649.region001
062-AU-26.bin.1.251	contig_8281	1	309350	368316	FALSE	zooglan				062-AU-26.bin.1.251_contig_8281	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016709495	MiDAS Global	TRUE	TRUE	062-AU-26.bin.1.251_contig_8281.region001
020-NO1-03.bin.1.402	contig_5963	1	723637	768311	FALSE	Uncharacterised				020-NO1-03.bin.1.402_contig_5963	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp016720775	MiDAS Global	TRUE	TRUE	020-NO1-03.bin.1.402_contig_5963.region001
035-MX-06.bin.1.381	contig_124250	1	130906	175415	TRUE	Uncharacterised				035-MX-06.bin.1.381_contig_124250	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp017303335	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.381_contig_124250.region001
046-US2-03.bin.3.596	contig_97793	1	191619	223535	FALSE	Uncharacterised				contig_97793	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	046-US2-03.bin.3.596_contig_97793.region001
072-HK-05.bin.1.203	contig_41567	1	7779	40445	TRUE	Uncharacterised				072-HK-05.bin.1.203_contig_41567	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.203_contig_41567.region001
072-HK-05.bin.1.203	contig_43419	1	422980	435971	FALSE	pel-like				072-HK-05.bin.1.203_contig_43419	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.203_contig_43419.region001
072-HK-05.bin.1.203	contig_54223	1	220174	258587	FALSE	Uncharacterised				072-HK-05.bin.1.203_contig_54223	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.203_contig_54223.region001
072-HK-05.bin.1.203	contig_60503	1	640908	670794	FALSE	Uncharacterised				072-HK-05.bin.1.203_contig_60503	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.203_contig_60503.region001
033-IN-11.bin.2.392	contig_104533	1	80020	182197	TRUE	zooglan				contig_104533	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	FALSE	033-IN-11.bin.2.392_contig_104533.region001
078-MX-10.bin.1.94	contig_23995	1	586449	617170	FALSE	Uncharacterised				078-MX-10.bin.1.94_contig_23995	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.94_contig_23995.region001
078-MX-10.bin.1.94	contig_23995	2	1010519	1079949	FALSE	Uncharacterised				078-MX-10.bin.1.94_contig_23995	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.94_contig_23995.region002
078-MX-10.bin.1.94	contig_23995	3	1537495	1574724	FALSE	Uncharacterised				078-MX-10.bin.1.94_contig_23995	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	078-MX-10.bin.1.94_contig_23995.region003
066-CH-22.bin.1.24	contig_36438	1	311193	342394	FALSE	Uncharacterised				066-CH-22.bin.1.24_contig_36438	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	066-CH-22.bin.1.24_contig_36438.region001
095-US2-13.bin.c.23	contig_2944	1	1952348	1984141	FALSE	Uncharacterised				095-US2-13.bin.c.23_contig_2944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.c.23_contig_2944.region001
095-US2-13.bin.c.23	contig_2944	2	2136644	2177877	FALSE	Uncharacterised				095-US2-13.bin.c.23_contig_2944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.c.23_contig_2944.region002
095-US2-13.bin.c.23	contig_2944	3	3098905	3126205	FALSE	Uncharacterised				095-US2-13.bin.c.23_contig_2944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.c.23_contig_2944.region003
013-IT-11.bin.1.679	contig_120294	1	27010	60470	FALSE	Uncharacterised				013-IT-11.bin.1.679_contig_120294	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016793445	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.679_contig_120294.region001
013-IT-11.bin.1.679	contig_216549	1	13534	36197	TRUE	Uncharacterised				013-IT-11.bin.1.679_contig_216549	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016793445	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.679_contig_216549.region001
013-IT-11.bin.1.679	contig_72810	1	35557	52909	FALSE	Uncharacterised				013-IT-11.bin.1.679_contig_72810	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp016793445	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.679_contig_72810.region001
023-IN-14.bin.2.118	contig_379	1	5776	45469	TRUE	zooglan				contig_379	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	023-IN-14.bin.2.118_contig_379.region001
023-IN-14.bin.2.118	contig_5044	1	211208	223182	FALSE	pel-like				contig_5044	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	023-IN-14.bin.2.118_contig_5044.region001
023-IN-14.bin.2.118	contig_64833	1	200112	222485	TRUE	pel				contig_64833	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	023-IN-14.bin.2.118_contig_64833.region001
059-AT-02.bin.2.340	contig_7570	1	237489	273092	FALSE	Uncharacterised				contig_7570	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	FALSE	059-AT-02.bin.2.340_contig_7570.region001
037-NO2-03.bin.2.137	contig_68037	1	112847	137193	FALSE	cellulose-type-2				contig_68037	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	037-NO2-03.bin.2.137_contig_68037.region001
073-IL-01.bin.2.200	contig_138140	1	10908	33718	TRUE	Uncharacterised				contig_138140	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	073-IL-01.bin.2.200_contig_138140.region001
092-US1-44.bin.4.197	contig_20345	1	17424	60529	TRUE	Uncharacterised				contig_20345	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	092-US1-44.bin.4.197_contig_20345.region001
010-BE-17.bin.2.372	contig_11332	1	434891	484825	FALSE	zooglan				contig_11332	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016790885	MiDAS Global	TRUE	FALSE	010-BE-17.bin.2.372_contig_11332.region001
095-US2-13.bin.1.610	contig_40260	1	371257	386073	FALSE	PNAG-pga				095-US2-13.bin.1.610_contig_40260	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.610_contig_40260.region001
095-US2-13.bin.1.633	contig_15356	1	61494	109835	FALSE	zooglan				095-US2-13.bin.1.633_contig_15356	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp013363835	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.633_contig_15356.region001
095-US2-13.bin.1.633	contig_15356	2	176662	191478	FALSE	PNAG-pga				095-US2-13.bin.1.633_contig_15356	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp013363835	MiDAS Global	TRUE	TRUE	095-US2-13.bin.1.633_contig_15356.region002
037-NO2-03.bin.1.413	contig_229531	1	23612	54180	TRUE	Uncharacterised				037-NO2-03.bin.1.413_contig_229531	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	037-NO2-03.bin.1.413_contig_229531.region001
037-NO2-03.bin.1.413	contig_236759	1	70895	111104	FALSE	Uncharacterised				037-NO2-03.bin.1.413_contig_236759	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	037-NO2-03.bin.1.413_contig_236759.region001
037-NO2-03.bin.1.413	contig_46334	1	517794	549551	FALSE	Uncharacterised				037-NO2-03.bin.1.413_contig_46334	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	037-NO2-03.bin.1.413_contig_46334.region001
032-ES-07.bin.2.172	contig_12145	1	134234	164134	TRUE	Uncharacterised				contig_12145	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	032-ES-07.bin.2.172_contig_12145.region001
092-US1-44.bin.c.23	contig_1944	1	190428	249491	FALSE	Uncharacterised				092-US1-44.bin.c.23_contig_1944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.c.23_contig_1944.region001
092-US1-44.bin.c.23	contig_1944	2	2020356	2060297	FALSE	Uncharacterised				092-US1-44.bin.c.23_contig_1944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.c.23_contig_1944.region002
092-US1-44.bin.c.23	contig_1944	3	2862556	2898763	FALSE	Uncharacterised				092-US1-44.bin.c.23_contig_1944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.c.23_contig_1944.region003
092-US1-44.bin.c.23	contig_1944	4	3776135	3811178	FALSE	Uncharacterised				092-US1-44.bin.c.23_contig_1944	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.c.23_contig_1944.region004
099-UY-16.bin.3.192	contig_16965	1	78766	114570	FALSE	zooglan				contig_16965	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.3.192_contig_16965.region001
099-UY-16.bin.3.192	contig_16965	2	306986	328714	FALSE	Uncharacterised				contig_16965	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.3.192_contig_16965.region002
003-CA-05.bin.1.55	contig_16038	1	280532	307922	FALSE	Uncharacterised				003-CA-05.bin.1.55_contig_16038	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	003-CA-05.bin.1.55_contig_16038.region001
092-US1-44.bin.2.277	contig_42837	1	7157	19125	FALSE	curdlan-like				contig_42837	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	092-US1-44.bin.2.277_contig_42837.region001
092-US1-44.bin.2.277	contig_43165	1	45350	78003	FALSE	Uncharacterised				contig_43165	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	092-US1-44.bin.2.277_contig_43165.region001
065-CA-03.bin.3.1175	contig_165206	1	3405	47061	TRUE	zooglan				contig_165206	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	065-CA-03.bin.3.1175_contig_165206.region001
060-AU-05.bin.3.1137	contig_34527	1	29491	53822	FALSE	cellulose-type-2				contig_34527	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	060-AU-05.bin.3.1137_contig_34527.region001
060-AU-05.bin.3.1137	contig_45005	1	1763	23771	TRUE	pel				contig_45005	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	060-AU-05.bin.3.1137_contig_45005.region001
