genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name	product_1
GCF_030140925.1_genomic	NZ_JARBWD010000001.1	1	145979	179318	FALSE	putative_wzy_dependent				NZ_JARBWD010000001.1 Parerythrobacter sp. C18 NODE_1_length_2680612_cov_324.386901, whole genome shotgun sequence	Uncharacterised	1								NZ_JARBWD010000001.1.region001.gbk_region_1	Uncharacterised
GCF_030140925.1_genomic	NZ_JARBWD010000001.1	2	386199	434705	FALSE	putative_wzy_dependent				NZ_JARBWD010000001.1 Parerythrobacter sp. C18 NODE_1_length_2680612_cov_324.386901, whole genome shotgun sequence	Uncharacterised	1								NZ_JARBWD010000001.1.region002.gbk_region_1	Uncharacterised
GCF_030140925.1_genomic	NZ_JARBWD010000001.1	3	2001128	2027810	FALSE	sphingomonadales_eps				NZ_JARBWD010000001.1 Parerythrobacter sp. C18 NODE_1_length_2680612_cov_324.386901, whole genome shotgun sequence	NA									NZ_JARBWD010000001.1.region003.gbk_region_1	sphingomonadales_eps
GCF_030140925.1_genomic	NZ_JARBWD010000001.1	4	2516712	2546988	FALSE	putative_ABC_dependent				NZ_JARBWD010000001.1 Parerythrobacter sp. C18 NODE_1_length_2680612_cov_324.386901, whole genome shotgun sequence	Uncharacterised	1								NZ_JARBWD010000001.1.region004.gbk_region_1	Uncharacterised
GCF_013336795.1_genomic	NZ_JAAFZT010000035.1	1	8769	44097	TRUE	putative_wzy_dependent				NZ_JAAFZT010000035.1 Alteripontixanthobacter muriae strain SALINAS58 NODE_38_length_578911_cov_22.373674, whole genome shotgun sequence	Uncharacterised	1								NZ_JAAFZT010000035.1.region001.gbk_region_1	Uncharacterised
GCF_013336795.1_genomic	NZ_JAAFZT010000039.1	1	5858	31335	TRUE	putative_wzy_dependent				NZ_JAAFZT010000039.1 Alteripontixanthobacter muriae strain SALINAS58 NODE_42_length_31231_cov_22.552080, whole genome shotgun sequence	Uncharacterised	1								NZ_JAAFZT010000039.1.region001.gbk_region_1	Uncharacterised
GCF_013336795.1_genomic	NZ_JAAFZT010000005.1	1	153711	180590	FALSE	sphingomonadales_eps				NZ_JAAFZT010000005.1 Alteripontixanthobacter muriae strain SALINAS58 NODE_5_length_201357_cov_21.871635, whole genome shotgun sequence	NA									NZ_JAAFZT010000005.1.region001.gbk_region_1	sphingomonadales_eps
GCF_013416555.1_genomic	NZ_JACCFG010000001.1	1	101735	152711	FALSE	putative_wzy_dependent				NZ_JACCFG010000001.1 Sphingomonas sp. R-74633 NODE_1_length_1303056_cov_16.314666, whole genome shotgun sequence	Uncharacterised	1								NZ_JACCFG010000001.1.region001.gbk_region_1	Uncharacterised
GCF_013416555.1_genomic	NZ_JACCFG010000001.1	2	371316	409485	FALSE	sphingomonadales_eps				NZ_JACCFG010000001.1 Sphingomonas sp. R-74633 NODE_1_length_1303056_cov_16.314666, whole genome shotgun sequence	NA									NZ_JACCFG010000001.1.region002.gbk_region_1	sphingomonadales_eps
GCF_013416555.1_genomic	NZ_JACCFG010000003.1	1	58893	104818	FALSE	putative_ABC_dependent_NO_OPX				NZ_JACCFG010000003.1 Sphingomonas sp. R-74633 NODE_3_length_681984_cov_20.150008, whole genome shotgun sequence	Uncharacterised	1								NZ_JACCFG010000003.1.region001.gbk_region_1	Uncharacterised
GCF_001557115.1_genomic	NZ_LSKQ01000267.1	1	15836	42059	FALSE	sphingomonadales_eps				NZ_LSKQ01000267.1 Erythrobacter sp. CCH5-A1 CCH5-A1_contig270, whole genome shotgun sequence	NA									NZ_LSKQ01000267.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001557115.1_genomic	NZ_LSKQ01000299.1	1	20129	51863	TRUE	putative_wzy_dependent				NZ_LSKQ01000299.1 Erythrobacter sp. CCH5-A1 CCH5-A1_contig303, whole genome shotgun sequence	Uncharacterised	1								NZ_LSKQ01000299.1.region001.gbk_region_1	Uncharacterised
GCF_027625475.1_genomic	NZ_CP115174.1	1	1712542	1738904	FALSE	sphingomonadales_eps				NZ_CP115174.1 Sphingomonas sp. PAMB00755 chromosome, complete genome	NA									NZ_CP115174.1.region001.gbk_region_1	sphingomonadales_eps
GCF_027625475.1_genomic	NZ_CP115174.1	2	2387506	2467878	FALSE	putative_wzy_dependent				NZ_CP115174.1 Sphingomonas sp. PAMB00755 chromosome, complete genome	Uncharacterised	1								NZ_CP115174.1.region002.gbk_region_1	Uncharacterised
GCF_001713415.1_genomic	NZ_CP016456.1	1	352620	381897	FALSE	sphingomonadales_eps				NZ_CP016456.1 Sphingobium sp. RAC03 chromosome, complete genome	NA									NZ_CP016456.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001713415.1_genomic	NZ_CP016456.1	2	2245604	2274905	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP016456.1 Sphingobium sp. RAC03 chromosome, complete genome	Uncharacterised	1								NZ_CP016456.1.region002.gbk_region_1	Uncharacterised
GCF_001713415.1_genomic	NZ_CP016456.1	3	2548223	2587586	FALSE	putative_ABC_dependent				NZ_CP016456.1 Sphingobium sp. RAC03 chromosome, complete genome	Uncharacterised	1								NZ_CP016456.1.region003.gbk_region_1	Uncharacterised
GCF_027941835.1_genomic	NZ_CP116005.1	1	495171	514075	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP116005.1 Sphingosinicella microcystinivorans strain DMF-3 chromosome, complete genome	Uncharacterised	1								NZ_CP116005.1.region001.gbk_region_1	Uncharacterised
GCF_027941835.1_genomic	NZ_CP116005.1	2	3250892	3276543	FALSE	sphingomonadales_eps				NZ_CP116005.1 Sphingosinicella microcystinivorans strain DMF-3 chromosome, complete genome	NA									NZ_CP116005.1.region002.gbk_region_1	sphingomonadales_eps
GCF_014643515.1_genomic	NZ_BMJP01000001.1	1	132362	158800	FALSE	sphingomonadales_eps				NZ_BMJP01000001.1 Sphingomonas prati strain CGMCC 1.15645 sequence01, whole genome shotgun sequence	NA									NZ_BMJP01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_014643515.1_genomic	NZ_BMJP01000002.1	1	5046	69340	TRUE	putative_wzy_dependent				NZ_BMJP01000002.1 Sphingomonas prati strain CGMCC 1.15645 sequence02, whole genome shotgun sequence	Uncharacterised	1								NZ_BMJP01000002.1.region001.gbk_region_1	Uncharacterised
GCF_014643515.1_genomic	NZ_BMJP01000003.1	1	290226	336163	FALSE	putative_wzy_dependent				NZ_BMJP01000003.1 Sphingomonas prati strain CGMCC 1.15645 sequence03, whole genome shotgun sequence	Uncharacterised	1								NZ_BMJP01000003.1.region001.gbk_region_1	Uncharacterised
GCF_001590965.1_genomic	NZ_BCTW01000001.1	1	197577	248838	FALSE	putative_wzy_dependent_NO_OPX				NZ_BCTW01000001.1 Novosphingobium lentum NBRC 107847, whole genome shotgun sequence	Uncharacterised	1								NZ_BCTW01000001.1.region001.gbk_region_1	Uncharacterised
GCF_001590965.1_genomic	NZ_BCTW01000005.1	1	36391	91165	FALSE	putative_wzy_dependent				NZ_BCTW01000005.1 Novosphingobium lentum NBRC 107847, whole genome shotgun sequence	Uncharacterised	1								NZ_BCTW01000005.1.region001.gbk_region_1	Uncharacterised
GCF_001590965.1_genomic	NZ_BCTW01000022.1	1	47967	74822	TRUE	sphingomonadales_eps				NZ_BCTW01000022.1 Novosphingobium lentum NBRC 107847, whole genome shotgun sequence	NA									NZ_BCTW01000022.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001590965.1_genomic	NZ_BCTW01000035.1	1	0	26724	TRUE	putative_wzy_dependent				NZ_BCTW01000035.1 Novosphingobium lentum NBRC 107847, whole genome shotgun sequence	Uncharacterised	1								NZ_BCTW01000035.1.region001.gbk_region_1	Uncharacterised
GCF_001698205.1_genomic	NZ_CP016591.1	1	410326	457135	FALSE	putative_wzy_dependent				NZ_CP016591.1 Tsuneonella dongtanensis strain KCTC 22672 chromosome, complete genome	Uncharacterised	1								NZ_CP016591.1.region001.gbk_region_1	Uncharacterised
GCF_001698205.1_genomic	NZ_CP016591.1	2	920279	955857	FALSE	putative_wzy_dependent				NZ_CP016591.1 Tsuneonella dongtanensis strain KCTC 22672 chromosome, complete genome	Uncharacterised	1								NZ_CP016591.1.region002.gbk_region_1	Uncharacterised
GCF_001698205.1_genomic	NZ_CP016591.1	3	2280622	2306588	FALSE	sphingomonadales_eps				NZ_CP016591.1 Tsuneonella dongtanensis strain KCTC 22672 chromosome, complete genome	NA									NZ_CP016591.1.region003.gbk_region_1	sphingomonadales_eps
GCA_001650955.1_genomic	LXYP01000002.1	1	221102	258140	TRUE	putative_wzy_dependent				LXYP01000002.1 Sphingomonadales bacterium EhC05 A9_Contig10, whole genome shotgun sequence	Uncharacterised	1								LXYP01000002.1.region001.gbk_region_1	Uncharacterised
GCA_001650955.1_genomic	LXYP01000045.1	1	98891	125580	FALSE	sphingomonadales_eps				LXYP01000045.1 Sphingomonadales bacterium EhC05 A9_Contig5, whole genome shotgun sequence	NA									LXYP01000045.1.region001.gbk_region_1	sphingomonadales_eps
GCF_005502465.1_genomic	NZ_SCOT01000015.1	1	0	14903	TRUE	putative_ABC_or_wzy_dependent				NZ_SCOT01000015.1 Sphingopyxis sp. L1A2A NODE_15_length_85051_cov_23.541913, whole genome shotgun sequence	Uncharacterised	1								NZ_SCOT01000015.1.region001.gbk_region_1	Uncharacterised
GCF_005502465.1_genomic	NZ_SCOT01000002.1	1	100160	146766	FALSE	putative_wzy_dependent				NZ_SCOT01000002.1 Sphingopyxis sp. L1A2A NODE_2_length_246788_cov_23.162485, whole genome shotgun sequence	Uncharacterised	1								NZ_SCOT01000002.1.region001.gbk_region_1	Uncharacterised
GCF_007954425.1_genomic	NZ_CP042345.1	1	1602110	1631066	FALSE	putative_wzy_dependent				NZ_CP042345.1 Novosphingobium ginsenosidimutans strain FW-6 chromosome, complete genome	Uncharacterised	1								NZ_CP042345.1.region001.gbk_region_1	Uncharacterised
GCF_007954425.1_genomic	NZ_CP042345.1	2	2556912	2583757	FALSE	sphingomonadales_eps				NZ_CP042345.1 Novosphingobium ginsenosidimutans strain FW-6 chromosome, complete genome	NA									NZ_CP042345.1.region002.gbk_region_1	sphingomonadales_eps
GCF_007954425.1_genomic	NZ_CP042345.1	3	2892357	2934225	FALSE	putative_wzy_dependent				NZ_CP042345.1 Novosphingobium ginsenosidimutans strain FW-6 chromosome, complete genome	Uncharacterised	1								NZ_CP042345.1.region003.gbk_region_1	Uncharacterised
GCF_003344885.1_genomic	NZ_CP031155.1	1	246049	272767	FALSE	sphingomonadales_eps				NZ_CP031155.1 Altererythrobacter sp. ZODW24 chromosome	NA									NZ_CP031155.1.region001.gbk_region_1	sphingomonadales_eps
GCF_003344885.1_genomic	NZ_CP031155.1	2	1514008	1560322	FALSE	putative_wzy_dependent				NZ_CP031155.1 Altererythrobacter sp. ZODW24 chromosome	Uncharacterised	1								NZ_CP031155.1.region002.gbk_region_1	Uncharacterised
GCF_003344885.1_genomic	NZ_CP031155.1	3	1750531	1804363	FALSE	putative_wzy_dependent				NZ_CP031155.1 Altererythrobacter sp. ZODW24 chromosome	Uncharacterised	1								NZ_CP031155.1.region003.gbk_region_1	Uncharacterised
GCF_000331245.1_genomic	NZ_ANFZ01000006.1	1	528000	569375	FALSE	putative_ABC_dependent				NZ_ANFZ01000006.1 Blastomonas sp. AAP53 Contig6, whole genome shotgun sequence	Uncharacterised	1								NZ_ANFZ01000006.1.region001.gbk_region_1	Uncharacterised
GCF_000331245.1_genomic	NZ_ANFZ01000015.1	1	0	24510	TRUE	putative_wzy_dependent				NZ_ANFZ01000015.1 Blastomonas sp. AAP53 Contig15, whole genome shotgun sequence	Uncharacterised	1								NZ_ANFZ01000015.1.region001.gbk_region_1	Uncharacterised
GCF_003626915.1_genomic	NZ_CP032570.1	1	107944	133988	FALSE	sphingomonadales_eps				NZ_CP032570.1 Tsuneonella amylolytica strain NS1 chromosome	NA									NZ_CP032570.1.region001.gbk_region_1	sphingomonadales_eps
GCF_003626915.1_genomic	NZ_CP032570.1	2	1094078	1140413	FALSE	putative_wzy_dependent				NZ_CP032570.1 Tsuneonella amylolytica strain NS1 chromosome	Uncharacterised	1								NZ_CP032570.1.region002.gbk_region_1	Uncharacterised
GCF_003626915.1_genomic	NZ_CP032570.1	3	1405206	1448692	FALSE	putative_wzy_dependent				NZ_CP032570.1 Tsuneonella amylolytica strain NS1 chromosome	Uncharacterised	1								NZ_CP032570.1.region003.gbk_region_1	Uncharacterised
GCF_025370105.1_genomic	NZ_JANQBK010000011.1	1	32310	51516	FALSE	putative_ABC_or_wzy_dependent				NZ_JANQBK010000011.1 Sphingomonas hylomeconis strain CCTCC AB 2013304 contig11, whole genome shotgun sequence	Uncharacterised	1								NZ_JANQBK010000011.1.region001.gbk_region_1	Uncharacterised
GCF_025370105.1_genomic	NZ_JANQBK010000015.1	1	76297	121360	FALSE	putative_wzy_dependent				NZ_JANQBK010000015.1 Sphingomonas hylomeconis strain CCTCC AB 2013304 contig15, whole genome shotgun sequence	Uncharacterised	1								NZ_JANQBK010000015.1.region001.gbk_region_1	Uncharacterised
GCF_025370105.1_genomic	NZ_JANQBK010000005.1	1	203097	221255	FALSE	cellulose-type-1				NZ_JANQBK010000005.1 Sphingomonas hylomeconis strain CCTCC AB 2013304 contig5, whole genome shotgun sequence	Synthase	2								NZ_JANQBK010000005.1.region001.gbk_region_1	cellulose-type-1
GCF_019711435.1_genomic	NZ_JAIGNK010000002.1	1	244761	270488	FALSE	putative_wzy_dependent				NZ_JAIGNK010000002.1 Qipengyuania polymorpha strain 1NDH17 NODE_2_length_702840_cov_236.814576, whole genome shotgun sequence	Uncharacterised	1								NZ_JAIGNK010000002.1.region001.gbk_region_1	Uncharacterised
GCF_011301715.1_genomic	NZ_CP049870.1	1	857750	913008	FALSE	putative_wzy_dependent				NZ_CP049870.1 Sphingomonas sp. HDW15A chromosome, complete genome	Uncharacterised	1								NZ_CP049870.1.region001.gbk_region_1	Uncharacterised
GCF_030817315.1_genomic	NZ_JAUSZF010000001.1	1	1209768	1227953	FALSE	cellulose-type-1				NZ_JAUSZF010000001.1 Sphingomonas faeni strain W4I17 Ga0505391_01, whole genome shotgun sequence	Synthase	2								NZ_JAUSZF010000001.1.region001.gbk_region_1	cellulose-type-1
GCF_030817315.1_genomic	NZ_JAUSZF010000001.1	2	1933925	1970042	FALSE	putative_wzy_dependent				NZ_JAUSZF010000001.1 Sphingomonas faeni strain W4I17 Ga0505391_01, whole genome shotgun sequence	Uncharacterised	1								NZ_JAUSZF010000001.1.region002.gbk_region_1	Uncharacterised
GCF_030817315.1_genomic	NZ_JAUSZF010000001.1	3	2794800	2854410	FALSE	putative_wzy_dependent				NZ_JAUSZF010000001.1 Sphingomonas faeni strain W4I17 Ga0505391_01, whole genome shotgun sequence	Uncharacterised	1								NZ_JAUSZF010000001.1.region003.gbk_region_1	Uncharacterised
GCF_030817315.1_genomic	NZ_JAUSZF010000003.1	1	81754	128390	TRUE	putative_wzy_dependent				NZ_JAUSZF010000003.1 Sphingomonas faeni strain W4I17 Ga0505391_03, whole genome shotgun sequence	Uncharacterised	1								NZ_JAUSZF010000003.1.region001.gbk_region_1	Uncharacterised
GCF_024721605.1_genomic	NZ_CP102630.1	1	570470	619095	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP102630.1 Sphingomicrobium flavum strain JCM 18555 chromosome	Uncharacterised	1								NZ_CP102630.1.region001.gbk_region_1	Uncharacterised
GCF_022818885.1_genomic	NZ_JALHAT010000010.1	1	131683	171276	TRUE	putative_wzy_dependent				NZ_JALHAT010000010.1 Novosphingobium sp. B2637 contig10, whole genome shotgun sequence	Uncharacterised	1								NZ_JALHAT010000010.1.region001.gbk_region_1	Uncharacterised
GCF_022818885.1_genomic	NZ_JALHAT010000012.1	1	54235	100062	FALSE	putative_wzy_dependent				NZ_JALHAT010000012.1 Novosphingobium sp. B2637 contig12, whole genome shotgun sequence	Uncharacterised	1								NZ_JALHAT010000012.1.region001.gbk_region_1	Uncharacterised
GCF_022818885.1_genomic	NZ_JALHAT010000026.1	1	70720	97491	TRUE	putative_ABC_dependent				NZ_JALHAT010000026.1 Novosphingobium sp. B2637 contig26, whole genome shotgun sequence	Uncharacterised	1								NZ_JALHAT010000026.1.region001.gbk_region_1	Uncharacterised
GCF_022818885.1_genomic	NZ_JALHAT010000003.1	1	203314	230337	FALSE	sphingomonadales_eps				NZ_JALHAT010000003.1 Novosphingobium sp. B2637 contig3, whole genome shotgun sequence	NA									NZ_JALHAT010000003.1.region001.gbk_region_1	sphingomonadales_eps
GCF_022818885.1_genomic	NZ_JALHAT010000056.1	1	3823	13610	TRUE	cellulose-like				NZ_JALHAT010000056.1 Novosphingobium sp. B2637 contig56, whole genome shotgun sequence	Synthase	2								NZ_JALHAT010000056.1.region001.gbk_region_1	cellulose-like
GCF_022818885.1_genomic	NZ_JALHAT010000068.1	1	0	18155	TRUE	putative_wzy_dependent_NO_OPX				NZ_JALHAT010000068.1 Novosphingobium sp. B2637 contig68, whole genome shotgun sequence	Uncharacterised	1								NZ_JALHAT010000068.1.region001.gbk_region_1	Uncharacterised
GCF_023805295.1_genomic	NZ_JAMSHT010000001.1	1	445331	475805	FALSE	putative_wzy_dependent				NZ_JAMSHT010000001.1 Sphingomicrobium sediminis strain GRR-S6-50 NODE_1_length_2321309_cov_48.490930, whole genome shotgun sequence	Uncharacterised	1								NZ_JAMSHT010000001.1.region001.gbk_region_1	Uncharacterised
GCF_002355275.1_genomic	NZ_CP023449.1	1	1291110	1353635	FALSE	putative_wzy_dependent				NZ_CP023449.1 Rhizorhabdus dicambivorans strain Ndbn-20 chromosome, complete genome	Uncharacterised	1								NZ_CP023449.1.region001.gbk_region_1	Uncharacterised
GCF_002355275.1_genomic	NZ_CP023449.1	2	1953833	1978650	FALSE	putative_wzy_dependent				NZ_CP023449.1 Rhizorhabdus dicambivorans strain Ndbn-20 chromosome, complete genome	Uncharacterised	1								NZ_CP023449.1.region002.gbk_region_1	Uncharacterised
GCF_002355275.1_genomic	NZ_CP023449.1	3	3963017	3992858	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP023449.1 Rhizorhabdus dicambivorans strain Ndbn-20 chromosome, complete genome	Uncharacterised	1								NZ_CP023449.1.region003.gbk_region_1	Uncharacterised
GCF_026540895.1_genomic	NZ_JALNUR010000040.1	1	165	24802	TRUE	sphingomonadales_eps				NZ_JALNUR010000040.1 Sphingomonas sp. GM_Shp_1 iso00_6_40, whole genome shotgun sequence	NA									NZ_JALNUR010000040.1.region001.gbk_region_1	sphingomonadales_eps
GCF_003499275.1_genomic	NZ_QWDF01000001.1	1	976066	1011769	FALSE	putative_wzy_dependent				NZ_QWDF01000001.1 Sphingomonas mesophila strain SYSUP0001 SYSUP0001_Contig1, whole genome shotgun sequence	Uncharacterised	1								NZ_QWDF01000001.1.region001.gbk_region_1	Uncharacterised
GCF_003499275.1_genomic	NZ_QWDF01000001.1	2	1184732	1202197	FALSE	putative_wzy_dependent				NZ_QWDF01000001.1 Sphingomonas mesophila strain SYSUP0001 SYSUP0001_Contig1, whole genome shotgun sequence	Uncharacterised	1								NZ_QWDF01000001.1.region002.gbk_region_1	Uncharacterised
GCF_947502395.1_genomic	NZ_CANMZM010000001.1	1	506206	532453	FALSE	sphingomonadales_eps				NZ_CANMZM010000001.1 Uncultured Erythrobacter sp. isolate 2-490-G.fasta NODE_1, whole genome shotgun sequence	NA									NZ_CANMZM010000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_947502395.1_genomic	NZ_CANMZM010000003.1	1	41401	85908	FALSE	putative_wzy_dependent				NZ_CANMZM010000003.1 Uncultured Erythrobacter sp. isolate 2-490-G.fasta NODE_3, whole genome shotgun sequence	Uncharacterised	1								NZ_CANMZM010000003.1.region001.gbk_region_1	Uncharacterised
GCF_002218195.1_genomic	NZ_CP022336.1	1	1013838	1037995	FALSE	sphingomonadales_eps				NZ_CP022336.1 Sphingorhabdus sp. SMR4y chromosome, complete genome	NA									NZ_CP022336.1.region001.gbk_region_1	sphingomonadales_eps
GCF_002218195.1_genomic	NZ_CP022336.1	2	2463117	2501777	FALSE	putative_wzy_dependent				NZ_CP022336.1 Sphingorhabdus sp. SMR4y chromosome, complete genome	Uncharacterised	1								NZ_CP022336.1.region002.gbk_region_1	Uncharacterised
GCF_002269345.1_genomic	NZ_CP022889.1	1	112396	138964	FALSE	sphingomonadales_eps				NZ_CP022889.1 Tsuneonella mangrovi strain C9-11 chromosome, complete genome	NA									NZ_CP022889.1.region001.gbk_region_1	sphingomonadales_eps
GCF_002269345.1_genomic	NZ_CP022889.1	2	1351867	1396003	FALSE	putative_wzy_dependent				NZ_CP022889.1 Tsuneonella mangrovi strain C9-11 chromosome, complete genome	Uncharacterised	1								NZ_CP022889.1.region002.gbk_region_1	Uncharacterised
GCF_002269345.1_genomic	NZ_CP022889.1	3	1611157	1659858	FALSE	putative_wzy_dependent				NZ_CP022889.1 Tsuneonella mangrovi strain C9-11 chromosome, complete genome	Uncharacterised	1								NZ_CP022889.1.region003.gbk_region_1	Uncharacterised
GCF_002269345.1_genomic	NZ_CP022889.1	4	1697462	1745962	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP022889.1 Tsuneonella mangrovi strain C9-11 chromosome, complete genome	Uncharacterised	1								NZ_CP022889.1.region004.gbk_region_1	Uncharacterised
GCF_002269345.1_genomic	NZ_CP022889.1	5	1915959	1951387	FALSE	putative_wzy_dependent				NZ_CP022889.1 Tsuneonella mangrovi strain C9-11 chromosome, complete genome	Uncharacterised	1								NZ_CP022889.1.region005.gbk_region_1	Uncharacterised
GCF_007570835.1_genomic	NZ_SUNC01000002.1	1	49089	101436	FALSE	putative_ABC_dependent				NZ_SUNC01000002.1 Croceicoccus sediminis strain S2-4-2 NODE_2_length_574689_cov_96.5321, whole genome shotgun sequence	Uncharacterised	1								NZ_SUNC01000002.1.region001.gbk_region_1	Uncharacterised
GCF_007570835.1_genomic	NZ_SUNC01000002.1	2	372544	406165	FALSE	putative_wzy_dependent				NZ_SUNC01000002.1 Croceicoccus sediminis strain S2-4-2 NODE_2_length_574689_cov_96.5321, whole genome shotgun sequence	Uncharacterised	1								NZ_SUNC01000002.1.region002.gbk_region_1	Uncharacterised
GCF_007570835.1_genomic	NZ_SUNC01000005.1	1	81466	102990	FALSE	putative_wzy_dependent				NZ_SUNC01000005.1 Croceicoccus sediminis strain S2-4-2 NODE_5_length_218694_cov_102.825, whole genome shotgun sequence	Uncharacterised	1								NZ_SUNC01000005.1.region001.gbk_region_1	Uncharacterised
GCF_007570835.1_genomic	NZ_SUNC01000006.1	1	39976	68147	TRUE	putative_wzy_dependent				NZ_SUNC01000006.1 Croceicoccus sediminis strain S2-4-2 NODE_6_length_68147_cov_77.6051, whole genome shotgun sequence	Uncharacterised	1								NZ_SUNC01000006.1.region001.gbk_region_1	Uncharacterised
GCF_022662335.1_genomic	NZ_JAKNQJ010000010.1	1	26129	91070	FALSE	putative_wzy_dependent				NZ_JAKNQJ010000010.1 Sphingomonas sp. CROZ-RG-20F-R02-07 10, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKNQJ010000010.1.region001.gbk_region_1	Uncharacterised
GCF_022662335.1_genomic	NZ_JAKNQJ010000015.1	1	19219	52255	TRUE	putative_wzy_dependent				NZ_JAKNQJ010000015.1 Sphingomonas sp. CROZ-RG-20F-R02-07 15, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKNQJ010000015.1.region001.gbk_region_1	Uncharacterised
GCF_022662335.1_genomic	NZ_JAKNQJ010000018.1	1	0	24882	TRUE	putative_wzy_dependent				NZ_JAKNQJ010000018.1 Sphingomonas sp. CROZ-RG-20F-R02-07 18, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKNQJ010000018.1.region001.gbk_region_1	Uncharacterised
GCF_022662335.1_genomic	NZ_JAKNQJ010000004.1	1	184079	209359	FALSE	sphingomonadales_eps				NZ_JAKNQJ010000004.1 Sphingomonas sp. CROZ-RG-20F-R02-07 4, whole genome shotgun sequence	NA									NZ_JAKNQJ010000004.1.region001.gbk_region_1	sphingomonadales_eps
GCF_007065885.1_genomic	NZ_CP041409.1	1	459918	485855	FALSE	sphingomonadales_eps				NZ_CP041409.1 Altererythrobacter sp. TH136 strain TH36 chromosome	NA									NZ_CP041409.1.region001.gbk_region_1	sphingomonadales_eps
GCF_007065885.1_genomic	NZ_CP041409.1	2	1692963	1737637	FALSE	putative_wzy_dependent				NZ_CP041409.1 Altererythrobacter sp. TH136 strain TH36 chromosome	Uncharacterised	1								NZ_CP041409.1.region002.gbk_region_1	Uncharacterised
GCF_001421745.1_genomic	NZ_LMKW01000001.1	1	372477	398015	FALSE	sphingomonadales_eps				NZ_LMKW01000001.1 Sphingomonas sp. Leaf230 contig_1, whole genome shotgun sequence	NA									NZ_LMKW01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001421745.1_genomic	NZ_LMKW01000001.1	2	1043907	1062068	FALSE	cellulose-type-1				NZ_LMKW01000001.1 Sphingomonas sp. Leaf230 contig_1, whole genome shotgun sequence	Synthase	2								NZ_LMKW01000001.1.region002.gbk_region_1	cellulose-type-1
GCF_001421745.1_genomic	NZ_LMKW01000001.1	3	1069337	1088199	FALSE	pel-like				NZ_LMKW01000001.1 Sphingomonas sp. Leaf230 contig_1, whole genome shotgun sequence	Synthase	2								NZ_LMKW01000001.1.region003.gbk_region_1	pel-like
GCF_001421745.1_genomic	NZ_LMKW01000003.1	1	0	33056	TRUE	putative_wzy_dependent				NZ_LMKW01000003.1 Sphingomonas sp. Leaf230 contig_11, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKW01000003.1.region001.gbk_region_1	Uncharacterised
GCF_001421745.1_genomic	NZ_LMKW01000008.1	1	659844	700668	FALSE	putative_wzy_dependent				NZ_LMKW01000008.1 Sphingomonas sp. Leaf230 contig_2, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKW01000008.1.region001.gbk_region_1	Uncharacterised
GCF_001421505.1_genomic	NZ_LMKL01000004.1	1	63374	82248	FALSE	pel-like				NZ_LMKL01000004.1 Sphingomonas sp. Leaf17 contig_2, whole genome shotgun sequence	Synthase	2								NZ_LMKL01000004.1.region001.gbk_region_1	pel-like
GCF_001421505.1_genomic	NZ_LMKL01000004.1	2	235774	264637	FALSE	sphingomonadales_eps				NZ_LMKL01000004.1 Sphingomonas sp. Leaf17 contig_2, whole genome shotgun sequence	NA									NZ_LMKL01000004.1.region002.gbk_region_1	sphingomonadales_eps
GCF_001421505.1_genomic	NZ_LMKL01000011.1	1	0	23182	TRUE	putative_wzy_dependent				NZ_LMKL01000011.1 Sphingomonas sp. Leaf17 contig_9, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKL01000011.1.region001.gbk_region_1	Uncharacterised
GCF_000803065.1_genomic	NZ_JSXI01000025.1	1	19944	49794	TRUE	sphingomonadales_eps				NZ_JSXI01000025.1 Sphingomonas sp. ERG5 Contig25, whole genome shotgun sequence	NA									NZ_JSXI01000025.1.region001.gbk_region_1	sphingomonadales_eps
GCF_000803065.1_genomic	NZ_JSXI01000059.1	1	34650	86366	FALSE	putative_wzy_dependent				NZ_JSXI01000059.1 Sphingomonas sp. ERG5 Contig60, whole genome shotgun sequence	Uncharacterised	1								NZ_JSXI01000059.1.region001.gbk_region_1	Uncharacterised
GCF_001663175.1_genomic	NZ_CP016033.1	1	537544	607127	FALSE	putative_wzy_dependent				NZ_CP016033.1 Erythrobacter neustonensis strain DSM 9434 chromosome, complete genome	Uncharacterised	1								NZ_CP016033.1.region001.gbk_region_1	Uncharacterised
