genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	MAG_status.x	OLD_gtdb_classification	gtdbtk_organism_name	ncbi_organism_name	Contamination (%)	Completeness (%)	cluster95	Database	Domain	Phylum	Class	Order	Family	Genus	Species	MAG_status.y	shared_name	product_1
GCF_001660175.1_ASM166017v1_genomic	krakentaxid3014683HumGut_14683_42	1	202623	226818	FALSE	cellulose-type-2				kraken:taxid|3014683|HumGut_14683_42 NZ_LFHY01000008.1 Escherichia sp. B1147 EC2821_c8, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp001660175	s__Escherichia sp001660175	Escherichia sp. B1147	0.070271164021164	99.2559523809524	2009	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia whittamii	HQ	krakentaxid3014683HumGut_14683_42.region001.gbk_region_1	cellulose-type-2
GUT_GENOME078157	krakentaxid3006641HumGut_6641_10	1	34313	87297	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3006641|HumGut_6641_10 GUT_GENOME078157_10	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	s__COE1 sp001916965	Roseburia sp. CAG:10041_57	1.63	95.86	667	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__COE1 sp001916965	HQ	krakentaxid3006641HumGut_6641_10.region001.gbk_region_1	Uncharacterised
GUT_GENOME078157	krakentaxid3006641HumGut_6641_46	1	41788	59507	FALSE	pel-positive				kraken:taxid|3006641|HumGut_6641_46 GUT_GENOME078157_46	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	s__COE1 sp001916965	Roseburia sp. CAG:10041_57	1.63	95.86	667	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__COE1 sp001916965	HQ	krakentaxid3006641HumGut_6641_46.region001.gbk_region_1	pel-positive
GUT_GENOME078157	krakentaxid3006641HumGut_6641_178	1	0	48172	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3006641|HumGut_6641_178 GUT_GENOME078157_178	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	s__COE1 sp001916965	Roseburia sp. CAG:10041_57	1.63	95.86	667	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__COE1 sp001916965	HQ	krakentaxid3006641HumGut_6641_178.region001.gbk_region_1	Uncharacterised
GUT_GENOME074760	krakentaxid3021266HumGut_21266_108	1	3163	15595	TRUE	PNAG-pga				kraken:taxid|3021266|HumGut_21266_108 GUT_GENOME074760_108	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_K	s__Haemophilus_D parainfluenzae_K	Haemophilus parainfluenzae	1.8	92.21	3347	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus_D	s__Haemophilus_D parainfluenzae_R	HQ	krakentaxid3021266HumGut_21266_108.region001.gbk_region_1	PNAG-pga
GUT_GENOME226406	krakentaxid3030328HumGut_30328_36	1	18148	31921	FALSE	pel-like				kraken:taxid|3030328|HumGut_30328_36 GUT_GENOME226406_36	Synthase	2	HQ	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__	g__Fusobacterium_A	uncultured Fusobacterium sp.	2.25	90.45	5106	HumGut	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A sp900764925	HQ	krakentaxid3030328HumGut_30328_36.region001.gbk_region_1	pel-like
GUT_GENOME226406	krakentaxid3030328HumGut_30328_80	1	0	14478	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3030328|HumGut_30328_80 GUT_GENOME226406_80	Uncharacterised	1	HQ	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__	g__Fusobacterium_A	uncultured Fusobacterium sp.	2.25	90.45	5106	HumGut	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A sp900764925	HQ	krakentaxid3030328HumGut_30328_80.region001.gbk_region_1	Uncharacterised
GCF_000372405.1_ASM37240v1_genomic	krakentaxid3019144HumGut_19144_39	1	7823	22991	TRUE	putative_ABC_or_wzy_dependent				kraken:taxid|3019144|HumGut_19144_39 NZ_AQVC01000039.1 Porphyromonas somerae DSM 23386 A3GKDRAFT_scaffold_38.39_C, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A somerae	s__Porphyromonas_A somerae	Porphyromonas somerae DSM 23386	0.393081761006289	99.4234800838574	2864	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas_A	s__Porphyromonas_A somerae	HQ	krakentaxid3019144HumGut_19144_39.region001.gbk_region_1	Uncharacterised
GUT_GENOME238647	krakentaxid3021546HumGut_21546_73	1	379	23436	TRUE	putative_wzy_dependent				kraken:taxid|3021546|HumGut_21546_73 GUT_GENOME238647_73	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp003150235	s__Muribaculum sp003150235	Bacteroidales bacterium	1.13	97.55	3426	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculum	s__Muribaculum sp003150235	HQ	krakentaxid3021546HumGut_21546_73.region001.gbk_region_1	Uncharacterised
GCF_004346165.1_ASM434616v1_genomic	krakentaxid3016940HumGut_16940_1	1	96579	111166	FALSE	cellulose-gram-positive-like				kraken:taxid|3016940|HumGut_16940_1 NZ_SLZZ01000001.1 Muricomes intestini strain DSM 29489 Ga0244712_101, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini	s__Muricomes intestini	Muricomes intestini	0.87719298245614	98.2456140350877	2415	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Muricomes	s__Muricomes intestini	HQ	krakentaxid3016940HumGut_16940_1.region001.gbk_region_1	cellulose-gram-positive-like
GCF_004346165.1_ASM434616v1_genomic	krakentaxid3016940HumGut_16940_19	1	0	12352	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3016940|HumGut_16940_19 NZ_SLZZ01000019.1 Muricomes intestini strain DSM 29489 Ga0244712_119, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini	s__Muricomes intestini	Muricomes intestini	0.87719298245614	98.2456140350877	2415	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Muricomes	s__Muricomes intestini	HQ	krakentaxid3016940HumGut_16940_19.region001.gbk_region_1	Uncharacterised
GUT_GENOME070390	krakentaxid3013244HumGut_13244_126	1	1046	99771	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3013244|HumGut_13244_126 GUT_GENOME070390_126	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	g__COE1	Roseburia sp. CAG:10041_57	1.34	94.14	1737	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__COE1 sp900753305	HQ	krakentaxid3013244HumGut_13244_126.region001.gbk_region_1	Uncharacterised
GCF_008632665.1_ASM863266v1_genomic	krakentaxid3020355HumGut_20355_239	1	90207	126071	FALSE	alginate				kraken:taxid|3020355|HumGut_20355_239 NZ_VWQI01000016.1 Pseudomonas aeruginosa strain L27 L27_L1.R1.clean_(paired)_contig_16, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	Pseudomonas aeruginosa	1.21746682944399	99.6753246753247	3136	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	HQ	krakentaxid3020355HumGut_20355_239.region001.gbk_region_1	alginate
GCF_008632665.1_ASM863266v1_genomic	krakentaxid3020355HumGut_20355_499	1	57698	82972	FALSE	psl				kraken:taxid|3020355|HumGut_20355_499 NZ_VWQI01000004.1 Pseudomonas aeruginosa strain L27 L27_L1.R1.clean_(paired)_contig_4, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	Pseudomonas aeruginosa	1.21746682944399	99.6753246753247	3136	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	HQ	krakentaxid3020355HumGut_20355_499.region001.gbk_region_1	psl
GCF_008632665.1_ASM863266v1_genomic	krakentaxid3020355HumGut_20355_829	1	24104	56354	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3020355|HumGut_20355_829 NZ_VWQI01000007.1 Pseudomonas aeruginosa strain L27 L27_L1.R1.clean_(paired)_contig_7, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	Pseudomonas aeruginosa	1.21746682944399	99.6753246753247	3136	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	HQ	krakentaxid3020355HumGut_20355_829.region001.gbk_region_1	Uncharacterised
GCF_008632665.1_ASM863266v1_genomic	krakentaxid3020355HumGut_20355_829	2	135036	157232	FALSE	pel				kraken:taxid|3020355|HumGut_20355_829 NZ_VWQI01000007.1 Pseudomonas aeruginosa strain L27 L27_L1.R1.clean_(paired)_contig_7, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	Pseudomonas aeruginosa	1.21746682944399	99.6753246753247	3136	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas aeruginosa	HQ	krakentaxid3020355HumGut_20355_829.region002.gbk_region_1	pel
GCF_009679335.1_ASM967933v1_genomic	krakentaxid3010509HumGut_10509_61	1	5441	48873	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3010509|HumGut_10509_61 NZ_WKPA01000005.1 Lactobacillus rhamnosus strain BIOML-A4 scaffold5_size259224, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	s__Lacticaseibacillus rhamnosus	Lactobacillus rhamnosus DSM 20021 = JCM 1136 = NBRC 3425	3.35748792270531	99.4565217391304	1341	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus rhamnosus	HQ	krakentaxid3010509HumGut_10509_61.region001.gbk_region_1	Uncharacterised
GCF_009679335.1_ASM967933v1_genomic	krakentaxid3010509HumGut_10509_68	1	104566	135696	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3010509|HumGut_10509_68 NZ_WKPA01000007.1 Lactobacillus rhamnosus strain BIOML-A4 scaffold7_size138511, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus rhamnosus	s__Lacticaseibacillus rhamnosus	Lactobacillus rhamnosus DSM 20021 = JCM 1136 = NBRC 3425	3.35748792270531	99.4565217391304	1341	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus rhamnosus	HQ	krakentaxid3010509HumGut_10509_68.region001.gbk_region_1	Uncharacterised
GCF_014287585.1_ASM1428758v1_genomic	krakentaxid3012273HumGut_12273_1	1	114070	146303	FALSE	putative_wzy_dependent				kraken:taxid|3012273|HumGut_12273_1 NZ_JACOOJ010000001.1 Parabacteroides sp. N37 N17_ctg001, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	g__Parabacteroides	Parabacteroides sp. CAG:409	0.512820512820513	99.4230769230769	1591	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides hominis	HQ	krakentaxid3012273HumGut_12273_1.region001.gbk_region_1	Uncharacterised
GCF_014287585.1_ASM1428758v1_genomic	krakentaxid3012273HumGut_12273_6	1	132325	163085	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3012273|HumGut_12273_6 NZ_JACOOJ010000006.1 Parabacteroides sp. N37 N17_ctg006, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	g__Parabacteroides	Parabacteroides sp. CAG:409	0.512820512820513	99.4230769230769	1591	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides hominis	HQ	krakentaxid3012273HumGut_12273_6.region001.gbk_region_1	Uncharacterised
GCF_900459175.1_52087_B01_genomic	krakentaxid3022647HumGut_22647_2	1	1223212	1261521	FALSE	alpha-glucansucrase				kraken:taxid|3022647|HumGut_22647_2 NZ_UHFA01000002.1 Streptococcus downei MFe28 strain NCTC 11391, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus downei	s__Streptococcus downei	Streptococcus downei MFe28	0.543071161048689	99.250936329588	3696	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus downei	HQ	krakentaxid3022647HumGut_22647_2.region001.gbk_region_1	alpha-glucansucrase
GCF_900459175.1_52087_B01_genomic	krakentaxid3022647HumGut_22647_2	2	1559257	1574051	FALSE	alpha-glucansucrase				kraken:taxid|3022647|HumGut_22647_2 NZ_UHFA01000002.1 Streptococcus downei MFe28 strain NCTC 11391, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus downei	s__Streptococcus downei	Streptococcus downei MFe28	0.543071161048689	99.250936329588	3696	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus downei	HQ	krakentaxid3022647HumGut_22647_2.region002.gbk_region_1	alpha-glucansucrase
GCF_001076775.1_ASM107677v1_genomic	krakentaxid3013644HumGut_13644_28	1	453	38563	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3013644|HumGut_13644_28 NZ_JVGV01000029.1 Streptococcus pseudopneumoniae strain 445_SPSE 346_66554_1799890_307+,319+, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_G	s__Streptococcus pseudopneumoniae_G	Streptococcus pseudopneumoniae	0.730411686586985	99.8173970783532	1814	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus pseudopneumoniae_G	HQ	krakentaxid3013644HumGut_13644_28.region001.gbk_region_1	Uncharacterised
GUT_GENOME205147	krakentaxid3021299HumGut_21299_6	1	9832	26142	TRUE	cellulose-like				kraken:taxid|3021299|HumGut_21299_6 GUT_GENOME205147_6	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900552545	s__Duodenibacillus sp900552545	uncultured Sutterella sp.	3.96	92.59	3360	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Duodenibacillus	s__Duodenibacillus sp900552545	HQ	krakentaxid3021299HumGut_21299_6.region001.gbk_region_1	cellulose-like
GCF_900167145.1_IMG-taxon_2582581326_annotated_assembly_genomic	krakentaxid3025682HumGut_25682_25	1	11867	55523	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3025682|HumGut_25682_25 NZ_FUWG01000014.1 Treponema porcinum strain ATCC BAA-908, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D porcinum	s__Treponema_D porcinum	Treponema porcinum	0.699300699300699	97.9020979020979	4328	HumGut	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__Treponema_D porcinum	HQ	krakentaxid3025682HumGut_25682_25.region001.gbk_region_1	Uncharacterised
GUT_GENOME000583	krakentaxid3011795HumGut_11795_6	1	32727	89563	FALSE	putative_ABC_dependent_NO_OPX				kraken:taxid|3011795|HumGut_11795_6 GUT_GENOME000583_6	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195	s__Blautia sp000432195	Firmicutes bacterium CAG:424	0	99.36	1519	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__Blautia sp000432195	HQ	krakentaxid3011795HumGut_11795_6.region001.gbk_region_1	Uncharacterised
GUT_GENOME000583	krakentaxid3011795HumGut_11795_16	1	7388	46686	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3011795|HumGut_11795_16 GUT_GENOME000583_16	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195	s__Blautia sp000432195	Firmicutes bacterium CAG:424	0	99.36	1519	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__Blautia sp000432195	HQ	krakentaxid3011795HumGut_11795_16.region001.gbk_region_1	Uncharacterised
GUT_GENOME073019	krakentaxid3017021HumGut_17021_54	1	0	29282	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3017021|HumGut_17021_54 GUT_GENOME073019_54	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900550755	s__Marvinbryantia sp900550755	uncultured Marvinbryantia sp.	0	93.67	2425	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Marvinbryantia	s__Marvinbryantia sp900550755	HQ	krakentaxid3017021HumGut_17021_54.region001.gbk_region_1	Uncharacterised
GUT_GENOME062845	krakentaxid3022183HumGut_22183_39	1	0	34645	TRUE	putative_wzy_dependent				kraken:taxid|3022183|HumGut_22183_39 GUT_GENOME062845_39	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium lindanitolerans	s__Flavobacterium lindanitolerans	Flavobacterium lindanitolerans	0.78	96.41	3584	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium lindanitolerans	HQ	krakentaxid3022183HumGut_22183_39.region001.gbk_region_1	Uncharacterised
GUT_GENOME000750	krakentaxid3013553HumGut_13553_15	1	4151	30074	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3013553|HumGut_13553_15 GUT_GENOME000750_15	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster asparagiformis	s__Enterocloster asparagiformis	Clostridium asparagiforme DSM 15981	0.63	99.22	1793	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Enterocloster	s__Enterocloster asparagiformis	HQ	krakentaxid3013553HumGut_13553_15.region001.gbk_region_1	Uncharacterised
GCF_003943815.1_ASM394381v1_genomic	krakentaxid3017121HumGut_17121_4	1	0	16752	TRUE	lactobacillus_eps				kraken:taxid|3017121|HumGut_17121_4 NZ_RJNA01000004.1 Streptococcus cristatus strain BCC51 D8872_contig004, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus_F	s__Streptococcus cristatus_F	Streptococcus cristatus	0	100	2450	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus cristatus_F	HQ	krakentaxid3017121HumGut_17121_4.region001.gbk_region_1	lactobacillus_eps
GUT_GENOME175045	krakentaxid3008507HumGut_8507_75	1	0	8775	TRUE	pel-positive				kraken:taxid|3008507|HumGut_8507_75 GUT_GENOME175045_75	Synthase	2	HQ	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	s__Collinsella aerofaciens_F	Collinsella aerofaciens	0	91.59	1008	HumGut	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp900544465	HQ	krakentaxid3008507HumGut_8507_75.region001.gbk_region_1	pel-positive
GCF_002355975.1_ASM235597v1_genomic	krakentaxid3020575HumGut_20575_1	1	3479099	3508278	FALSE	putative_wzy_dependent				kraken:taxid|3020575|HumGut_20575_1 NZ_AP014940.1 Lysobacter enzymogenes strain M497-1	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter enzymogenes	s__Lysobacter enzymogenes	Lysobacter enzymogenes	2	99.9137931034483	3191	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter enzymogenes	HQ	krakentaxid3020575HumGut_20575_1.region001.gbk_region_1	Uncharacterised
GCF_002355975.1_ASM235597v1_genomic	krakentaxid3020575HumGut_20575_1	2	3897185	3912597	FALSE	PNAG-pga				kraken:taxid|3020575|HumGut_20575_1 NZ_AP014940.1 Lysobacter enzymogenes strain M497-1	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter enzymogenes	s__Lysobacter enzymogenes	Lysobacter enzymogenes	2	99.9137931034483	3191	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter enzymogenes	HQ	krakentaxid3020575HumGut_20575_1.region002.gbk_region_1	PNAG-pga
GCF_002355975.1_ASM235597v1_genomic	krakentaxid3020575HumGut_20575_1	3	5950066	5980109	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3020575|HumGut_20575_1 NZ_AP014940.1 Lysobacter enzymogenes strain M497-1	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter enzymogenes	s__Lysobacter enzymogenes	Lysobacter enzymogenes	2	99.9137931034483	3191	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter enzymogenes	HQ	krakentaxid3020575HumGut_20575_1.region003.gbk_region_1	Uncharacterised
GCF_003942575.1_ASM394257v1_genomic	krakentaxid3015545HumGut_15545_1	1	336088	360621	FALSE	lactobacillus_eps				kraken:taxid|3015545|HumGut_15545_1 NZ_RJNH01000001.1 Streptococcus mitis strain BCC15 D8865_contig001, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_S	s__Streptococcus mitis_S	Streptococcus mitis	0.896414342629482	99.8173970783532	2153	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus vulneris	HQ	krakentaxid3015545HumGut_15545_1.region001.gbk_region_1	lactobacillus_eps
GUT_GENOME001270	krakentaxid3002807HumGut_2807_8	1	81157	110825	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3002807|HumGut_2807_8 GUT_GENOME001270_8	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003477525	s__Blautia_A sp003477525	Ruminococcus sp. AF41-9	0.13	98.73	168	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A sp003477525	HQ	krakentaxid3002807HumGut_2807_8.region001.gbk_region_1	Uncharacterised
