# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	exoPS_GCF_10	exoPS_GCF_11	exoPS_GCF_12	exoPS_GCF_13	exoPS_GCF_14	exoPS_GCF_2	exoPS_GCF_3	exoPS_GCF_4	exoPS_GCF_4_1	exoPS_GCF_5	exoPS_GCF_6	exoPS_GCF_7	exoPS_GCF_8	exoPS_GCF_9	fructansucrase	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingomonadales_exops	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
061-AU-11.bin.1.194.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	061-AU-11.bin.1.194_contig_10341 [5 total records]
031-CZ-17.bin.1.521.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	031-CZ-17.bin.1.521_contig_105326 [11 total records]
008-AR-23.bin.1.417.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	008-AR-23.bin.1.417_contig_10782 [4 total records]
026-AT-03.bin.1.192.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	026-AT-03.bin.1.192_contig_10544 [28 total records]
015-DE-14.bin.1.28.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	015-DE-14.bin.1.28_contig_148945 [7 total records]
008-AR-23.bin.2.275.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	008-AR-23.bin.2.275_contig_109820 [17 total records]
091-US1-126.bin.2.415.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	091-US1-126.bin.2.415_contig_12258 [14 total records]
003-CA-05.bin.1.4.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	003-CA-05.bin.1.4_contig_10333 [8 total records]
013-IT-11.bin.2.205.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	013-IT-11.bin.2.205_contig_111064 [13 total records]
097-US2-29.bin.1.611.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	097-US2-29.bin.1.611_contig_101931 [23 total records]
033-IN-11.bin.1.288.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	033-IN-11.bin.1.288_contig_115806 [23 total records]
019-HK-04.bin.1.269.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	019-HK-04.bin.1.269_contig_14176 [5 total records]
087-SA-04.bin.1.428.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	087-SA-04.bin.1.428_contig_106908 [11 total records]
040-UK-14.bin.2.455.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	040-UK-14.bin.2.455_contig_109800 [13 total records]
027-AU-18.bin.1.298.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	027-AU-18.bin.1.298_contig_16185 [3 total records]
039-SE-29.bin.1.497.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	039-SE-29.bin.1.497_contig_102436 [15 total records]
008-AR-23.bin.1.591.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	008-AR-23.bin.1.591_contig_10979 [4 total records]
009-AU-01.bin.1.88.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.88_contig_13525 [3 total records]
001-SG-02.bin.2.323.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	001-SG-02.bin.2.323_contig_10596 [14 total records]
015-DE-14.bin.2.254.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	015-DE-14.bin.2.254_contig_108756 [6 total records]
091-US1-126.bin.1.121.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	091-US1-126.bin.1.121_contig_101732 [28 total records]
094-US2-01.bin.1.250.fa	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	094-US2-01.bin.1.250_contig_112078 [6 total records]
096-US2-26.bin.1.309.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	096-US2-26.bin.1.309_contig_1107 [7 total records]
029-CA-06.bin.1.127.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	029-CA-06.bin.1.127_contig_13686 [16 total records]
090-US1-124.bin.1.80.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	090-US1-124.bin.1.80_contig_17053 [9 total records]
045-US1-87.bin.2.274.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	045-US1-87.bin.2.274_contig_105015 [22 total records]
063-AU-32.bin.1.262.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	063-AU-32.bin.1.262_contig_122496 [6 total records]
002-MX-07.bin.1.32.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	002-MX-07.bin.1.32_contig_20767 [6 total records]
046-US2-03.bin.1.472.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	046-US2-03.bin.1.472_contig_12120 [33 total records]
066-CH-22.bin.1.96.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	066-CH-22.bin.1.96_contig_104586 [24 total records]
060-AU-05.bin.1.544.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	060-AU-05.bin.1.544_contig_109462 [23 total records]
098-UY-13.bin.1.264.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	098-UY-13.bin.1.264_contig_108528 [27 total records]
072-HK-05.bin.2.329.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	072-HK-05.bin.2.329_contig_103449 [16 total records]
052-CH-10.bin.1.485.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	052-CH-10.bin.1.485_contig_11195 [7 total records]
023-IN-14.bin.1.181.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	023-IN-14.bin.1.181_contig_118250 [11 total records]
018-CH-08.bin.1.15.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	018-CH-08.bin.1.15_contig_10690 [5 total records]
014-ES-23.bin.1.424.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	014-ES-23.bin.1.424_contig_134191 [9 total records]
009-AU-01.bin.1.113.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	009-AU-01.bin.1.113_contig_125303 [3 total records]
008-AR-23.bin.1.136.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	008-AR-23.bin.1.136_contig_10219 [3 total records]
019-HK-04.bin.1.81.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	019-HK-04.bin.1.81_contig_1145 [10 total records]
062-AU-26.bin.1.19.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	062-AU-26.bin.1.19_contig_10717 [10 total records]
002-MX-07.bin.1.291.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	002-MX-07.bin.1.291_contig_127079 [7 total records]
033-IN-11.bin.1.536.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	033-IN-11.bin.1.536_contig_150481 [10 total records]
072-HK-05.bin.1.111.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	072-HK-05.bin.1.111_contig_12927 [8 total records]
008-AR-23.bin.1.298.fa	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.1.298_contig_115308 [7 total records]
072-HK-05.bin.1.553.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	072-HK-05.bin.1.553_contig_107069 [28 total records]
063-AU-32.bin.1.730.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	063-AU-32.bin.1.730_contig_102763 [32 total records]
013-IT-11.bin.1.292.fa	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	013-IT-11.bin.1.292_contig_103110 [14 total records]
089-SG-01.bin.1.818.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	089-SG-01.bin.1.818_contig_119047 [8 total records]
064-CA-01.bin.1.703.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	064-CA-01.bin.1.703_contig_1020 [15 total records]
040-UK-14.bin.1.498.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	040-UK-14.bin.1.498_contig_117414 [12 total records]
004-NL-18.bin.1.571.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	004-NL-18.bin.1.571_contig_101683 [24 total records]
025-FI-01.bin.1.147.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	025-FI-01.bin.1.147_contig_109066 [13 total records]
096-US2-26.bin.1.447.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	096-US2-26.bin.1.447_contig_21844 [5 total records]
098-UY-13.bin.1.250.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	098-UY-13.bin.1.250_contig_16990 [4 total records]
013-IT-11.bin.1.538.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	013-IT-11.bin.1.538_contig_117998 [6 total records]
098-UY-13.bin.2.313.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	098-UY-13.bin.2.313_contig_100666 [12 total records]
052-CH-10.bin.1.106.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	052-CH-10.bin.1.106_contig_12452 [23 total records]
031-CZ-17.bin.1.349.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	031-CZ-17.bin.1.349_contig_11530 [6 total records]
095-US2-13.bin.1.304.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	095-US2-13.bin.1.304_contig_12796 [3 total records]
060-AU-05.bin.1.924.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	060-AU-05.bin.1.924_contig_197104 [10 total records]
017-IL-02.bin.2.244.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	017-IL-02.bin.2.244_contig_115562 [18 total records]
036-NL-06.bin.1.679.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	036-NL-06.bin.1.679_contig_39302 [5 total records]
042-US1-105.bin.2.51.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	042-US1-105.bin.2.51_contig_104984 [21 total records]
025-FI-01.bin.1.142.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	025-FI-01.bin.1.142_contig_130628 [5 total records]
091-US1-126.bin.1.334.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	091-US1-126.bin.1.334_contig_10843 [29 total records]
008-AR-23.bin.1.389.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	008-AR-23.bin.1.389_contig_127716 [4 total records]
015-DE-14.bin.1.99.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	015-DE-14.bin.1.99_contig_100385 [10 total records]
061-AU-11.bin.1.85.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	061-AU-11.bin.1.85_contig_16524 [10 total records]
073-IL-01.bin.2.99.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	073-IL-01.bin.2.99_contig_118466 [3 total records]
091-US1-126.bin.1.919.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	091-US1-126.bin.1.919_contig_10405 [10 total records]
008-AR-23.bin.1.685.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.1.685_contig_105630 [24 total records]
028-AU-34.bin.1.403.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	028-AU-34.bin.1.403_contig_105601 [5 total records]
090-US1-124.bin.2.43.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	090-US1-124.bin.2.43_contig_102960 [38 total records]
040-UK-14.bin.1.20.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	040-UK-14.bin.1.20_contig_115606 [12 total records]
053-PL-24.bin.1.634.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	053-PL-24.bin.1.634_contig_101980 [17 total records]
033-IN-11.bin.1.844.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	033-IN-11.bin.1.844_contig_18865 [2 total records]
009-AU-01.bin.1.531.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	009-AU-01.bin.1.531_contig_111205 [14 total records]
064-CA-01.bin.1.245.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	064-CA-01.bin.1.245_contig_20206 [7 total records]
083-NL-13.bin.c.21.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	083-NL-13.bin.c.21_contig_18239 [1 total record]
042-US1-105.bin.1.332.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	042-US1-105.bin.1.332_contig_13119 [12 total records]
039-SE-29.bin.2.36.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	039-SE-29.bin.2.36_contig_13356 [20 total records]
035-MX-06.bin.1.256.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	035-MX-06.bin.1.256_contig_10187 [14 total records]
040-UK-14.bin.2.132.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	040-UK-14.bin.2.132_contig_115809 [30 total records]
063-AU-32.bin.1.478.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	063-AU-32.bin.1.478_contig_125245 [8 total records]
083-NL-13.bin.1.187.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	083-NL-13.bin.1.187_contig_6763 [1 total record]
004-NL-18.bin.2.446.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	004-NL-18.bin.2.446_contig_109620 [29 total records]
073-IL-01.bin.1.332.fa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	073-IL-01.bin.1.332_contig_147619 [8 total records]
060-AU-05.bin.1.533.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	060-AU-05.bin.1.533_contig_10198 [30 total records]
087-SA-04.bin.1.61.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	087-SA-04.bin.1.61_contig_11269 [11 total records]
018-CH-08.bin.1.166.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	018-CH-08.bin.1.166_contig_102340 [6 total records]
083-NL-13.bin.1.538.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	083-NL-13.bin.1.538_contig_11138 [2 total records]
091-US1-126.bin.1.456.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	091-US1-126.bin.1.456_contig_137347 [12 total records]
026-AT-03.bin.1.681.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	026-AT-03.bin.1.681_contig_116095 [19 total records]
089-SG-01.bin.1.772.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	089-SG-01.bin.1.772_contig_100642 [43 total records]
096-US2-26.bin.1.419.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.419_contig_11470 [29 total records]
091-US1-126.bin.1.187.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	091-US1-126.bin.1.187_contig_3623 [3 total records]
003-CA-05.bin.1.172.fa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	003-CA-05.bin.1.172_contig_114174 [6 total records]
018-CH-08.bin.1.203.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.1.203_contig_101382 [10 total records]
087-SA-04.bin.1.70.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	087-SA-04.bin.1.70_contig_11853 [13 total records]
072-HK-05.bin.1.669.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	072-HK-05.bin.1.669_contig_104629 [53 total records]
043-US1-27.bin.1.92.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	043-US1-27.bin.1.92_contig_115283 [7 total records]
092-US1-44.bin.1.186.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	092-US1-44.bin.1.186_contig_116 [8 total records]
028-AU-34.bin.1.638.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	028-AU-34.bin.1.638_contig_10707 [17 total records]
071-HK-01.bin.1.214.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	071-HK-01.bin.1.214_contig_10817 [1 total record]
098-UY-13.bin.2.386.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	098-UY-13.bin.2.386_contig_12007 [23 total records]
058-AR-20.bin.1.181.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	058-AR-20.bin.1.181_contig_10907 [51 total records]
092-US1-44.bin.1.85.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.85_contig_18272 [8 total records]
095-US2-13.bin.1.303.fa	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	095-US2-13.bin.1.303_contig_11811 [12 total records]
021-CZ-11.bin.1.217.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	021-CZ-11.bin.1.217_contig_120781 [5 total records]
006-MY-06.bin.1.681.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	006-MY-06.bin.1.681_contig_10239 [58 total records]
096-US2-26.bin.1.155.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	096-US2-26.bin.1.155_contig_3794 [1 total record]
008-AR-23.bin.2.319.fa	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	008-AR-23.bin.2.319_contig_108075 [31 total records]
