query,target,evalue,bitscore,inclusion,genome,coordinates,accession
PEP_CTERM,NZ_JARNTV010000053.1_5,0.097,11.6,0,GCF_029433115.1,2133_2582_1,NZ_JARNTV010000053.1
PEP_CTERM,NZ_JAIUZK010000001.1_72,2.5e-05,22.0,1,GCF_020171965.1,73357_74076_1,NZ_JAIUZK010000001.1
PEP_CTERM,NZ_JAIUZK010000001.1_1432,0.21,9.8,0,GCF_020171965.1,1475521_1475961_-1,NZ_JAIUZK010000001.1
PEP_CTERM,NZ_QXFM01000004.1_6,5.5e-06,24.8,1,GCF_003584015.1,3505_4569_-1,NZ_QXFM01000004.1
PEP_CTERM,NZ_JABCNG010000007.1_41,9.8e-06,24.2,1,GCF_012932495.1,49442_50539_-1,NZ_JABCNG010000007.1
PEP_CTERM,NZ_JABCNG010000008.1_8,0.00015,20.4,1,GCF_012932495.1,6556_7284_-1,NZ_JABCNG010000008.1
PEP_CTERM,NZ_JABCNG010000007.1_30,0.021,13.8,0,GCF_012932495.1,36276_36416_1,NZ_JABCNG010000007.1
PEP_CTERM,NZ_JAATIT010000004.1_258,0.16,10.7,0,GCF_011926545.1,283253_283807_1,NZ_JAATIT010000004.1
PEP_CTERM,NZ_FOOR01000008.1_11,3.6e-06,25.2,1,GCF_900113255.1,14090_14461_-1,NZ_FOOR01000008.1
PEP_CTERM,NZ_FOOR01000002.1_147,0.26,10.1,0,GCF_900113255.1,159159_159677_-1,NZ_FOOR01000002.1
PEP_CTERM,NZ_CP046252.1_715,0.00012,20.6,1,GCF_009720145.1,746074_746715_1,NZ_CP046252.1
PEP_CTERM,NZ_CP009429.1_2473,4.9e-05,22.2,1,GCF_001314325.1,2491332_2492438_-1,NZ_CP009429.1
PEP_CTERM,NZ_CP009429.1_385,0.23,10.7,0,GCF_001314325.1,375950_376504_-1,NZ_CP009429.1
PEP_CTERM,NZ_JACCCJ010000003.1_186,0.0028,16.2,1,GCF_013410105.1,221281_222384_1,NZ_JACCCJ010000003.1
PEP_CTERM,NZ_JACCCJ010000002.1_406,0.57,9.0,0,GCF_013410105.1,439976_440551_1,NZ_JACCCJ010000002.1
PEP_CTERM,NZ_JACCCJ010000001.1_1316,0.61,8.9,0,GCF_013410105.1,1384606_1385664_-1,NZ_JACCCJ010000001.1
PEP_CTERM,NZ_AP018664.1_85,2.8,7.1,0,GCF_003967075.1,84418_84570_-1,NZ_AP018664.1
PEP_CTERM,NZ_JAHWXP010000003.1_381,0.011,14.0,0,GCF_019857185.1,431136_431333_-1,NZ_JAHWXP010000003.1
PEP_CTERM,NZ_JAVAMS010000002.1_821,1.1e-05,23.7,1,GCF_030730945.1,853602_853991_1,NZ_JAVAMS010000002.1
PEP_CTERM,NZ_JAVAMS010000002.1_823,0.00056,18.3,1,GCF_030730945.1,855211_855948_1,NZ_JAVAMS010000002.1
PEP_CTERM,NZ_JAVAMS010000001.1_919,1.5,7.7,0,GCF_030730945.1,963718_963900_-1,NZ_JAVAMS010000001.1
PEP_CTERM,NZ_WNJP01000099.1_6,2.4e-06,25.7,1,GCF_009733735.1,6344_7081_1,NZ_WNJP01000099.1
PEP_CTERM,NZ_WNJP01000091.1_14,4.2e-06,24.9,1,GCF_009733735.1,10281_11420_1,NZ_WNJP01000091.1
PEP_CTERM,NZ_WNJP01000075.1_4,5.7e-06,24.5,1,GCF_009733735.1,2443_3144_1,NZ_WNJP01000075.1
PEP_CTERM,NZ_WNJP01000088.1_13,7e-06,24.2,1,GCF_009733735.1,8559_9218_-1,NZ_WNJP01000088.1
PEP_CTERM,NZ_WNJP01000046.1_10,7.3e-06,24.2,1,GCF_009733735.1,8855_9508_-1,NZ_WNJP01000046.1
PEP_CTERM,NZ_WNJP01000091.1_7,7.3e-06,24.2,1,GCF_009733735.1,5720_6466_1,NZ_WNJP01000091.1
PEP_CTERM,NZ_WNJP01000088.1_12,8.7e-06,23.9,1,GCF_009733735.1,7565_8227_1,NZ_WNJP01000088.1
PEP_CTERM,NZ_WNJP01000013.1_10,1e-05,23.7,1,GCF_009733735.1,8109_8807_-1,NZ_WNJP01000013.1
PEP_CTERM,NZ_WNJP01000045.1_9,1.1e-05,23.5,1,GCF_009733735.1,5475_6185_1,NZ_WNJP01000045.1
PEP_CTERM,NZ_WNJP01000007.1_10,1.2e-05,23.5,1,GCF_009733735.1,10416_10940_1,NZ_WNJP01000007.1
PEP_CTERM,NZ_WNJP01000012.1_6,1.6e-05,23.1,1,GCF_009733735.1,3791_4543_1,NZ_WNJP01000012.1
PEP_CTERM,NZ_WNJP01000064.1_6,1.7e-05,23.0,1,GCF_009733735.1,6362_7030_1,NZ_WNJP01000064.1
PEP_CTERM,NZ_WNJP01000008.1_17,2.8e-05,22.3,1,GCF_009733735.1,24094_25251_1,NZ_WNJP01000008.1
PEP_CTERM,NZ_WNJP01000049.1_14,2.8e-05,22.3,1,GCF_009733735.1,7584_8267_-1,NZ_WNJP01000049.1
PEP_CTERM,NZ_WNJP01000099.1_7,3.3e-05,22.1,1,GCF_009733735.1,7330_8058_1,NZ_WNJP01000099.1
PEP_CTERM,NZ_WNJP01000147.1_4,3.5e-05,22.0,1,GCF_009733735.1,4293_5042_-1,NZ_WNJP01000147.1
PEP_CTERM,NZ_WNJP01000284.1_2,3.5e-05,22.0,1,GCF_009733735.1,361_1287_1,NZ_WNJP01000284.1
PEP_CTERM,NZ_WNJP01000040.1_6,4e-05,21.8,1,GCF_009733735.1,5117_5926_1,NZ_WNJP01000040.1
PEP_CTERM,NZ_WNJP01000093.1_9,4.1e-05,21.8,1,GCF_009733735.1,9167_10408_1,NZ_WNJP01000093.1
PEP_CTERM,NZ_WNJP01000068.1_10,4.7e-05,21.6,1,GCF_009733735.1,8263_9399_-1,NZ_WNJP01000068.1
PEP_CTERM,NZ_WNJP01000044.1_7,5.3e-05,21.4,1,GCF_009733735.1,6643_7257_-1,NZ_WNJP01000044.1
PEP_CTERM,NZ_WNJP01000002.1_31,6e-05,21.3,1,GCF_009733735.1,24726_25397_1,NZ_WNJP01000002.1
PEP_CTERM,NZ_WNJP01000203.1_2,6.7e-05,21.1,1,GCF_009733735.1,116_730_-1,NZ_WNJP01000203.1
PEP_CTERM,NZ_WNJP01000150.1_2,6.8e-05,21.1,1,GCF_009733735.1,1666_2250_-1,NZ_WNJP01000150.1
PEP_CTERM,NZ_WNJP01000143.1_4,7e-05,21.1,1,GCF_009733735.1,2029_2718_-1,NZ_WNJP01000143.1
PEP_CTERM,NZ_WNJP01000166.1_6,7.3e-05,21.0,1,GCF_009733735.1,4985_5632_1,NZ_WNJP01000166.1
PEP_CTERM,NZ_WNJP01000082.1_3,7.6e-05,21.0,1,GCF_009733735.1,2758_3642_-1,NZ_WNJP01000082.1
PEP_CTERM,NZ_WNJP01000085.1_7,9.3e-05,20.7,1,GCF_009733735.1,6511_7047_1,NZ_WNJP01000085.1
PEP_CTERM,NZ_WNJP01000062.1_3,0.0001,20.6,1,GCF_009733735.1,1920_2444_-1,NZ_WNJP01000062.1
PEP_CTERM,NZ_WNJP01000003.1_22,0.00015,20.0,1,GCF_009733735.1,21163_22068_-1,NZ_WNJP01000003.1
PEP_CTERM,NZ_WNJP01000070.1_8,0.00016,20.0,1,GCF_009733735.1,6713_8179_-1,NZ_WNJP01000070.1
PEP_CTERM,NZ_WNJP01000048.1_14,0.00018,19.8,1,GCF_009733735.1,13429_14148_1,NZ_WNJP01000048.1
PEP_CTERM,NZ_WNJP01000153.1_5,0.00018,19.8,1,GCF_009733735.1,2846_3508_-1,NZ_WNJP01000153.1
PEP_CTERM,NZ_WNJP01000041.1_5,0.00074,17.9,1,GCF_009733735.1,4351_5256_1,NZ_WNJP01000041.1
PEP_CTERM,NZ_WNJP01000110.1_4,0.00081,17.8,1,GCF_009733735.1,3377_4882_-1,NZ_WNJP01000110.1
PEP_CTERM,NZ_WNJP01000264.1_3,0.0016,16.9,1,GCF_009733735.1,999_1634_1,NZ_WNJP01000264.1
PEP_CTERM,NZ_WNJP01000013.1_25,0.0022,16.4,1,GCF_009733735.1,25076_26311_1,NZ_WNJP01000013.1
PEP_CTERM,NZ_WNJP01000129.1_4,0.0026,16.2,1,GCF_009733735.1,2591_3763_-1,NZ_WNJP01000129.1
PEP_CTERM,NZ_WNJP01000149.1_6,0.003,16.0,1,GCF_009733735.1,4087_5796_-1,NZ_WNJP01000149.1
PEP_CTERM,NZ_WNJP01000135.1_3,0.026,13.0,0,GCF_009733735.1,1196_2044_-1,NZ_WNJP01000135.1
PEP_CTERM,NZ_WNJP01000360.1_2,1.5,7.5,0,GCF_009733735.1,802_900_-1,NZ_WNJP01000360.1
PEP_CTERM,NZ_JAIGNS010000002.1_1023,2.6e-05,22.0,1,GCF_019711615.1,1053772_1054491_-1,NZ_JAIGNS010000002.1
PEP_CTERM,NZ_AMRV01000001.1_406,1.9e-06,25.8,1,GCF_000342165.1,449421_449996_-1,NZ_AMRV01000001.1
PEP_CTERM,NZ_AMRV01000003.1_337,7.8e-06,23.9,1,GCF_000342165.1,372716_373309_1,NZ_AMRV01000003.1
PEP_CTERM,NZ_AMRV01000003.1_206,1.1e-05,23.5,1,GCF_000342165.1,217282_218067_1,NZ_AMRV01000003.1
PEP_CTERM,NZ_AMRV01000003.1_151,1.1e-05,23.4,1,GCF_000342165.1,155890_156546_-1,NZ_AMRV01000003.1
PEP_CTERM,NZ_AMRV01000005.1_6,1.4e-05,23.1,1,GCF_000342165.1,7569_8219_-1,NZ_AMRV01000005.1
PEP_CTERM,NZ_AMRV01000004.1_95,1.7e-05,22.8,1,GCF_000342165.1,94180_94833_-1,NZ_AMRV01000004.1
PEP_CTERM,NZ_AMRV01000001.1_65,3.9e-05,21.7,1,GCF_000342165.1,74373_74990_1,NZ_AMRV01000001.1
PEP_CTERM,NZ_AMRV01000003.1_91,5.7e-05,21.2,1,GCF_000342165.1,93569_94465_-1,NZ_AMRV01000003.1
PEP_CTERM,NZ_AMRV01000002.1_73,7.4e-05,20.8,1,GCF_000342165.1,78566_79201_-1,NZ_AMRV01000002.1
PEP_CTERM,NZ_AMRV01000007.1_101,0.00014,20.0,1,GCF_000342165.1,95650_96240_1,NZ_AMRV01000007.1
PEP_CTERM,NZ_AMRV01000001.1_459,0.00017,19.7,1,GCF_000342165.1,503247_503948_1,NZ_AMRV01000001.1
PEP_CTERM,NZ_AMRV01000002.1_198,0.00017,19.7,1,GCF_000342165.1,215734_216384_-1,NZ_AMRV01000002.1
PEP_CTERM,NZ_AMRV01000004.1_155,0.00034,18.8,1,GCF_000342165.1,162065_163120_1,NZ_AMRV01000004.1
PEP_CTERM,NZ_AMRV01000004.1_89,0.0006,18.0,1,GCF_000342165.1,87163_87945_-1,NZ_AMRV01000004.1
PEP_CTERM,NZ_AMRV01000008.1_125,0.00095,17.3,1,GCF_000342165.1,131338_131961_-1,NZ_AMRV01000008.1
PEP_CTERM,NZ_AMRV01000003.1_68,0.0017,16.6,1,GCF_000342165.1,65648_66502_-1,NZ_AMRV01000003.1
PEP_CTERM,NZ_AMRV01000018.1_15,0.017,13.4,0,GCF_000342165.1,19704_20348_1,NZ_AMRV01000018.1
PEP_CTERM,NZ_AMRV01000003.1_344,0.47,8.9,0,GCF_000342165.1,378919_379626_-1,NZ_AMRV01000003.1
PEP_CTERM,NZ_BCTY01000027.1_39,7.3e-06,24.3,1,GCF_001591005.1,42403_43215_1,NZ_BCTY01000027.1
PEP_CTERM,NZ_BCTY01000001.1_307,1.5e-05,23.3,1,GCF_001591005.1,329702_330388_-1,NZ_BCTY01000001.1
PEP_CTERM,NZ_BCTY01000067.1_3,0.007,15.0,1,GCF_001591005.1,2818_3930_1,NZ_BCTY01000067.1
PEP_CTERM,NZ_BCTY01000023.1_33,1.0,8.2,0,GCF_001591005.1,32520_32666_-1,NZ_BCTY01000023.1
PEP_CTERM,NZ_CP041025.1_1293,1e-06,26.9,1,GCF_006385135.1,1455709_1456380_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_964,2.3e-06,25.8,1,GCF_006385135.1,1090317_1091144_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_432,2.5e-06,25.7,1,GCF_006385135.1,444367_444975_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_2609,2.6e-06,25.7,1,GCF_006385135.1,2959393_2960025_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_2944,3.5e-06,25.2,1,GCF_006385135.1,3321137_3321838_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1916,3.8e-06,25.1,1,GCF_006385135.1,2107859_2108617_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_376,4.2e-06,25.0,1,GCF_006385135.1,392159_392848_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_3259,5.7e-06,24.6,1,GCF_006385135.1,3674884_3675669_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1319,7.8e-06,24.1,1,GCF_006385135.1,1487982_1488650_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_292,1.3e-05,23.4,1,GCF_006385135.1,301492_302271_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1723,1.8e-05,23.0,1,GCF_006385135.1,1906250_1907014_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1917,6e-05,21.4,1,GCF_006385135.1,2108955_2109716_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_2752,0.00015,20.2,1,GCF_006385135.1,3103193_3103774_1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_73,0.00016,20.0,1,GCF_006385135.1,81232_81810_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_3258,0.00033,19.1,1,GCF_006385135.1,3673742_3674641_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1485,0.00094,17.6,1,GCF_006385135.1,1670537_1671157_-1,NZ_CP041025.1
PEP_CTERM,NZ_CP041025.1_1873,0.0029,16.1,1,GCF_006385135.1,2058308_2059093_-1,NZ_CP041025.1
PEP_CTERM,NZ_JAJLPA010000001.1_411,1.3e-06,26.6,1,GCF_025548555.1,461031_461639_-1,NZ_JAJLPA010000001.1
PEP_CTERM,NZ_JAJLPA010000023.1_51,2.2e-06,25.9,1,GCF_025548555.1,52573_53265_-1,NZ_JAJLPA010000023.1
PEP_CTERM,NZ_JAJLPA010000041.1_4,3.3e-06,25.3,1,GCF_025548555.1,2857_3471_1,NZ_JAJLPA010000041.1
PEP_CTERM,NZ_JAJLPA010000037.1_20,3.8e-06,25.1,1,GCF_025548555.1,18783_19391_-1,NZ_JAJLPA010000037.1
PEP_CTERM,NZ_JAJLPA010000005.1_156,5.1e-06,24.7,1,GCF_025548555.1,163700_164434_1,NZ_JAJLPA010000005.1
PEP_CTERM,NZ_JAJLPA010000041.1_14,7.4e-06,24.2,1,GCF_025548555.1,12940_13503_1,NZ_JAJLPA010000041.1
PEP_CTERM,NZ_JAJLPA010000007.1_1,7.5e-06,24.2,1,GCF_025548555.1,17_580_-1,NZ_JAJLPA010000007.1
PEP_CTERM,NZ_JAJLPA010000009.1_65,2.3e-05,22.7,1,GCF_025548555.1,76539_77243_-1,NZ_JAJLPA010000009.1
PEP_CTERM,NZ_JAJLPA010000030.1_21,2.8e-05,22.4,1,GCF_025548555.1,15845_16573_1,NZ_JAJLPA010000030.1
PEP_CTERM,NZ_JAJLPA010000040.1_13,3.9e-05,22.0,1,GCF_025548555.1,15502_16146_-1,NZ_JAJLPA010000040.1
PEP_CTERM,NZ_JAJLPA010000005.1_123,3.9e-05,22.0,1,GCF_025548555.1,122540_123208_-1,NZ_JAJLPA010000005.1
PEP_CTERM,NZ_JAJLPA010000011.1_48,8.9e-05,20.9,1,GCF_025548555.1,56027_57514_-1,NZ_JAJLPA010000011.1
PEP_CTERM,NZ_JAJLPA010000023.1_52,9.5e-05,20.8,1,GCF_025548555.1,53282_53947_-1,NZ_JAJLPA010000023.1
PEP_CTERM,NZ_JAJLPA010000007.1_71,0.00017,20.0,1,GCF_025548555.1,85946_86944_1,NZ_JAJLPA010000007.1
PEP_CTERM,NZ_JAJLPA010000007.1_70,0.00026,19.4,1,GCF_025548555.1,85206_85775_1,NZ_JAJLPA010000007.1
PEP_CTERM,NZ_JAJLPA010000007.1_2,0.0005,18.5,1,GCF_025548555.1,838_1407_-1,NZ_JAJLPA010000007.1
PEP_CTERM,NZ_JAJLPA010000041.1_13,0.0005,18.5,1,GCF_025548555.1,12105_12680_1,NZ_JAJLPA010000041.1
PEP_CTERM,NZ_JAJLPA010000013.1_38,0.00084,17.8,1,GCF_025548555.1,45384_46616_1,NZ_JAJLPA010000013.1
PEP_CTERM,NZ_JAJLPA010000005.1_122,0.0011,17.4,1,GCF_025548555.1,121275_122489_-1,NZ_JAJLPA010000005.1
PEP_CTERM,NZ_JAJLPA010000007.1_58,0.0022,16.5,1,GCF_025548555.1,67147_67686_1,NZ_JAJLPA010000007.1
PEP_CTERM,NZ_JAJLPA010000023.1_54,0.034,12.8,0,GCF_025548555.1,55049_55312_-1,NZ_JAJLPA010000023.1
PEP_CTERM,NZ_JAJLPA010000005.1_130,0.068,11.8,0,GCF_025548555.1,132534_133046_1,NZ_JAJLPA010000005.1
PEP_CTERM,NZ_JAJLPA010000040.1_12,0.23,10.2,0,GCF_025548555.1,14676_15299_-1,NZ_JAJLPA010000040.1
PEP_CTERM,NZ_PXYJ01000002.1_106,0.026,12.5,0,GCF_003012815.1,107888_108304_-1,NZ_PXYJ01000002.1
PEP_CTERM,NZ_PXYJ01000003.1_416,2.0,6.6,0,GCF_003012815.1,397114_397518_-1,NZ_PXYJ01000003.1
PEP_CTERM,NZ_PXYJ01000001.1_770,2.9,6.2,0,GCF_003012815.1,785155_785334_1,NZ_PXYJ01000001.1
PEP_CTERM,JADJGU010000001.1_1392,0.0049,15.2,1,GCA_016707885.1,1363894_1365054_-1,JADJGU010000001.1
PEP_CTERM,JADJGU010000001.1_837,0.035,12.5,0,GCA_016707885.1,801190_801456_1,JADJGU010000001.1
PEP_CTERM,NZ_JABWTA010000001.1_495,0.028,12.7,0,GCF_013371495.1,515015_515443_-1,NZ_JABWTA010000001.1
PEP_CTERM,NZ_JACKKX010000002.1_717,0.069,11.5,0,GCF_024236215.1,741914_742114_-1,NZ_JACKKX010000002.1
PEP_CTERM,CANMEE010000002.1_1163,1e-05,23.6,1,GCA_947496865.1,1186005_1186691_-1,CANMEE010000002.1
PEP_CTERM,NZ_LMAU01000007.1_113,3.4e-06,24.9,1,GCF_001441535.1,112413_113192_1,NZ_LMAU01000007.1
PEP_CTERM,NZ_LMAU01000007.1_146,3.8e-06,24.8,1,GCF_001441535.1,146288_146965_1,NZ_LMAU01000007.1
PEP_CTERM,NZ_LMAU01000009.1_4,6.4e-06,24.1,1,GCF_001441535.1,3500_4105_-1,NZ_LMAU01000009.1
PEP_CTERM,NZ_LMAU01000005.1_47,2e-05,22.5,1,GCF_001441535.1,53276_53959_-1,NZ_LMAU01000005.1
PEP_CTERM,NZ_BMKL01000001.1_1593,2e-05,22.4,1,GCF_014644315.1,1687694_1687960_-1,NZ_BMKL01000001.1
PEP_CTERM,NZ_AQXF01000001.1_366,0.061,12.0,0,GCF_000375545.1,396227_396883_1,NZ_AQXF01000001.1
PEP_CTERM,NZ_AQXF01000002.1_536,3.8,6.4,0,GCF_000375545.1,572180_572794_1,NZ_AQXF01000002.1
PEP_CTERM,JARFNK010000001.1_379,0.0043,16.3,1,GCA_029167225.1,375872_376135_-1,JARFNK010000001.1
PEP_CTERM,NZ_JAIQXT010000003.1_242,7.3e-07,27.5,1,GCF_020177055.1,289781_290017_-1,NZ_JAIQXT010000003.1
PEP_CTERM,NZ_JAIQXT010000005.1_207,2.0,7.3,0,GCF_020177055.1,186075_186788_-1,NZ_JAIQXT010000005.1
PEP_CTERM,NZ_JANJZA010000001.1_568,9.2,4.5,0,GCF_026157035.1,584231_584395_-1,NZ_JANJZA010000001.1
PEP_CTERM,NZ_CP131039.1_71,0.00051,18.3,1,GCF_030657335.1,79299_80297_-1,NZ_CP131039.1
PEP_CTERM,NZ_JAKZHW010000001.1_554,1.2e-06,26.4,1,GCF_022568775.1,531692_532279_-1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_1515,1.8e-06,25.9,1,GCF_022568775.1,1490184_1490837_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_1265,3.9e-06,24.8,1,GCF_022568775.1,1250627_1251208_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000002.1_40,4.2e-06,24.7,1,GCF_022568775.1,37157_37951_-1,NZ_JAKZHW010000002.1
PEP_CTERM,NZ_JAKZHW010000001.1_1800,4.5e-06,24.6,1,GCF_022568775.1,1783126_1783773_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_187,5.5e-06,24.4,1,GCF_022568775.1,176009_176623_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000002.1_864,7.7e-06,23.9,1,GCF_022568775.1,862372_862956_1,NZ_JAKZHW010000002.1
PEP_CTERM,NZ_JAKZHW010000001.1_1739,2.1e-05,22.5,1,GCF_022568775.1,1721177_1721788_-1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_1420,2.6e-05,22.3,1,GCF_022568775.1,1391284_1392045_-1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_1475,6e-05,21.1,1,GCF_022568775.1,1449048_1450007_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_220,0.00018,19.7,1,GCF_022568775.1,207328_208005_-1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000002.1_608,0.00019,19.5,1,GCF_022568775.1,610632_611459_-1,NZ_JAKZHW010000002.1
PEP_CTERM,NZ_JAKZHW010000002.1_180,0.00032,18.8,1,GCF_022568775.1,183085_183756_1,NZ_JAKZHW010000002.1
PEP_CTERM,NZ_JAKZHW010000001.1_560,0.00034,18.8,1,GCF_022568775.1,539220_539873_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_1526,0.0024,16.1,1,GCF_022568775.1,1499279_1499932_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000001.1_428,0.0035,15.6,1,GCF_022568775.1,410899_412083_1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_JAKZHW010000002.1_762,0.025,12.9,0,GCF_022568775.1,757203_757892_-1,NZ_JAKZHW010000002.1
PEP_CTERM,NZ_JAKZHW010000001.1_948,3.6,6.2,0,GCF_022568775.1,928073_928204_-1,NZ_JAKZHW010000001.1
PEP_CTERM,NZ_CP046535.1_3020,3.8e-06,25.3,1,GCF_009739515.1,3202948_3203577_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_1165,9.8e-06,24.0,1,GCF_009739515.1,1272471_1273073_1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_2652,1.2e-05,23.8,1,GCF_009739515.1,2829857_2830579_1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_2651,1.6e-05,23.3,1,GCF_009739515.1,2828929_2829507_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_3674,2.4e-05,22.8,1,GCF_009739515.1,3946477_3947178_1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_1287,5.7e-05,21.6,1,GCF_009739515.1,1433228_1434067_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_1102,7.4e-05,21.3,1,GCF_009739515.1,1206032_1206661_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_2953,0.00022,19.8,1,GCF_009739515.1,3137056_3137724_1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_2956,0.00028,19.5,1,GCF_009739515.1,3139410_3140060_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_228,0.016,14.0,0,GCF_009739515.1,261625_261888_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_2464,0.017,13.9,0,GCF_009739515.1,2645757_2646740_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_1635,0.027,13.3,0,GCF_009739515.1,1796302_1796868_-1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_742,0.041,12.7,0,GCF_009739515.1,842707_842919_1,NZ_CP046535.1
PEP_CTERM,NZ_CP046535.1_505,4.5,6.3,0,GCF_009739515.1,565604_566392_1,NZ_CP046535.1
PEP_CTERM,NZ_JALHLF010000008.1_31,2.8e-06,25.7,1,GCF_022832435.1,34655_35092_-1,NZ_JALHLF010000008.1
PEP_CTERM,NZ_JALHLF010000178.1_2,3e-05,22.5,1,GCF_022832435.1,932_2005_-1,NZ_JALHLF010000178.1
PEP_CTERM,NZ_JALHLF010000059.1_7,0.00014,20.4,1,GCF_022832435.1,2986_3159_-1,NZ_JALHLF010000059.1
PEP_CTERM,NZ_JALHLF010000005.1_64,0.0023,16.6,1,GCF_022832435.1,63124_63834_1,NZ_JALHLF010000005.1
PEP_CTERM,NZ_JALHLF010000125.1_4,0.022,13.5,0,GCF_022832435.1,4682_5068_1,NZ_JALHLF010000125.1
PEP_CTERM,NZ_JALHLF010000108.1_4,0.12,11.2,0,GCF_022832435.1,3813_3983_1,NZ_JALHLF010000108.1
PEP_CTERM,NZ_JALHLF010000010.1_48,0.4,9.6,0,GCF_022832435.1,53151_55937_-1,NZ_JALHLF010000010.1
PEP_CTERM,NZ_LDTB01000001.1_84,6.6e-07,27.5,1,GCF_001476895.1,83064_83807_-1,NZ_LDTB01000001.1
PEP_CTERM,NZ_LDTB01000005.1_27,1.4e-06,26.4,1,GCF_001476895.1,36080_36685_1,NZ_LDTB01000005.1
PEP_CTERM,NZ_LDTB01000034.1_9,1.6e-06,26.3,1,GCF_001476895.1,7917_8834_1,NZ_LDTB01000034.1
PEP_CTERM,NZ_LDTB01000013.1_7,5.5e-06,24.6,1,GCF_001476895.1,5897_7402_1,NZ_LDTB01000013.1
PEP_CTERM,NZ_LDTB01000017.1_13,9.7e-06,23.8,1,GCF_001476895.1,15262_15912_1,NZ_LDTB01000017.1
PEP_CTERM,NZ_LDTB01000045.1_13,1e-05,23.8,1,GCF_001476895.1,14113_14973_1,NZ_LDTB01000045.1
PEP_CTERM,NZ_LDTB01000084.1_3,1.3e-05,23.4,1,GCF_001476895.1,3296_4285_-1,NZ_LDTB01000084.1
PEP_CTERM,NZ_LDTB01000010.1_131,1.4e-05,23.3,1,GCF_001476895.1,142400_143242_-1,NZ_LDTB01000010.1
PEP_CTERM,NZ_LDTB01000074.1_3,1.7e-05,23.1,1,GCF_001476895.1,1722_2342_-1,NZ_LDTB01000074.1
PEP_CTERM,NZ_LDTB01000005.1_25,2.1e-05,22.8,1,GCF_001476895.1,34251_35390_1,NZ_LDTB01000005.1
PEP_CTERM,NZ_LDTB01000026.1_62,2.9e-05,22.3,1,GCF_001476895.1,67119_67673_-1,NZ_LDTB01000026.1
PEP_CTERM,NZ_LDTB01000024.1_20,4.5e-05,21.7,1,GCF_001476895.1,15188_15931_-1,NZ_LDTB01000024.1
PEP_CTERM,NZ_LDTB01000040.1_4,7.5e-05,21.0,1,GCF_001476895.1,1865_2644_-1,NZ_LDTB01000040.1
PEP_CTERM,NZ_LDTB01000056.1_14,8.2e-05,20.9,1,GCF_001476895.1,16264_16986_-1,NZ_LDTB01000056.1
PEP_CTERM,NZ_LDTB01000039.1_22,8.6e-05,20.8,1,GCF_001476895.1,24325_25116_-1,NZ_LDTB01000039.1
