genome_id	product	start	end	region	contig_edge	gtdb_classification	Database
GCF_001638925.1_ASM163892v1_genomic	putative_ABC_or_wzy_dependent	2591203	2610485	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas aquatilis	HumGut
GCF_001638925.1_ASM163892v1_genomic	putative_wzy_dependent	2866992	2889048	3	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas aquatilis	HumGut
GOMC.bin.11427	putative_ABC_or_wzy_dependent	68103	87326	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas echinoides	Global Ocean Microbiome Catalogue
GCA_007995065.1_ASM799506v1_genomic	putative_wzy_dependent	451347	498687	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas ginsenosidivorax	Global Ocean Microbiome Catalogue
GCA_007995065.1_ASM799506v1_genomic	putative_wzy_dependent	1688729	1732244	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas ginsenosidivorax	Global Ocean Microbiome Catalogue
GCA_007995065.1_ASM799506v1_genomic	putative_wzy_dependent	3180149	3207424	3	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas ginsenosidivorax	Global Ocean Microbiome Catalogue
GOMC.bin.15577	pel-like	189120	207907	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas paucimobilis	Global Ocean Microbiome Catalogue
GOMC.bin.15577	putative_wzy_dependent	24949	51960	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas paucimobilis	Global Ocean Microbiome Catalogue
GOMC.bin.15577	putative_wzy_dependent	137772	168839	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas paucimobilis	Global Ocean Microbiome Catalogue
GOMC.bin.15577	putative_ABC_or_wzy_dependent	43490	62935	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas paucimobilis	Global Ocean Microbiome Catalogue
GCA_003171655.1_ASM317165v1_genomic	putative_wzy_dependent	17139	67075	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas portus	Global Ocean Microbiome Catalogue
GCA_003171655.1_ASM317165v1_genomic	putative_ABC_or_wzy_dependent	94041	113292	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas portus	Global Ocean Microbiome Catalogue
GCA_003171655.1_ASM317165v1_genomic	putative_ABC_dependent_NO_OPX	92303	133260	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas portus	Global Ocean Microbiome Catalogue
GOMC.bin.6380	putative_wzy_dependent	0	17342	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sanguinis	Global Ocean Microbiome Catalogue
GOMC.bin.6380	putative_wzy_dependent	0	19189	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sanguinis	Global Ocean Microbiome Catalogue
GCA_001469845.1_ASM146984v1_genomic	putative_wzy_dependent_NO_OPX	47028	62874	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000282895	Global Ocean Microbiome Catalogue
GCA_001469845.1_ASM146984v1_genomic	sphingans	61633	94296	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000282895	Global Ocean Microbiome Catalogue
GCF_003985085.1_ASM398508v1_genomic	putative_wzy_dependent	2595	24238	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000797515	HumGut
GCF_003985085.1_ASM398508v1_genomic	putative_ABC_or_wzy_dependent	18457	37674	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000797515	HumGut
GCA_000803065.1_ASM80306v1_genomic	putative_ABC_or_wzy_dependent	22784	41925	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000803065	Global Ocean Microbiome Catalogue
GCA_000803065.1_ASM80306v1_genomic	putative_wzy_dependent	34650	86366	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp000803065	Global Ocean Microbiome Catalogue
GCA_001650735.1_ASM165073v1_genomic	sphingans	42268	82945	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp001650735	Global Ocean Microbiome Catalogue
GCA_001650735.1_ASM165073v1_genomic	putative_ABC_or_wzy_dependent	0	20643	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp001650735	Global Ocean Microbiome Catalogue
GOMC.bin.9689	pel-like	44092	62840	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002292295	Global Ocean Microbiome Catalogue
GOMC.bin.9689	putative_wzy_dependent	191	30970	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002292295	Global Ocean Microbiome Catalogue
GOMC.bin.9689	putative_ABC_or_wzy_dependent	63581	82665	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002292295	Global Ocean Microbiome Catalogue
GOMC.bin.9689	putative_wzy_dependent	8947	29089	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002292295	Global Ocean Microbiome Catalogue
TARA_SAMEA2621242_METAG_GNEALDBF	putative_ABC_or_wzy_dependent	54457	73699	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002707985	Global Ocean Microbiome Catalogue
073-IL-01.bin.2.244	putative_ABC_dependent	99058	128315	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp902826325	MiDAS Global
GCA_011057975.1_ASM1105797v1_genomic	putative_wzy_dependent	1348009	1449228	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas tenebrarum	Global Ocean Microbiome Catalogue
GCA_011057975.1_ASM1105797v1_genomic	putative_ABC_or_wzy_dependent	2711481	2730714	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas tenebrarum	Global Ocean Microbiome Catalogue
GCA_011057975.1_ASM1105797v1_genomic	putative_wzy_dependent_NO_OPX	3556259	3617652	3	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas tenebrarum	Global Ocean Microbiome Catalogue
GCA_009739515.1_ASM973951v1_genomic	putative_wzy_dependent	721402	758345	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_G;s__Sphingomonas_G profundi	Global Ocean Microbiome Catalogue
GCA_009739515.1_ASM973951v1_genomic	putative_wzy_dependent	2213662	2245466	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_G;s__Sphingomonas_G profundi	Global Ocean Microbiome Catalogue
GCA_009739515.1_ASM973951v1_genomic	putative_wzy_dependent	3112743	3141888	3	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_G;s__Sphingomonas_G profundi	Global Ocean Microbiome Catalogue
GOMC.bin.11229	putative_ABC_or_wzy_dependent	34447	53326	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_O;s__Sphingomonas_O sp025352685	Global Ocean Microbiome Catalogue
GOMC.bin.11229	putative_wzy_dependent_NO_OPX	0	5848	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_O;s__Sphingomonas_O sp025352685	Global Ocean Microbiome Catalogue
GOMC.bin.11229	putative_wzy_dependent_NO_OPX	0	18982	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_O;s__Sphingomonas_O sp025352685	Global Ocean Microbiome Catalogue
OceanDNA-b32152	putative_wzy_dependent	167140	196964	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
OceanDNA-b32152	putative_ABC_dependent	84003	104543	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
OceanDNA-b32152	putative_wzy_dependent	191617	241549	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
OceanDNA-b32152	putative_wzy_dependent	46063	74867	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.9016	putative_ABC_or_wzy_dependent	0	19237	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.9016	putative_wzy_dependent	4651	60048	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.13062	putative_wzy_dependent	188433	222206	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.13062	putative_ABC_dependent_NO_OPX	15308	75187	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.13062	putative_ABC_or_wzy_dependent	60437	79899	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
GOMC.bin.13062	putative_wzy_dependent	13249	68342	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Global Ocean Microbiome Catalogue
067-CH-23.bin.1.88	putative_wzy_dependent	941786	991799	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
067-CH-23.bin.1.88	putative_ABC_or_wzy_dependent	1132932	1152786	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
077-MX-09.bin.1.256	putative_ABC_or_wzy_dependent	212126	231731	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
042-US1-105.bin.1.529	putative_wzy_dependent	179058	235971	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
042-US1-105.bin.1.529	putative_ABC_or_wzy_dependent	80207	99782	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
073-IL-01.bin.2.443	putative_wzy_dependent	114658	168039	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
073-IL-01.bin.2.443	putative_ABC_or_wzy_dependent	62567	82308	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
077-MX-09.bin.1.362	putative_wzy_dependent	1193339	1236211	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.340	putative_wzy_dependent	153668	195923	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.340	putative_wzy_dependent	109772	135691	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.340	putative_ABC_dependent_NO_OPX	451535	478359	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.340	putative_ABC_or_wzy_dependent	94698	114719	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
090-US1-124.bin.1.385	putative_ABC_or_wzy_dependent	83249	103087	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
090-US1-124.bin.1.385	putative_wzy_dependent	97532	154918	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.355	putative_ABC_or_wzy_dependent	8656	27861	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
076-IN-18.bin.1.355	putative_wzy_dependent	182652	229515	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
059-AT-02.bin.1.524	putative_ABC_or_wzy_dependent	1142587	1162031	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
059-AT-02.bin.1.524	putative_wzy_dependent	1367789	1429058	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
045-US1-87.bin.1.119	putative_ABC_or_wzy_dependent	22553	42325	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
045-US1-87.bin.1.119	putative_wzy_dependent	211196	271302	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
077-MX-09.bin.1.361	putative_wzy_dependent	420517	451886	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
077-MX-09.bin.1.361	putative_ABC_or_wzy_dependent	567049	586357	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	MiDAS Global
MFD02832.bin.1.77	putative_wzy_dependent	211086	244382	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Microflora Danica
MFD02832.bin.1.77	putative_ABC_or_wzy_dependent	116913	136809	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Microflora Danica
MFD02832.bin.1.77	putative_wzy_dependent	311861	339037	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Microflora Danica
MFD02832.bin.1.77	putative_wzy_dependent	3565	36603	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Microflora Danica
OceanDNA-b32153	putative_wzy_dependent	42559	99754	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis alaskensis	Global Ocean Microbiome Catalogue
OceanDNA-b32153	putative_ABC_or_wzy_dependent	82821	102346	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis alaskensis	Global Ocean Microbiome Catalogue
GOMC.bin.5745	putative_wzy_dependent	0	21377	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis bauzanensis	Global Ocean Microbiome Catalogue
GOMC.bin.8205	putative_wzy_dependent	94152	137613	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis jiangsuensis	Global Ocean Microbiome Catalogue
GCA_000763945.1_ASM76394v1_genomic	putative_wzy_dependent	68274	105453	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp000763945	Global Ocean Microbiome Catalogue
GCA_000763945.1_ASM76394v1_genomic	putative_ABC_or_wzy_dependent	910270	929822	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp000763945	Global Ocean Microbiome Catalogue
GOMC.bin.11119	putative_wzy_dependent	41863	88327	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp005502465	Global Ocean Microbiome Catalogue
004-NL-18.bin.1.651	putative_ABC_or_wzy_dependent	700381	719816	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp016704835	MiDAS Global
004-NL-18.bin.1.651	putative_wzy_dependent	604790	685894	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp016704835	MiDAS Global
062-AU-26.bin.1.186	putative_wzy_dependent	2001	44175	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp016793825	MiDAS Global
062-AU-26.bin.1.186	putative_wzy_dependent	46177	76370	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis sp016793825	MiDAS Global
GOMC.bin.4494	putative_wzy_dependent	3184	35762	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis terrae	Global Ocean Microbiome Catalogue
GOMC.bin.4494	putative_ABC_or_wzy_dependent	47899	84042	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis terrae	Global Ocean Microbiome Catalogue
GOMC.bin.13346	putative_wzy_dependent	0	22150	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	Global Ocean Microbiome Catalogue
GOMC.bin.13346	putative_wzy_dependent	0	32179	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	Global Ocean Microbiome Catalogue
093-US1-47.bin.1.137	putative_wzy_dependent_NO_OPX	114622	166455	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
093-US1-47.bin.1.137	putative_ABC_or_wzy_dependent	1015287	1034425	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
012-PT-06.bin.1.287	putative_wzy_dependent_NO_OPX	2710	35942	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
012-PT-06.bin.1.287	putative_ABC_or_wzy_dependent	160798	179948	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
090-US1-124.bin.1.687	putative_ABC_or_wzy_dependent	87755	107054	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
090-US1-124.bin.1.687	putative_wzy_dependent_NO_OPX	328945	372593	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
034-IT-09.bin.1.491	putative_ABC_dependent_NO_OPX	1159915	1209027	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
034-IT-09.bin.1.491	putative_wzy_dependent_NO_OPX	4383	32989	1	TRUE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
034-IT-09.bin.1.491	putative_ABC_or_wzy_dependent	312260	331315	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
040-UK-14.bin.1.714	putative_wzy_dependent_NO_OPX	93673	142646	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
040-UK-14.bin.1.714	putative_wzy_dependent	608695	648442	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
040-UK-14.bin.1.714	putative_wzy_dependent	738690	793573	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
040-UK-14.bin.1.714	putative_wzy_dependent	73689	126263	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
042-US1-105.bin.1.203	putative_wzy_dependent_NO_OPX	115524	174445	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
042-US1-105.bin.1.203	putative_wzy_dependent_NO_OPX	349548	397870	2	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
042-US1-105.bin.1.203	putative_ABC_or_wzy_dependent	2198148	2217425	3	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	MiDAS Global
MFD02832.bin.1.108	putative_wzy_dependent_NO_OPX	1397249	1458564	1	FALSE	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	Microflora Danica
