genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name
GCA_000743295.1_ASM74329v1_genomic	JPWW01000013.1	1	50668	101351	FALSE	Uncharacterised				JPWW01000013.1 Streptomyces sp. JS01 contig13, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces rubiginosohelvolus	GCA_000743295.1_ASM74329v1_genomic_JPWW01000013.1.region001.gbk_region_1
GOMC.bin.5130	k141_725549	1	17390	44703	FALSE	alginate				k141_725549	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nevskiales	f__	g__	s__	GOMC.bin.5130_k141_725549.region001.gbk_region_1
GOMC.bin.5130	k141_1411328	1	19536	42879	TRUE	cellulose-type-1				k141_1411328	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nevskiales	f__	g__	s__	GOMC.bin.5130_k141_1411328.region001.gbk_region_1
GOMC.bin.2324	SRR6144754_k53_168715_1	1	0	2032	TRUE	cellulose-like				SRR6144754_k53_168715_1	Synthase	2	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__UBA6623	g__RI-231	s__	GOMC.bin.2324_SRR6144754_k53_168715_1.region001.gbk_region_1
GCA_006007885.1_ASM600788v1_genomic	VCRO01000002.1	1	278448	302637	FALSE	lactobacillus_eps				VCRO01000002.1 Bacillus natronophilus strain M30 NODE_2_length_651850_cov_8.70315, whole genome shotgun sequence	Wzx/Wzy	3	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_H	f__Salisediminibacteriaceae	g__Alteribacter	s__Alteribacter natronophilus	GCA_006007885.1_ASM600788v1_genomic_VCRO01000002.1.region001.gbk_region_1
GCA_006007885.1_ASM600788v1_genomic	VCRO01000005.1	1	15326	49617	TRUE	Uncharacterised				VCRO01000005.1 Bacillus natronophilus strain M30 NODE_5_length_274962_cov_7.82184, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_H	f__Salisediminibacteriaceae	g__Alteribacter	s__Alteribacter natronophilus	GCA_006007885.1_ASM600788v1_genomic_VCRO01000005.1.region001.gbk_region_1
GOMC.bin.7363	k141_84762	1	0	16823	TRUE	Uncharacterised				k141_84762	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__SHLQ01	g__SHLQ01	s__	GOMC.bin.7363_k141_84762.region001.gbk_region_1
GOMC.bin.7363	k141_423016	1	0	10981	TRUE	Uncharacterised				k141_423016	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__SHLQ01	g__SHLQ01	s__	GOMC.bin.7363_k141_423016.region001.gbk_region_1
GOMC.bin.3100	SRR7051262_k53_7828_1	1	38020	89121	TRUE	Uncharacterised				SRR7051262_k53_7828_1	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__VadinHA17	g__HyVt-105	s__HyVt-105 sp011042635	GOMC.bin.3100_SRR7051262_k53_7828_1.region001.gbk_region_1
TARA_SAMEA2620039_METAG_BAKCDBNN	TARA_SAMEA2620039_METAG-scaffold_15	1	278625	300836	FALSE	cellulose-type-2				TARA_SAMEA2620039_METAG-scaffold_15	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnobacter	s__Limnobacter sp002954425	TARA_SAMEA2620039_METAG_BAKCDBNN_TARA_SAMEA2620039_METAG-scaffold_15.region001.gbk_region_1
MARD_SAMN08295223_REFG_MMP08295223	MARD_MMP08295223_REFG-scaffold_7	1	25397	40906	FALSE	PNAG-pga				MARD_MMP08295223_REFG-scaffold_7	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003261585	MARD_SAMN08295223_REFG_MMP08295223_MARD_MMP08295223_REFG-scaffold_7.region001.gbk_region_1
MARD_SAMN08295223_REFG_MMP08295223	MARD_MMP08295223_REFG-scaffold_60	1	64873	78147	FALSE	PNAG-pga-like				MARD_MMP08295223_REFG-scaffold_60	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter sp003261585	MARD_SAMN08295223_REFG_MMP08295223_MARD_MMP08295223_REFG-scaffold_60.region001.gbk_region_1
GCA_002836355.1_ASM283635v1_genomic	PJCA01000031.1	1	432538	477207	FALSE	Uncharacterised				PJCA01000031.1 Moritella sp. Urea-trap-13 contig1, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Moritellaceae	g__Moritella	s__Moritella sp002836355	GCA_002836355.1_ASM283635v1_genomic_PJCA01000031.1.region001.gbk_region_1
GCA_002836355.1_ASM283635v1_genomic	PJCA01000027.1	1	316161	342560	FALSE	alginate				PJCA01000027.1 Moritella sp. Urea-trap-13 contig2, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Moritellaceae	g__Moritella	s__Moritella sp002836355	GCA_002836355.1_ASM283635v1_genomic_PJCA01000027.1.region001.gbk_region_1
GCA_002836355.1_ASM283635v1_genomic	PJCA01000038.1	1	115220	176624	FALSE	Uncharacterised				PJCA01000038.1 Moritella sp. Urea-trap-13 contig7, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Moritellaceae	g__Moritella	s__Moritella sp002836355	GCA_002836355.1_ASM283635v1_genomic_PJCA01000038.1.region001.gbk_region_1
GOMC.bin.908	SAMN03458685_k53_10589_1	1	0	18043	TRUE	pel				SAMN03458685_k53_10589_1	Synthase	2	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__GCA-2733885	s__GCA-2733885 sp002733885	GOMC.bin.908_SAMN03458685_k53_10589_1.region001.gbk_region_1
TARA_SAMEA4396988_METAG_NHAKENJI	TARA_SAMEA4396988_METAG-scaffold_522	1	26380	71881	TRUE	Uncharacterised				TARA_SAMEA4396988_METAG-scaffold_522	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aequorivita	s__	TARA_SAMEA4396988_METAG_NHAKENJI_TARA_SAMEA4396988_METAG-scaffold_522.region001.gbk_region_1
MARD_SAMN04488099_REFG_MMP04488099	MARD_MMP04488099_REFG-scaffold_14	1	153678	176784	FALSE	Uncharacterised				MARD_MMP04488099_REFG-scaffold_14	Uncharacterised	1	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Alkalibacterium	s__Alkalibacterium pelagium	MARD_SAMN04488099_REFG_MMP04488099_MARD_MMP04488099_REFG-scaffold_14.region001.gbk_region_1
MARD_SAMN04488099_REFG_MMP04488099	MARD_MMP04488099_REFG-scaffold_28	1	16920	70300	TRUE	lactobacillus_eps				MARD_MMP04488099_REFG-scaffold_28	Wzx/Wzy	3	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Alkalibacterium	s__Alkalibacterium pelagium	MARD_SAMN04488099_REFG_MMP04488099_MARD_MMP04488099_REFG-scaffold_28.region001.gbk_region_1
GCA_003947175.1_ASM394717v1_genomic	RHIA01000003.1	1	225935	285976	FALSE	Uncharacterised				RHIA01000003.1 Pseudoalteromonas rubra strain W5, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas rubra_D	GCA_003947175.1_ASM394717v1_genomic_RHIA01000003.1.region001.gbk_region_1
GCA_009796745.1_ASM979674v1_genomic	CP047024.1	1	281332	303638	FALSE	Uncharacterised				CP047024.1 Paraglaciecola sp. L1A13 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Paraglaciecola	s__Paraglaciecola sp009796745	GCA_009796745.1_ASM979674v1_genomic_CP047024.1.region001.gbk_region_1
GCA_009796745.1_ASM979674v1_genomic	CP047024.1	2	1155389	1198448	FALSE	Uncharacterised				CP047024.1 Paraglaciecola sp. L1A13 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Paraglaciecola	s__Paraglaciecola sp009796745	GCA_009796745.1_ASM979674v1_genomic_CP047024.1.region002.gbk_region_1
GCA_009796745.1_ASM979674v1_genomic	CP047024.1	3	1254562	1311073	FALSE	Uncharacterised				CP047024.1 Paraglaciecola sp. L1A13 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Paraglaciecola	s__Paraglaciecola sp009796745	GCA_009796745.1_ASM979674v1_genomic_CP047024.1.region003.gbk_region_1
GCA_000768315.1_ASM76831v1_genomic	AQQX01000001.1	1	743427	757683	FALSE	cellulose-like				AQQX01000001.1 Pseudooceanicola atlanticus strain 22II-s11g contig1, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudooceanicola	s__Pseudooceanicola atlanticus	GCA_000768315.1_ASM76831v1_genomic_AQQX01000001.1.region001.gbk_region_1
GOMC.bin.14368	k141_40286	1	5240	43521	TRUE	Uncharacterised				k141_40286	Uncharacterised	1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	o__Marinisomatales	f__SCKK01	g__JACNLN01	s__	GOMC.bin.14368_k141_40286.region001.gbk_region_1
GOMC.bin.4495	k141_14972	1	0	15440	TRUE	Uncharacterised				k141_14972	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium	s__Aeromicrobium erythreum	GOMC.bin.4495_k141_14972.region001.gbk_region_1
GOMC.bin.8614	k141_97947	1	0	22545	TRUE	Uncharacterised				k141_97947	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UTPLA1	g__ECT2AJA-110-A	s__	GOMC.bin.8614_k141_97947.region001.gbk_region_1
GOMC.bin.8614	k141_158943	1	24596	67930	TRUE	Uncharacterised				k141_158943	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UTPLA1	g__ECT2AJA-110-A	s__	GOMC.bin.8614_k141_158943.region001.gbk_region_1
GCA_003443875.1_ASM344387v1_genomic	CP027482.1	1	2568942	2612883	FALSE	Uncharacterised				CP027482.1 Aeromicrobium sp. A1-2 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium	s__Aeromicrobium sp003443875	GCA_003443875.1_ASM344387v1_genomic_CP027482.1.region001.gbk_region_1
GCA_003443875.1_ASM344387v1_genomic	CP027482.1	2	2697427	2752133	FALSE	Uncharacterised				CP027482.1 Aeromicrobium sp. A1-2 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium	s__Aeromicrobium sp003443875	GCA_003443875.1_ASM344387v1_genomic_CP027482.1.region002.gbk_region_1
GOMC.bin.478	OC_4000m_C2_0cm5_2_FD_k53_613578_1	1	0	9390	TRUE	Uncharacterised				OC_4000m_C2_0cm5_2_FD_k53_613578_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Psychrobiaceae	g__Psychrobium	s__	GOMC.bin.478_OC_4000m_C2_0cm5_2_FD_k53_613578_1.region001.gbk_region_1
GOMC.bin.13316	k63_172000	1	127238	172453	FALSE	Uncharacterised				k63_172000	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JAPPPA01	f__JAPPPA01	g__JAPPPA01	s__	GOMC.bin.13316_k63_172000.region001.gbk_region_1
GOMC.bin.6427	JAABUL010000390.1	1	20832	82596	TRUE	Uncharacterised				JAABUL010000390.1	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Capsulimonadaceae	g__JANXMY01	s__	GOMC.bin.6427_JAABUL010000390.1.region001.gbk_region_1
GOMC.bin.6427	JAABUL010000535.1	1	32169	65948	TRUE	Uncharacterised				JAABUL010000535.1	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Capsulimonadaceae	g__JANXMY01	s__	GOMC.bin.6427_JAABUL010000535.1.region001.gbk_region_1
GOMC.bin.6427	JAABUL010001951.1	1	929	36460	TRUE	Uncharacterised				JAABUL010001951.1	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Capsulimonadaceae	g__JANXMY01	s__	GOMC.bin.6427_JAABUL010001951.1.region001.gbk_region_1
GOMC.bin.3397	SRR7968103_k53_209305_1	1	0	14517	TRUE	pel				SRR7968103_k53_209305_1	Synthase	2	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__UBA1140	s__	GOMC.bin.3397_SRR7968103_k53_209305_1.region001.gbk_region_1
GOMC.bin.3397	SRR7968103_k53_559757_1	1	0	6097	TRUE	Uncharacterised				SRR7968103_k53_559757_1	Uncharacterised	1	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__UBA1140	s__	GOMC.bin.3397_SRR7968103_k53_559757_1.region001.gbk_region_1
MARD_SAMN09425313_REFG_MMP09425313	MARD_MMP09425313_REFG-scaffold_23	1	126271	159760	FALSE	Uncharacterised				MARD_MMP09425313_REFG-scaffold_23	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Aquicoccus	s__Aquicoccus porphyridii	MARD_SAMN09425313_REFG_MMP09425313_MARD_MMP09425313_REFG-scaffold_23.region001.gbk_region_1
OceanDNA-b23468	OceanDNA-b23468_00008	1	46030	93177	FALSE	Uncharacterised				OceanDNA-b23468_00008 megahit:Arc_Ant_S08_N0000085	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	s__Phenylobacterium sp002363865	OceanDNA-b23468_OceanDNA-b23468_00008.region001.gbk_region_1
GOMC.bin.9277	k63_395433	1	0	7949	TRUE	fructansucrase				k63_395433	Sucrase	4	d__Archaea	p__Halobacteriota	c__Halobacteria	o__Halobacteriales	f__Haloferacaceae	g__A07HB70	s__	GOMC.bin.9277_k63_395433.region001.gbk_region_1
MARD_SAMN04488519_REFG_MMP04488519	MARD_MMP04488519_REFG-scaffold_1	1	101528	122399	FALSE	Uncharacterised				MARD_MMP04488519_REFG-scaffold_1	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus ornithinivorans	MARD_SAMN04488519_REFG_MMP04488519_MARD_MMP04488519_REFG-scaffold_1.region001.gbk_region_1
MARD_SAMN04488519_REFG_MMP04488519	MARD_MMP04488519_REFG-scaffold_11	1	13579	80163	TRUE	Uncharacterised				MARD_MMP04488519_REFG-scaffold_11	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus ornithinivorans	MARD_SAMN04488519_REFG_MMP04488519_MARD_MMP04488519_REFG-scaffold_11.region001.gbk_region_1
MARD_SAMN04488519_REFG_MMP04488519	MARD_MMP04488519_REFG-scaffold_11	2	119681	173693	FALSE	Uncharacterised				MARD_MMP04488519_REFG-scaffold_11	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus ornithinivorans	MARD_SAMN04488519_REFG_MMP04488519_MARD_MMP04488519_REFG-scaffold_11.region002.gbk_region_1
MARD_SAMN04488519_REFG_MMP04488519	MARD_MMP04488519_REFG-scaffold_18	1	5715	62811	TRUE	Uncharacterised				MARD_MMP04488519_REFG-scaffold_18	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus ornithinivorans	MARD_SAMN04488519_REFG_MMP04488519_MARD_MMP04488519_REFG-scaffold_18.region001.gbk_region_1
GOMC.bin.4127	SRR8542060_k53_521533_1	1	9831	17131	TRUE	pel-like				SRR8542060_k53_521533_1	Synthase	2	d__Bacteria	p__Aquificota	c__Aquificae	o__Hydrogenothermales	f__Hydrogenothermaceae	g__Persephonella	s__	GOMC.bin.4127_SRR8542060_k53_521533_1.region001.gbk_region_1
GOMC.bin.2042	SRR4453772_k53_878386_1	1	0	14136	TRUE	Uncharacterised				SRR4453772_k53_878386_1	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__GCA-002748355	g__HyVt-539	s__HyVt-539 sp011321845	GOMC.bin.2042_SRR4453772_k53_878386_1.region001.gbk_region_1
GOMC.bin.9751	k63_110201	1	0	30105	TRUE	Uncharacterised				k63_110201	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Jejuia	s__Jejuia sp002428965	GOMC.bin.9751_k63_110201.region001.gbk_region_1
GOMC.bin.9751	k63_13095	1	87648	139672	FALSE	Uncharacterised				k63_13095	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Jejuia	s__Jejuia sp002428965	GOMC.bin.9751_k63_13095.region001.gbk_region_1
GCA_003410055.1_ASM341005v1_genomic	QUZK01000018.1	1	72603	111210	FALSE	Uncharacterised				QUZK01000018.1 Wenzhouxiangella sediminis strain XDB06 145, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Wenzhouxiangellaceae	g__Wenzhouxiangella	s__Wenzhouxiangella sediminis	GCA_003410055.1_ASM341005v1_genomic_QUZK01000018.1.region001.gbk_region_1
MARD_SAMN05687755_REFG_MMP05687755	MARD_MMP05687755_REFG-scaffold_11	1	52188	81825	FALSE	Uncharacterised				MARD_MMP05687755_REFG-scaffold_11	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas sp003590335	MARD_SAMN05687755_REFG_MMP05687755_MARD_MMP05687755_REFG-scaffold_11.region001.gbk_region_1
MARD_SAMN05687755_REFG_MMP05687755	MARD_MMP05687755_REFG-scaffold_23	1	126467	165396	TRUE	Uncharacterised				MARD_MMP05687755_REFG-scaffold_23	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas sp003590335	MARD_SAMN05687755_REFG_MMP05687755_MARD_MMP05687755_REFG-scaffold_23.region001.gbk_region_1
MARD_SAMN05687755_REFG_MMP05687755	MARD_MMP05687755_REFG-scaffold_32	1	235246	253878	TRUE	Uncharacterised				MARD_MMP05687755_REFG-scaffold_32	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas sp003590335	MARD_SAMN05687755_REFG_MMP05687755_MARD_MMP05687755_REFG-scaffold_32.region001.gbk_region_1
GOMC.bin.8548	k63_55915	1	269025	299628	FALSE	Uncharacterised				k63_55915	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Kangiellaceae	g__Pleionea	s__Pleionea sp013373545	GOMC.bin.8548_k63_55915.region001.gbk_region_1
GOMC.bin.4494	k141_57987	1	5440	35762	TRUE	Uncharacterised				k141_57987	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingopyxis	s__Sphingopyxis terrae	GOMC.bin.4494_k141_57987.region001.gbk_region_1
TARA_SAMN05326646_METAG_PSW00012	TARA_PSW00012_METAG-scaffold_22	1	72620	135042	FALSE	Uncharacterised				TARA_PSW00012_METAG-scaffold_22	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__GCA-002722245	g__GCA-002722245	s__GCA-002722245 sp002722245	TARA_SAMN05326646_METAG_PSW00012_TARA_PSW00012_METAG-scaffold_22.region001.gbk_region_1
GOMC.bin.7354	k141_662629	1	0	15893	TRUE	Uncharacterised				k141_662629	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Nitriliruptoria	o__Nitriliruptorales	f__Nitriliruptoraceae	g__	s__	GOMC.bin.7354_k141_662629.region001.gbk_region_1
GOMC.bin.12083	k63_85709	1	0	7270	TRUE	Uncharacterised				k63_85709	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rubripirellula	s__	GOMC.bin.12083_k63_85709.region001.gbk_region_1
GCA_002954445.1_ASM295444v1_genomic	MQWA01000001.1	1	1306728	1360885	FALSE	Uncharacterised				MQWA01000001.1 Rubritalea profundi strain SAORIC-165 scaffold00001, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Rubritalea	s__Rubritalea profundi	GCA_002954445.1_ASM295444v1_genomic_MQWA01000001.1.region001.gbk_region_1
GCA_900604915.1_ASM90060491v1_genomic	UWOY01000005.1	1	210817	241966	FALSE	Uncharacterised				UWOY01000005.1 Vibrio cholerae strain KorE1 genome assembly, contig: VCKSW1.00005, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Vibrio	s__Vibrio cholerae	GCA_900604915.1_ASM90060491v1_genomic_UWOY01000005.1.region001.gbk_region_1
TARA_SAMEA2621099_METAG_MOEJCAFC	TARA_SAMEA2621099_METAG-scaffold_8	1	69333	82231	FALSE	pel-like				TARA_SAMEA2621099_METAG-scaffold_8	Synthase	2	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__GCA-2712005	s__GCA-2712005 sp002712005	TARA_SAMEA2621099_METAG_MOEJCAFC_TARA_SAMEA2621099_METAG-scaffold_8.region001.gbk_region_1
GCA_003970735.1_ASM397073v1_genomic	CP034588.1	1	284453	312964	FALSE	Uncharacterised				CP034588.1 Silicimonas algicola strain KC90 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	s__Silicimonas algicola	GCA_003970735.1_ASM397073v1_genomic_CP034588.1.region001.gbk_region_1
GCA_003970735.1_ASM397073v1_genomic	CP034588.1	2	922332	944783	FALSE	Uncharacterised				CP034588.1 Silicimonas algicola strain KC90 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	s__Silicimonas algicola	GCA_003970735.1_ASM397073v1_genomic_CP034588.1.region002.gbk_region_1
GCA_003970735.1_ASM397073v1_genomic	CP034588.1	3	1202016	1253240	FALSE	Uncharacterised				CP034588.1 Silicimonas algicola strain KC90 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	s__Silicimonas algicola	GCA_003970735.1_ASM397073v1_genomic_CP034588.1.region003.gbk_region_1
GCA_003970735.1_ASM397073v1_genomic	CP034588.1	4	1733595	1764965	FALSE	Uncharacterised				CP034588.1 Silicimonas algicola strain KC90 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Silicimonas	s__Silicimonas algicola	GCA_003970735.1_ASM397073v1_genomic_CP034588.1.region004.gbk_region_1
TARA_SAMEA2619779_METAG_DEIPIGFH	TARA_SAMEA2619779_METAG-scaffold_20	1	67579	108857	FALSE	Uncharacterised				TARA_SAMEA2619779_METAG-scaffold_20	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__UBA1924	g__UBA1926	s__UBA1926 sp002337215	TARA_SAMEA2619779_METAG_DEIPIGFH_TARA_SAMEA2619779_METAG-scaffold_20.region001.gbk_region_1
GOMC.bin.5311	k141_52838	1	119454	157123	TRUE	Uncharacterised				k141_52838	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Psychrosphaera	s__	GOMC.bin.5311_k141_52838.region001.gbk_region_1
GOMC.bin.5311	k141_83286	1	32762	85762	FALSE	Uncharacterised				k141_83286	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Psychrosphaera	s__	GOMC.bin.5311_k141_83286.region001.gbk_region_1
GCA_001202025.1_ASM120202v1_genomic	LGHS01000066.1	1	119497	138546	FALSE	Uncharacterised				LGHS01000066.1 Pseudorhodobacter aquimaris strain KCTC 23043 ctg7180000021120, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudorhodobacter	s__Pseudorhodobacter aquimaris	GCA_001202025.1_ASM120202v1_genomic_LGHS01000066.1.region001.gbk_region_1
GOMC.bin.3606	SRR7968113_k53_1575550_1	1	0	6771	TRUE	pel-like				SRR7968113_k53_1575550_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__DRMK01	f__DRMK01	g__DRMK01	s__DRMK01 sp026984715	GOMC.bin.3606_SRR7968113_k53_1575550_1.region001.gbk_region_1
GCA_002215215.1_ASM221521v1_genomic	CP018632.1	1	460291	483572	FALSE	pel				CP018632.1 Granulosicoccus antarcticus IMCC3135, complete genome	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Granulosicoccales	f__Granulosicoccaceae	g__Granulosicoccus	s__Granulosicoccus antarcticus	GCA_002215215.1_ASM221521v1_genomic_CP018632.1.region001.gbk_region_1
